gene	gene_signal	total_signal_0-8	total_signal	LTR_0-8	LINE_0-8	SINE_0-8	LTR	LINE	SINE
ABCB10	0.4976	1.558	56.991	0	0	1.558	29.961	1.065	24.406
ABCB11	0.7009	0	5.612	0	0	0	0.716	3.444	1.452
ABCB4	0.8239	0	12.402	0	0	0	2.442	5.116	4.844
ABCB5	2.2812	0.522	5.767	0	0.522	0	1.616	0.726	2.903
ABCB6	1.1019	0	18.205	0	0	0	1.041	0.655	16.509
ABCB7	0.3226	0	0.242	0	0	0	0	0.242	0
ABCB8	0.8694	2.263	52.749	0	0	2.263	2.519	0	47.967
ABCB9	0.7392	0.708	8.103	0	0	0.708	2.714	0.79	3.891
ABCC1	0.5581	0.932	45.989	0	0	0.932	0	2.642	42.414
ABCC10	0.7541	0	3.833	0	0	0	1.07	0	2.764
ABCC12	0.9641	0	9.264	0	0	0	5.747	0	3.517
ABCC2	0	0.726	6.896	0	0	0.726	0	1.089	5.081
ABCC3	3.5727	0	3.56	0	0	0	0	0	3.56
ABCC4	0.7469	1.513	11.727	0	1.513	0	0	1.389	8.825
ABCC5	0.7681	1.138	9.213	0.352	0	0.786	0.551	3.828	3.696
ABCC6	2.7836	0	16.872	0	0	0	9.853	3.32	3.698
ABCC8	1.9114	0	4.243	0	0	0	1.775	0	2.467
ABCC9	0.6216	0.529	2.855	0	0	0.529	0	1.089	1.237
ABCD1	5.7769	4.149	32.843	0	0	4.149	4.352	5.975	18.366
ABCD2	0.5546	0	4.842	0	0	0	1.706	1.413	1.723
ABCD3	4.7498	1.071	8.72	0.541	0.529	0	4.617	1.032	2.001
ABCD4	1.0599	1.54	7.995	0	0	1.54	1.391	0	5.064
ABCE1	0.7591	0.726	10.013	0	0	0.726	1.457	1.748	6.082
ABCF1	0.8396	2.092	9.601	0	0	2.092	2.124	0	5.385
ABCF2	0.7479	1.148	6.787	0	0	1.148	0	0	5.64
ABCF3	4.2791	0.262	28.388	0	0	0.262	1.567	0.968	25.59
ABCG1	2.6369	0.449	2.113	0	0.449	0	1.664	0	0
ABCG2	0.6258	0	4.594	0	0	0	2.066	0	2.529
ABCG4	0.561	0.22	8.294	0	0	0.22	0	0	8.074
ABCG5	0.7124	0.526	9.81	0	0	0.526	1.081	0	8.204
ABCG8	4.0638	0	14.893	0	0	0	4.379	0.481	10.033
ABHD10	1.0327	0.407	8.677	0	0	0.407	1.845	1.807	4.619
ABHD11	0.7657	1.868	88.081	0	0	1.868	26.162	0	60.051
ABHD12	3.0164	0	0.394	0	0	0	0	0	0.394
ABHD12B	0.4966	0.697	13.571	0	0	0.697	1.737	0.25	10.887
ABHD13	0.7185	1.757	16.103	0	0	1.757	9.373	3.791	1.182
ABHD14A	4.3226	0.748	24.287	0	0	0.748	0.518	0	23.021
ABHD14B	4.3276	1.157	25.477	0	0	1.157	0.711	0	23.609
ABHD15	3.078	1.023	15.659	0	0	1.023	1.532	0	13.103
ABHD16A	0.6179	2.185	17.681	0	0	2.185	5.563	0.351	9.582
ABHD16B	0.6482	2.678	34.431	2.075	0	0.603	3.239	0	28.515
ABHD17A	3.1971	5.502	20.843	0	0	5.502	0	0	15.341
ABHD17B	0.8579	2.21	47.53	0	0	2.21	1.996	9.719	33.605
ABHD17C	1.6693	1.022	5.495	0	0	1.022	2.863	0	1.61
ABHD18	2.9656	0	6.037	0	0	0	0.614	0	5.424
ABHD2	4.0131	0.631	54.436	0	0	0.631	0.917	27.374	25.514
ABHD3	0.6776	2.674	12.293	0	0	2.674	0.968	0.837	7.815
ABHD4	3.4936	2.902	34.341	0	0	2.902	0.845	9.865	20.728
ABHD5	1.2853	0.683	18.616	0	0	0.683	2.724	0	15.209
ABHD6	6.4704	0.864	18.864	0	0	0.864	2.413	5.617	9.97
ABHD8	0.6629	0.859	15.157	0	0	0.859	10.73	0	3.569
ABI1	4.306	2.156	8.058	0	0.484	1.672	2.535	0	3.367
ABI2	1.048	4.407	18.851	0	0	4.407	3.535	0	10.909
ABI3	2.7049	0	14.879	0	0	0	0	0	14.879
ABL1	7.4412	1.761	40.455	0	0	1.761	1.053	0	37.641
ABL2	7.7364	0.2	27.925	0	0	0.2	2.182	3.801	21.743
ABLIM1	0.6388	0	6.59	0	0	0	2.349	1.582	2.658
ABLIM2	5.5448	0	1.421	0	0	0	0.408	0.355	0.658
ABLIM3	3.93	0.901	8.014	0.901	0	0	1.361	0.908	4.844
ABO	2.8171	1.658	2.794	1.658	0	0	0.389	0	0.747
ABR	0.6723	0.35	2.23	0	0	0.35	0	0	1.881
ABRA	2.3444	0.363	2.761	0	0	0.363	0	0.363	2.035
ABRACL	0.6529	0.373	6.826	0.373	0	0	4.258	0.523	1.672
ABT1	0	6.214	22.289	0	0	6.214	2.598	4.713	8.764
ABTB1	1.6582	0	8.615	0	0	0	1.654	0.59	6.371
ABTB2	5.7831	0	15.849	0	0	0	12.114	0.233	3.502
ACAA1	0.7209	0	4.243	0	0	0	0	0	4.243
ACAA2	0.7497	0	33.235	0	0	0	11.034	6.001	16.2
ACACA	0.661	1.935	24.075	0	0	1.935	0.345	1.467	20.327
ACACB	5.7654	2.85	20.786	0	0	2.85	4.815	0	13.121
ACAD10	0.4236	6.294	41.787	0	0	6.294	1.189	0.466	33.838
ACAD11	1.5926	1.024	12.62	0	0	1.024	0.847	0	10.749
ACAD8	0.7388	0	8.876	0	0	0	3.317	0.968	4.591
ACAD9	0.6598	0	31.158	0	0	0	6.704	8.752	15.702
ACADL	0.7616	0	7.958	0	0	0	1.48	5.21	1.268
ACADM	2.7961	3.085	16.02	0.737	0	2.349	4.18	1.666	7.089
ACADS	3.9205	1.888	5.278	0	0	1.888	0	0.7	2.69
ACADSB	0.9753	4.342	11.29	0	2.684	1.659	2.402	0.853	3.693
ACADVL	1.0559	0	4.04	0	0	0	1.56	0	2.48
ACAP1	0.7802	0	2.616	0	0	0	0	0	2.616
ACAP2	0.8843	1.829	2.961	1.365	0.464	0	0	0	1.133
ACAP3	3.3309	0	0	0	0	0	0	0	0
ACAT1	0.5767	0.641	11.311	0.641	0	0	3.707	1.74	5.223
ACAT2	1.32795	0.861	10.888	0	0	0.861	1.6335	0	8.3935
ACBD3	0.7031	0.357	37.582	0	0	0.357	3.023	0	34.202
ACBD4	3.5807	5.88	32.948	0	0	5.88	0	0	27.068
ACBD5	5.5963	23.357	78.87	0	0.726	22.631	10.676	11.251	33.585
ACBD6	6.2166	0	29.696	0	0	0	5.906	6.113	17.677
ACBD7	3.2946	5.845	22.67	0	0	5.845	8.881	0	7.945
ACCS	3.5588	0.464	2.647	0.464	0	0	0	0.283	1.9
ACCSL	0.603	0	32.979	0	0	0	23.878	0	9.101
ACD	1.0984	0	0	0	0	0	0	0	0
ACE	0.8055	0	4.578	0	0	0	0	0.548	4.03
ACE2	3.1921	1.694	9.818	0	0.968	0.726	0	1.059	7.065
ACER1	0.7034	2.024	19.064	0	0	2.024	3.821	0	13.219
ACER2	0.5928	0.896	14.404	0	0	0.896	4.049	0	9.46
ACER3	0.5926	0.726	3.728	0.726	0	0	0	0	3.002
ACHE	2.0375	0	10.922	0	0	0	2.643	0	8.279
ACIN1	2.843	0	2.243	0	0	0	0	0	2.243
ACKR1	0.8029	0	1.703	0	0	0	0	0	1.703
ACKR2	0.5211	0	13.352	0	0	0	5.165	0.964	7.222
ACKR3	0.6478	0	8.694	0	0	0	1.147	0	7.547
ACKR4	0.8842	0	2.575	0	0	0	0	0	2.575
ACLY	1.0427	1.793	26.837	0	0	1.793	3.563	14.808	6.673
ACMSD	0.636	0	21.647	0	0	0	7.778	1.981	11.888
ACO1	0.5677	0	15.788	0	0	0	7.541	0	8.246
ACO2	4.1804	0	57.263	0	0	0	0.597	3.421	53.245
ACOD1	0.7841	0	9.185	0	0	0	0	4.431	4.754
ACOT1	4.1492	1.57	7.027	0	0	1.57	1.821	0	3.635
ACOT11	1.9436	0	5.607	0	0	0	0	0	5.607
ACOT12	1.0657	0	4.329	0	0	0	1.139	1.997	1.193
ACOT13	0.7509	3.359	10.391	0	0	3.359	0	0.658	6.374
ACOT2	0.8776	4.547	26.152	0	0	4.547	8.115	0.805	12.685
ACOT4	2.2367	0.812	5.482	0	0.363	0.45	2.631	0	2.039
ACOT7	5.0687	0	28.981	0	0	0	10.581	0.479	17.921
ACOT8	1.2198	0.244	7.414	0	0	0.244	0	0	7.17
ACOT9	3.4223	0	27.9785	0	0	0	7.0625	0.968	19.948
ACOX1	0.7479	1.052	23.936	0	0	1.052	4.254	0.559	18.07
ACOX2	0.4537	0	7.323	0	0	0	0.945	1.136	5.242
ACOX3	1.0011	2.929	21.861	1.458	0	1.472	4.353	0	14.579
ACOXL	1.0027	0.484	11.894	0	0	0.484	4.744	3.687	2.979
ACP1	2.7915	1.093	3.895	0	0	1.093	0	0	2.803
ACP2	4.0807	2.651	32.374	0	0	2.651	4.853	0	24.869
ACP6	3.1093	0.313	11.186	0	0	0.313	0	0	10.873
ACP7	0.9114	0	14.724	0	0	0	0.513	1.158	13.054
ACPP	0.8688	1.207	16.384	0	0	1.207	1.476	4.977	8.725
ACR	1.2907	0	4.237	0	0	0	0.676	0	3.561
ACRBP	0.6433	1.371	10.234	0	0	1.371	0.967	0	7.895
ACRV1	0.7644	0	6.686	0	0	0	0.792	1.558	4.335
ACSBG1	4.3644	0	12.869	0	0	0	1.621	0	11.249
ACSBG2	2.8098	0.49	11.9	0	0	0.49	8.577	0	2.833
ACSF2	2.6316	0.692	11.83	0	0	0.692	2.461	1.103	7.574
ACSF3	0.6168	1.954	15.747	1.954	0	0	0.303	0.646	12.845
ACSL1	4.8611	2.67	12.899	0	1.755	0.915	3.603	0	6.626
ACSL3	0.78	0.746	18.002	0	0	0.746	9.258	0	7.998
ACSL4	5.0866	0	5.042	0	0	0	0.726	1.721	2.595
ACSL5	0.6584	1.198	33.168	0	0	1.198	0	11.157	20.812
ACSL6	2.7227	0	11.728	0	0	0	4.254	2.932	4.543
ACSM1	4.2479	0	6.892	0	0	0	1.214	0.857	4.822
ACSM2A	4.1527	0	19.525	0	0	0	13.948	5.215	0.363
ACSM3	2.3033	2.654	14.191	0.741	0	1.914	0.437	10.738	0.363
ACSM4	0.6149	0	2.634	0	0	0	0.856	0.363	1.414
ACSM5	1.0767	0	2.198	0	0	0	0.819	0	1.378
ACSS1	4.4922	0.895	12.587	0	0.895	0	2.07	3.85	5.772
ACSS2	0.7879	0	16.911	0	0	0	0	5.944	10.967
ACSS3	2.4948	0	3.883	0	0	0	0.892	2.144	0.847
ACTA1	0.4638	2.638	4.607	0	0	2.638	1.206	0	0.763
ACTA2	5.9785	0	18.852	0	0	0	7.651	0	11.201
ACTB	4.0352	1.513	9.034	0	0	1.513	0.907	0.33	6.283
ACTBL2	0.7384	0	1.577	0	0	0	0	0.896	0.68
ACTC1	4.6502	0	2.883	0	0	0	0	0	2.883
ACTG1	1.3675	3.714	12.077	0	0	3.714	0	0	8.363
ACTG2	0.6697	0	16.53	0	0	0	2.708	0.489	13.332
ACTL10	0.6762	0.939	8.075	0	0	0.939	0	0.944	6.193
ACTL6A	0.6658	3.619	45.652	0	0	3.619	32.226	0	9.806
ACTL6B	1.7244	0.982	17.51	0	0	0.982	4.285	1.549	10.694
ACTL7A	0.7707	0	3.738	0	0	0	1.439	1.157	1.142
ACTL7B	4.3564	1.18	20.787	0	1.18	0	0.562	8.261	10.784
ACTL9	5.3532	0.484	9.823	0	0.484	0	0.426	2.725	6.187
ACTN1	1.1517	0	6.006	0	0	0	0.365	0	5.641
ACTN2	0.5314	1.476	17.944	0.954	0	0.522	0.608	0	15.86
ACTN4	0.683	0	1.188	0	0	0	0	0	1.188
ACTR10	3.1527	0	29.959	0	0	0	8.224	4.976	16.759
ACTR1A	5.4245	0	4.953	0	0	0	0	0.613	4.34
ACTR1B	5.0959	0.277	9.274	0	0	0.277	1.454	2.983	4.56
ACTR2	0.738	0	4.92	0	0	0	2.045	0.27	2.605
ACTR3	0.8315	1.068	14.422	0	0	1.068	1.058	3.377	8.919
ACTR3B	0.2419	0	28.291	0	0	0	3.711	4.173	20.407
ACTR5	0.6675	0.417	24.022	0	0	0.417	2.614	6.24	14.751
ACTR6	2.1733	0	18.606	0	0	0	12.959	0.774	4.873
ACTR8	1.1476	4.414	19.128	0	0	4.414	1.296	0	13.418
ACTRT1	0.7925	0	2.855	0	0	0	1.524	1.331	0
ACTRT2	4.8053	0	0.889	0	0	0	0.253	0	0.636
ACTRT3	1.0923	0	40.629	0	0	0	4.657	0	35.971
ACVR1	7.4431	0	6.974	0	0	0	0.929	1.448	4.597
ACVR1B	0.8388	0	21.678	0	0	0	1.245	9.266	11.167
ACVR1C	1.2657	0	3.421	0	0	0	0	1.416	2.005
ACVR2A	0.598	0	5.477	0	0	0	0	3.089	2.388
ACVR2B	0.6096	0.405	10.914	0	0	0.405	1.415	0	9.094
ACVRL1	0.7569	0	5.886	0	0	0	1.911	0	3.974
ACY1	3.9055	3.132	51.698	0	0	3.132	0	13.765	34.801
ACY3	0.5147	0.236	3.808	0	0	0.236	2.446	0.744	0.381
ACYP1	0.8736	2.773	12.64	0	0	2.773	1.7	3.503	4.664
ACYP2	3.2356	1.452	7.86	0.855	0	0.597	1.16	2.864	2.384
ADA	1.0061	0	5.088	0	0	0	0.966	0.111	4.011
ADAD1	0.612	0	8.759	0	0	0	6.581	2.178	0
ADAD2	0.6735	0.616	5.619	0	0	0.616	3.269	0	1.733
ADAL	0.7826	0.635	9.018	0	0	0.635	4.359	0	4.024
ADAM10	0.632	0	43.625	0	0	0	2.723	3.114	37.788
ADAM11	3.8469	0.236	2.512	0	0	0.236	0	0	2.276
ADAM12	0.5879	0	2.546	0	0	0	0	0	2.546
ADAM15	1.0052	0	11.833	0	0	0	0	1.492	10.341
ADAM17	1.5011	1.242	11.193	0	0	1.242	0	0	9.951
ADAM18	0.9619	1.139	16.214	0	1.139	0	6.182	1.452	7.441
ADAM19	0.596	3.054	37.41	0	0	3.054	1.816	7.377	25.162
ADAM2	0.7541	2.573	15.048	0.441	0.363	1.77	1.537	0	10.938
ADAM20	1.03883333333333	0.322666666666667	1.738	0	0.322666666666667	0	0.446333333333333	0.969	0
ADAM21	0.9937	2.178	4.735	0	1.452	0.726	1.851	0	0.706
ADAM22	3.1189	0	2.605	0	0	0	0.363	1.364	0.877
ADAM23	0.7336	0.363	2.72	0	0	0.363	1.039	0	1.319
ADAM28	0.6981	1.089	20.492	0	0	1.089	12.24	0	7.163
ADAM29	0.5903	0	1.598	0	0	0	0	1.598	0
ADAM30	1.7629	0.85	13.157	0.85	0	0	8.618	2.389	1.3
ADAM32	5.1103	0	9.111	0	0	0	4.218	3.613	1.28
ADAM33	3.4896	0	7.256	0	0	0	3.453	0	3.803
ADAM7	0.8995	0	4.827	0	0	0	0	2.169	2.657
ADAM8	0.5536	0	3.032	0	0	0	0	0	3.032
ADAM9	0.6521	0.465	7.935	0	0	0.465	0	4.742	2.728
ADAMDEC1	0.7654	0.363	4.292	0	0	0.363	2.235	0.726	0.968
ADAMTS1	1.5649	0	4.213	0	0	0	2.34	0.979	0.894
ADAMTS10	3.6005	0	12.096	0	0	0	2.261	4.544	5.29
ADAMTS12	1.5667	1.103	5.786	0	0	1.103	3.293	0	1.391
ADAMTS13	2.6115	0.393	14.76	0.393	0	0	5.333	0.424	8.61
ADAMTS14	0.5208	0.982	15.522	0.473	0	0.509	0.362	2.85	11.327
ADAMTS15	6.0366	0	8.249	0	0	0	2.357	0.565	5.327
ADAMTS16	0.6868	0	3.65	0	0	0	3.006	0.299	0.345
ADAMTS17	0.7607	0	3.564	0	0	0	0.244	2.163	1.156
ADAMTS18	2.5895	0	12.907	0	0	0	1.076	0	11.831
ADAMTS19	1.9323	0	3.268	0	0	0	1.815	0.74	0.714
ADAMTS2	0.5476	0	1.983	0	0	0	0.295	0	1.688
ADAMTS20	0.606	0.76	14.504	0.76	0	0	3.483	3.072	7.189
ADAMTS3	0.833	0.726	2.624	0	0.726	0	0.923	0	0.976
ADAMTS4	0	0	26.032	0	0	0	1.638	14.103	10.291
ADAMTS5	4.5323	1.451	2.499	0	1.451	0	0.378	0.67	0
ADAMTS6	0.924	1.004	5.559	0	0	1.004	0	0	4.555
ADAMTS7	0.5157	1.452	8.2	0	0	1.452	3.146	1.706	1.896
ADAMTS8	5.9614	0	3.865	0	0	0	0	0	3.865
ADAMTS9	0.7892	0.44	8.999	0	0	0.44	1.196	4.594	2.768
ADAMTSL1	4.5144	0	2.73	0	0	0	1.72	0	1.009
ADAMTSL2	0.7035	0.575	3.196	0	0.575	0	0	0	2.621
ADAMTSL3	0.4785	0	9.736	0	0	0	7.712	0	2.024
ADAMTSL4	1.8116	0	22.219	0	0	0	4.221	0	17.998
ADAMTSL5	4.8185	1.029	8.824	0	0	1.029	0.342	0	7.453
ADAP1	0.5044	0.269	3.649	0	0	0.269	0	0.508	2.872
ADAP2	0.5718	0.184	6.953	0	0	0.184	1.116	0	5.653
ADAR	0.7193	0.498	83.396	0	0.498	0	6.702	1.484	74.712
ADARB1	3.4714	1.488	5.436	0	0	1.488	1.501	0	2.447
ADARB2	3.9124	0.464	2.189	0	0	0.464	0	0.726	0.999
ADAT1	0.8914	0	8.989	0	0	0	0.896	0.274	7.819
ADAT2	5.0492	1.634	25.198	0	0	1.634	2.229	2.367	18.968
ADAT3	3.7665	1.475	21.351	0	0	1.475	1.895	0	17.98
ADCK1	2.5726	6.368	18.674	4.428	1.94	0	1.867	4.318	6.12
ADCK2	0.5745	0	17.335	0	0	0	1.063	0	16.271
ADCK5	0.8259	0.36	15.501	0	0	0.36	1.236	0	13.904
ADCY1	1.5968	0	1.819	0	0	0	0.799	0	1.02
ADCY10	3.452	0	11.317	0	0	0	2.704	0	8.613
ADCY2	4.3508	1.089	1.651	0	1.089	0	0	0.562	0
ADCY3	0.738	0	8.06	0	0	0	1.145	0	6.914
ADCY4	4.1386	0.379	0.932	0	0	0.379	0	0	0.554
ADCY5	0.7992	0.675	2.191	0	0	0.675	0	0	1.516
ADCY6	0.683	0.958	6.954	0	0	0.958	0.797	1.287	3.912
ADCY7	0.9638	0.45	39.511	0	0	0.45	6.645	3.45	28.965
ADCY8	1.1154	0	5.465	0	0	0	1.578	0.65	3.237
ADCY9	1.1674	0.554	7.529	0	0	0.554	0.822	0	6.152
ADCYAP1	0.7932	0	1.888	0	0	0	0	1.888	0
ADCYAP1R1	3.0033	0	1.492	0	0	0	0	0	1.492
ADD1	6.2756	4.892	46.833	0.98	0	3.913	10.046	0.523	31.373
ADD2	2.7291	0	9.975	0	0	0	4.102	1.008	4.865
ADD3	0.4799	0	17.198	0	0	0	3.505	0.565	13.128
ADGB	1.2962	0	8.988	0	0	0	1.656	3.629	3.703
ADGRA1	3.8549	0	0.27	0	0	0	0	0	0.27
ADGRA2	3.8231	0	6.323	0	0	0	1.015	1.073	4.235
ADGRA3	0.7895	0	4.38	0	0	0	0.811	0.473	3.095
ADGRB1	4.8528	0	0.338	0	0	0	0	0	0.338
ADGRB2	2.061	0	7.984	0	0	0	0	1.076	6.908
ADGRB3	1.8661	0	0.93	0	0	0	0.93	0	0
ADGRD1	0	0	3.28	0	0	0	0.373	0.908	1.998
ADGRE1	0.7368	2.13	48.674	0	1.404	0.726	24.592	7.019	14.933
ADGRE5	1.9762	0	0.326	0	0	0	0	0	0.326
ADGRF1	0.8387	0	11.705	0	0	0	0	0	11.705
ADGRF2	0.7414	0	4.137	0	0	0	0.726	0	3.411
ADGRF3	0.7573	1.273	9.522	0	0	1.273	0	1.836	6.413
ADGRF4	0.781	0.484	7.292	0	0.484	0	2.873	0.824	3.111
ADGRF5	3.6482	0.726	2.506	0	0	0.726	0	0.967	0.813
ADGRG1	2.9517	0.441	10.733	0	0	0.441	0.39	0.718	9.184
ADGRG2	0.7531	0.363	2.032	0	0.363	0	0	0.363	1.306
ADGRG3	3.645	0	2.05	0	0	0	0	0.384	1.666
ADGRG5	0.598	0.815	15.113	0	0.815	0	0.657	2.981	10.66
ADGRG6	3.6215	0	9.197	0	0	0	4.521	1.175	3.501
ADGRG7	0.9901	3.061	6.598	1.177	1.521	0.363	1.304	1.363	0.87
ADGRL1	1.8546	0	5.304	0	0	0	0	4.213	1.091
ADGRL2	1.2843	1.1	3.345	0	1.1	0	0.461	0.287	1.496
ADGRL3	0	1.089	2.339	0	1.089	0	0.888	0	0.363
ADGRL4	0.4473	1.472	4.548	0	1.472	0	0	0.531	2.545
ADGRV1	1.3653	0	5.911	0	0	0	2.206	1.194	2.511
ADH1C	0.7948	0	7.587	0	0	0	2.294	3.089	2.204
ADH4	0.803	0.752	9.002	0	0.752	0	0	1.103	7.146
ADH5	0.8063	3.075	40.709	1.972	0	1.102	9.546	12.187	15.9
ADH7	5.5298	0	5.151	0	0	0	0.652	1.214	3.285
ADHFE1	0.9189	1.212	20.259	0	0	1.212	0	0	19.047
ADI1	0.607	4.25	28.377	0	0	4.25	10.923	0.416	12.788
ADIPOQ	0.506	7.166	39.071	0	2.585	4.581	1.052	4.087	26.766
ADIPOR1	3.4737	0.896	56.517	0	0	0.896	0	0.796	54.825
ADIPOR2	2.7897	0.282	7.495	0	0	0.282	0	1.529	5.684
ADK	0.7816	0.485	34.722	0	0	0.485	1.853	0	32.384
ADM	4.7387	0	10.082	0	0	0	0	0.481	9.6
ADM2	0.6124	0.415	12.227	0	0	0.415	0.881	0.221	10.709
ADNP	1.4454	0	10.978	0	0	0	1.151	0.781	9.045
ADNP2	4.1401	0.851	5.635	0	0.851	0	0.873	2.587	1.324
ADO	5.2875	0	6.575	0	0	0	2.75	0	3.825
ADORA1	0.7157	0	0.945	0	0	0	0.311	0	0.633
ADORA2A	6.3547	0	2.09	0	0	0	0	0	2.09
ADORA2B	2.7496	4.353	6.167	0	0	4.353	0	0.238	1.576
ADORA3	1.459	0.473	9.316	0.473	0	0	0.888	0	7.955
ADPGK	3.0041	0	28.693	0	0	0	13.448	0	15.245
ADPRH	4.1174	0.69	15.706	0.69	0	0	4.548	0	10.469
ADPRHL1	1.1007	1.044	9.695	0.714	0	0.33	1.449	0.883	6.319
ADPRHL2	2.8511	0.8	5.132	0	0	0.8	0.722	0	3.611
ADPRM	1.1244	0.375	8.307	0	0	0.375	3.893	0.412	3.627
ADRA1A	0.8901	1.097	3.172	0	1.097	0	0	0.426	1.649
ADRA1B	3.0785	0	6.789	0	0	0	1.844	1.146	3.799
ADRA1D	0.8393	0	6.141	0	0	0	2.671	0	3.47
ADRA2A	1.172	0	3.063	0	0	0	1.981	0.226	0.856
ADRA2B	2.7393	0	4.884	0	0	0	0.353	0.489	4.042
ADRA2C	0.7067	0	2.582	0	0	0	1.529	0	1.054
ADRB1	1.8784	0	2.378	0	0	0	0.591	0	1.786
ADRB2	0.8499	0.543	1.944	0	0	0.543	0.927	0	0.474
ADRB3	3.4706	0	11.633	0	0	0	3.768	3.773	4.092
ADRM1	4.7572	0	5.378	0	0	0	0	0	5.378
ADSL	0.9525	5.558	60.838	0	0	5.558	0.746	6.627	47.907
ADSS	0.6923	2.692	10.044	1.966	0	0.726	1.489	0	5.864
ADSSL1	1.3286	0.836	10.501	0.836	0	0	0	0	9.665
ADTRP	1.6011	1.155	5.583	0	1.155	0	3.151	0.427	0.851
AEBP1	2.303	0.705	4.136	0.372	0	0.334	0.801	0.675	1.955
AEBP2	0.5254	0.878	501.752	0	0	0.878	90.199	13.56	397.115
AEN	4.0102	0.992	40.294	0.399	0	0.592	11.363	0.666	27.273
AES	2.8601	0.293	22.72	0	0	0.293	2.056	0	20.371
AFAP1	3.6442	0.698	8.892	0	0.698	0	0.427	0	7.767
AFAP1L1	2.7406	0	39.898	0	0	0	0.591	0.575	38.732
AFAP1L2	0.8383	0	1.021	0	0	0	0.66	0.361	0
AFF1	0	8.139	205.237	0	0	8.139	25.749	0	171.349
AFF3	0.6152	0	3.25	0	0	0	0	0	3.25
AFF4	1.1648	3.954	27.878	0	0	3.954	1.836	0	22.087
AFG3L2	0.5964	0.821	3.982	0	0	0.821	0	0	3.161
AFM	0.8949	1.089	25.548	0	0	1.089	10.41	3.041	11.008
AFMID	4.7011	0	54.841	0	0	0	0	0	54.841
AFP	4.854	1.408	4.992	0	1.045	0.363	0	0.503	3.081
AFTPH	2.6397	0	7.108	0	0	0	1.779	1.186	4.143
AGA	3.4177	0	32.074	0	0	0	0.726	4.449	26.899
AGAP1	3.0877	0	5.285	0	0	0	0.909	2.68	1.696
AGAP2	4.4236	0	5.572	0	0	0	1.248	0	4.324
AGAP3	5.0195	0	11.273	0	0	0	3.869	0.911	6.493
AGBL1	1.7631	0	9.218	0	0	0	3.208	0.641	5.368
AGBL2	0.7289	2.406	17.931	0	0	2.406	0.493	0	15.031
AGBL3	1.854	0.868	8.94	0.505	0.363	0	0.363	0.463	7.246
