gene	gene_signal	total_signal_0-8	total_signal	LTR_0-8	LINE_0-8	SINE_0-8	LTR	LINE	SINE
ABCC3	5.3486	0	1.713	0	0	0	0	0	1.713
ABCC4	0.3252	0	0.43	0	0	0	0	0	0.43
ABCC5	0.3694	0.203	4.558	0	0	0.203	0.7	2.833	0.821
ABCC6	8.8681	0	3.528	0	0	0	1.511	0.386	1.631
ABCC8	0.5329	0	0.662	0	0	0	0.312	0	0.349
ABCC9	0.4564	0	0.183	0	0	0	0	0.183	0
ABCD1	0.6748	2.007	18.699	0	0	2.007	0.359	9.089	7.244
ABCD2	0.342	0	0.709	0	0	0	0.236	0	0.472
ABCD3	8.351	0	4.047	0	0	0	2.688	1.03	0.329
ABCD4	0.5673	1.125	6.431	0	0	1.125	1.809	0	3.497
ABCE1	0.3742	0.365	13.828	0	0	0.365	1.652	3.098	8.714
ABCF1	0.8505	0.527	5.806	0	0	0.527	1.435	0	3.844
ABCF2	6.9789	0.458	6.085	0.188	0	0.271	0.316	0.382	4.928
ABCF3	15.1461	0.25	23.581	0	0	0.25	0.081	2.587	20.664
ABCG1	0.4681	0	0.624	0	0	0	0.624	0	0
ABCG2	0.462	0	0.578	0	0	0	0.264	0	0.315
ABCG4	0.558	0.743	8.803	0	0	0.743	0	0	8.06
ABCG5	0.3682	0.236	4.536	0	0.236	0	0.637	0	3.663
ABCG8	10.8929	0	7.889	0	0	0	2.255	2.604	3.029
ABHD10	3.6117	0	2.983	0	0	0	0.686	0.209	2.088
ABHD11	0.3695	0.66	72.669	0	0	0.66	24.115	0	47.894
ABHD12	19.3923	0	0.756	0	0	0	0	0.583	0.173
ABHD12B	3.6124	0.334	7.013	0	0	0.334	1.742	0.984	3.953
ABHD13	0.5139	0	43.62	0	0	0	36.026	7.218	0.375
ABHD14A	17.0696	0.858	25.389	0	0	0.858	0.41	0	24.121
ABHD14B	17.0575	0.73	25.411	0	0	0.73	1.247	0	23.435
ABHD15	8.4006	0.836	14.206	0	0	0.836	1.23	0	12.14
ABHD16A	0.4084	5.836	26.612	0	0	5.836	3.4	0.621	16.755
ABHD16B	0.3628	1.791	50.523	0	0	1.791	1.833	0	46.899
ABHD17A	1.0716	4.054	22.063	0	0	4.054	0	0	18.009
ABHD17B	1.325	0.221	12.269	0	0	0.221	0.573	3.213	8.262
ABHD17C	0.5804	0	5.087	0	0	0	2.725	0.236	2.126
ABHD18	20.0812	0	2.126	0	0	0	0.236	0	1.89
ABHD2	16.7539	0.184	44.306	0	0	0.184	0.525	25.949	17.648
ABHD3	0.9568	0.605	8.95	0	0	0.605	1.202	1.246	5.898
ABHD4	13.3117	0.443	42.27	0	0	0.443	0.803	28.898	12.126
ABHD5	0.3103	0.175	19.417	0	0	0.175	2.766	0	16.476
ABHD6	15.8699	0.895	4.461	0	0	0.895	1.107	0.354	2.104
ABHD8	0.4659	0.946	10.061	0	0	0.946	3.879	0	5.235
ABI1	15.1997	3.332	7.512	0	0	3.332	0.743	0.405	3.032
ABI2	0.4916	3.4	14.492	0	0	3.4	1.872	0	9.22
ABI3	0.4555	0	15.41	0	0	0	0	0	15.41
ABL1	12.0521	0.499	35.997	0	0	0.499	1.326	0	34.172
ABL2	5.7057	0.726	13.128	0	0	0.726	0.531	1.336	10.535
ABLIM1	2.955	0	0.559	0	0	0	0	0.171	0.389
ABLIM2	8.3493	0	0.414	0	0	0	0.194	0	0.22
ABLIM3	14.3424	0.17	2.355	0.17	0	0	0.333	0.367	1.485
ABO	21.3194	1.05	1.479	1.05	0	0	0	0	0.429
ABR	0.2147	0.2	3.219	0	0	0.2	0	0	3.019
ABRA	12.3824	0	0.932	0	0	0	0	0.259	0.673
ABRACL	18.7748	0	3.124	0	0	0	1.3	0	1.824
ABT1	0	0.858	9.944	0	0	0.858	1.542	3.207	4.337
ABTB1	0.3513	0	8.982	0	0	0	2.082	0.189	6.712
ABTB2	0.376	0	3.736	0	0	0	1.521	0.238	1.977
ACAA1	0.1575	0	1.422	0	0	0	0	0	1.422
ACAA2	0.2511	0.273	16.613	0	0	0.273	2.9	3.21	10.231
ACACA	0.4656	0.943	11.254	0	0	0.943	0.379	0.828	9.104
ACACB	0.2805	1.511	21.039	0	0	1.511	2.027	0.488	17.012
ACAD10	0	10.145	29.488	0	0	10.145	0.781	0	18.562
ACAD11	0.5771	0	23.109	0	0	0	0.87	0.587	21.652
ACAD8	0.3174	0	3.603	0	0	0	1.663	0.577	1.363
ACAD9	0.241	0	37.693	0	0	0	1.819	2.191	33.683
ACADL	0.2755	0	5.837	0	0	0	0.812	2.978	2.047
ACADM	2.8154	3.772	19.282	0.624	0	3.147	5.34	0	10.171
ACADS	0.3069	3.155	9.608	0	0.364	2.791	0.375	0.307	5.772
ACADSB	0.3952	3.526	8.421	0	1.002	2.523	1.782	0.309	2.805
ACADVL	0.3307	0	3.438	0	0	0	0.93	0	2.508
ACAP1	0.504	0	2.993	0	0	0	0	0	2.993
ACAP2	0.2704	0.472	0.767	0.472	0	0	0	0	0.294
ACAP3	0.7121	0	0	0	0	0	0	0	0
ACAT1	0.4228	0	8.725	0	0	0	3.235	1.989	3.501
ACAT2	2.69705	0.5925	10.7115	0	0	0.5925	0.6035	0	9.5155
ACBD3	0.2811	1.343	38.25	0	0	1.343	4.461	0	32.446
ACBD4	0.3766	0.739	4.227	0	0	0.739	0	0	3.488
ACBD5	14.0261	13.897	81.399	0	0	13.897	11.083	17.872	38.548
ACBD6	12.7274	0	29.453	0	0	0	4.489	6.594	18.371
ACBD7	17.0147	5.986	16.153	0	0	5.986	6.565	0	3.601
ACCS	11.6829	0	3.524	0	0	0	0.404	0.417	2.704
ACCSL	0.4954	0.289	9.435	0	0	0.289	7.156	0	1.989
ACD	0.3009	0.474	0.994	0	0	0.474	0	0	0.521
ACE	0.328	0	3.411	0	0	0	0	0.294	3.117
ACE2	9.4349	0.472	6.256	0	0.472	0	0.472	1.838	3.473
ACER1	0.3038	1.445	12.382	0.755	0	0.69	1.608	0.92	8.409
ACER2	0.4633	0	7.314	0	0	0	1.335	0	5.979
ACER3	0.4972	0.472	4.237	0	0	0.472	0.472	0	3.292
ACHE	0.4893	0.156	20.016	0	0	0.156	8.209	0	11.651
ACIN1	14.7564	0	2.065	0	0	0	0	0	2.065
ACKR1	0.3764	0	1.028	0	0	0	0	0.711	0.317
ACKR2	0.3086	0	1.4	0	0	0	0.704	0.33	0.366
ACKR3	0.4356	0	0.662	0	0	0	0.662	0	0
ACKR4	0.3132	0	2.849	0	0	0	0	0	2.849
ACLY	0.4236	1.818	22.697	0	0	1.818	3.735	6.188	10.957
ACMSD	0.4985	0	3.81	0	0	0	1.407	0.472	1.93
ACO1	0.392	0.552	22.747	0.552	0	0	14.908	0	7.287
ACO2	15.6084	0.251	64.848	0	0	0.251	1.242	1.366	61.989
ACOD1	0.238	0	1.758	0	0	0	0	1.268	0.49
ACOT1	20.4418	0.709	1.197	0	0	0.709	0.244	0	0.244
ACOT11	0.9158	0	3.119	0	0	0	0	0	3.119
ACOT12	0.4866	0	6.704	0	0	0	1.435	1.431	3.838
ACOT13	0.3464	1.516	8.859	0	0	1.516	0.193	0.78	6.369
ACOT2	0.4105	14.715	35.368	0	0	14.715	9.947	0.695	10.011
ACOT4	1.3453	1.318	7.586	0	0.35	0.968	2.871	0	3.397
ACOT7	15.9468	0.141	41.456	0.141	0	0	11.445	2.428	27.44
ACOT8	0.2759	0.411	19.169	0	0	0.411	0	0	18.759
ACOT9	5.4342	0	21.1425	0	0	0	2.521	1.431	17.191
ACOX1	0.3572	0.561	15.569	0	0	0.561	4.167	0.126	10.715
ACOX2	0.215	0	5.383	0	0	0	0.631	0.483	4.269
ACOX3	0.617	0.897	9.614	0	0	0.897	2.214	0	6.502
ACOXL	0.4132	0	4.939	0	0	0	2.799	1.181	0.959
ACP1	14.087	0.236	1.531	0	0.236	0	0	0	1.295
ACP2	14.4251	0.308	11.147	0	0	0.308	1.188	0	9.651
ACP6	9.4995	0.461	18.392	0	0	0.461	0.253	0	17.678
ACP7	0.4434	0.293	12.646	0	0	0.293	0.273	1.156	10.924
ACPP	0.4417	0	5.25	0	0	0	0.304	1.475	3.471
ACR	0.376	0	1.657	0	0	0	0.167	0	1.49
ACRBP	0.5032	1.115	6.133	0	0	1.115	0.242	0	4.776
ACRV1	0.363	0	2.903	0	0	0	0.513	0.691	1.699
ACSBG1	13.9625	0.216	4.855	0	0	0.216	1.377	0	3.262
ACSBG2	3.6162	0.086	4.334	0	0	0.086	2.515	0	1.732
ACSF2	5.5302	0.119	7	0	0	0.119	1.364	0.557	4.959
ACSF3	0.3009	0.809	8.111	0.809	0	0	1.082	0.368	5.852
ACSL1	6.641	0.517	10.151	0	0	0.517	1.111	0	8.523
ACSL3	0.4119	1.358	15.24	0	0	1.358	7.813	0	6.069
ACSL4	25.9742	0.236	4.317	0	0	0.236	0	1.804	2.277
ACSL5	0.3722	0.793	24.516	0	0	0.793	0	3.729	19.994
ACSL6	17.4645	0.421	6.22	0	0.421	0	1.009	0.972	3.819
ACSM1	14.7891	0	1.494	0	0	0	0.236	0.236	1.021
ACSM2A	6.4024	0	7.976	0	0	0	3.874	1.62	2.482
ACSM3	1.5283	0.236	2.333	0.236	0	0	0	2.097	0
ACSM4	0.4159	0	1.01	0	0	0	0	0	1.01
ACSM5	0.3597	0	1.837	0	0	0	0.514	0.413	0.91
ACSS1	5.7214	0.19	4.385	0	0.19	0	0.883	0.971	2.341
ACSS2	0.6981	0	14.181	0	0	0	0	6.121	8.059
ACSS3	17.4347	0	1.453	0	0	0	0.394	0.833	0.226
ACTA1	0.2765	0.557	1.649	0	0	0.557	0.341	0	0.752
ACTA2	0.3002	0	5.575	0	0	0	1.776	0	3.799
ACTB	10.447	0.314	7.501	0	0	0.314	1.044	1.135	5.008
ACTBL2	0.3149	0	0.811	0	0	0	0	0.339	0.472
ACTC1	13.8025	0	0.709	0	0	0	0	0	0.709
ACTG1	0.3529	1.719	8.111	0	0	1.719	0	0	6.393
ACTG2	0.4118	0	12.636	0	0	0	1.139	0.503	10.993
ACTL10	0.3043	0.191	2.881	0	0	0.191	0.288	0.273	2.129
ACTL6A	0.3133	0.785	32.293	0	0	0.785	18.814	0	12.694
ACTL6B	0.3165	0	3.77	0	0	0	0	0.192	3.578
ACTL7A	0.387	0	0.851	0	0	0	0.283	0.255	0.313
ACTL7B	2.1081	0	3.088	0	0	0	0	0.603	2.485
ACTL9	14.2332	0.236	5.96	0	0.236	0	0.701	2.476	2.546
ACTN1	0.2656	0	5.262	0	0	0	0.337	0.176	4.749
ACTN2	0.3676	0.734	6.315	0.734	0	0	0	0	5.582
ACTN4	0.5497	0	1.223	0	0	0	0	0	1.223
ACTR10	8.8841	0	36.884	0	0	0	32.237	0.963	3.684
ACTR1A	21.9472	0	5.966	0	0	0	0	0	5.966
ACTR1B	15.3908	0	6.048	0	0	0	0.8	1.052	4.196
ACTR2	0.4121	0.183	6.258	0	0	0.183	3.032	0.186	2.857
ACTR3	0.5855	0.236	7.102	0	0	0.236	0.276	2.241	4.349
ACTR3B	0	0.415	9.993	0	0	0.415	2.088	1.294	6.195
ACTR5	0.3824	0.921	46.927	0	0	0.921	0.964	21.592	23.45
ACTR6	6.3471	0.457	8.198	0	0.236	0.221	4.106	0.187	3.449
ACTR8	0.2935	0.689	30.832	0	0	0.689	0.8	0	29.343
ACTRT1	0.4566	0	0.47	0	0	0	0	0.47	0
ACTRT2	14.7799	0	0.386	0	0	0	0.386	0	0
ACTRT3	0.5431	0	51.472	0	0	0	2.147	0	49.325
ACVR1	11.4724	0	1.071	0	0	0	0.599	0.472	0
ACVR1B	1.8409	0	71.728	0	0	0	4.419	26.21	41.099
ACVR1C	0.2536	0	0	0	0	0	0	0	0
ACVR2A	0.4339	0	5.77	0	0	0	0	2.157	3.612
ACVR2B	0.218	0	5.177	0	0	0	1.057	0	4.12
ACVRL1	0.3955	0	2.344	0	0	0	1.099	0.251	0.994
ACY1	17.3694	1.221	68.172	0	0	1.221	0	17.94	49.011
ACY3	0.3998	0.513	2.095	0	0	0.513	0.707	0.569	0.307
ACYP1	0.406	3.5	15.818	0	0	3.5	1.237	7.941	3.14
ACYP2	3.4885	0.149	2.025	0	0	0.149	1.086	0.553	0.236
ADA	0.6689	0	4.394	0	0	0	0.67	0.692	3.031
ADAD1	0.5812	0	1.171	0	0	0	0.69	0.48	0
ADAD2	0.4455	0.29	2.441	0	0	0.29	1.419	0	0.733
ADAL	0.7006	2.205	8.119	0	0	2.205	2.679	0	3.235
ADAM10	1.225	0.676	69.461	0	0	0.676	10.61	15.269	42.906
ADAM11	14.2459	0	1.429	0	0	0	0	0	1.429
ADAM12	0.2967	0	0.472	0	0	0	0	0	0.472
ADAM15	0.3923	0.15	5.793	0	0	0.15	0	0.817	4.827
ADAM17	2.0477	0.472	6.567	0	0	0.472	0.472	0	5.623
ADAM18	2.3696	0.236	2.537	0	0.236	0	0.964	0	1.337
ADAM19	0.1575	0.867	25.211	0	0	0.867	0.874	6.72	16.75
ADAM2	0.5845	0.472	3.822	0.236	0	0.236	0.718	0.236	2.396
ADAM20	1.2214	0	0.386333333333333	0	0	0	0.273333333333333	0.113	0
ADAM21	0.5075	0	1.474	0	0	0	0.509	0	0.964
ADAM22	24.0493	0	1.078	0	0	0	0.236	0.476	0.366
ADAM23	0.3602	0	1.067	0	0	0	0.832	0	0.236
ADAM28	0.2322	0	3.33	0	0	0	2.149	0	1.181
ADAM29	0.4253	0	0.832	0	0	0	0.236	0.596	0
ADAM30	10.5084	0.377	6.007	0.377	0	0	2.621	2.581	0.429
ADAM32	6.7879	0	2.866	0	0	0	1.653	0.976	0.236
ADAM33	9.6394	0.286	8.414	0	0	0.286	3.692	0	4.436
ADAM7	0.3081	0	0	0	0	0	0	0	0
ADAM8	0.4952	0	3.331	0	0	0	0	0	3.331
ADAM9	0.7842	0	4.071	0	0	0	0	3.008	1.063
ADAMDEC1	0.3993	0	1.955	0	0	0	0.176	0	1.779
ADAMTS1	0.4496	0	2.083	0	0	0	1.133	0.183	0.767
ADAMTS10	11.7506	0	7.282	0	0	0	1.566	2.436	3.28
ADAMTS12	0.2989	0.236	1.346	0	0	0.236	0.576	0	0.534
ADAMTS13	0.3938	0.602	9.42	0.286	0	0.317	3.633	0.857	4.329
ADAMTS14	0.3728	0.629	2.705	0	0	0.629	0.211	0.224	1.641
ADAMTS15	16.3928	0	0.681	0	0	0	0.236	0	0.445
ADAMTS16	0.3234	0	0.559	0	0	0	0.559	0	0
ADAMTS17	0.3577	0	2.08	0	0	0	0.409	0.658	1.013
ADAMTS18	4.9683	0	2.312	0	0	0	0.158	0	2.155
ADAMTS19	0.2945	0.236	1.641	0	0	0.236	0.945	0.46	0
ADAMTS2	0.3795	0	0.144	0	0	0	0	0	0.144
ADAMTS20	0.389	0.162	6.598	0.162	0	0	1.102	0.587	4.747
ADAMTS3	0.5632	0	1.74	0	0	0	0.135	0.235	1.37
ADAMTS4	0	0	13.467	0	0	0	1.68	7.204	4.583
ADAMTS5	0.3409	0.474	0.71	0	0.474	0	0.236	0	0
ADAMTS6	0.4131	0.236	3.515	0	0	0.236	0.158	0	3.122
ADAMTS7	0.3946	0.236	2.034	0	0	0.236	0.666	0.65	0.482
ADAMTS8	16.3018	0	2.068	0	0	0	0	0	2.068
ADAMTS9	0.367	0.236	2.495	0	0	0.236	0.532	1.168	0.559
ADAMTSL1	30.4512	0	0.545	0	0	0	0.545	0	0
ADAMTSL2	0.2975	0	0.601	0	0	0	0.15	0	0.451
ADAMTSL3	0.5983	0	2.277	0	0	0	2.093	0	0.183
ADAMTSL4	8.5344	0.139	23.501	0	0	0.139	6.84	0	16.522
ADAMTSL5	12.2531	0.175	17.478	0	0	0.175	0.754	0.147	16.402
ADAP1	0.3836	0.371	2.296	0	0	0.371	0	0.26	1.666
ADAP2	0.3223	1.123	5.879	0	0	1.123	0.393	0	4.363
ADAR	0.3264	0.125	41.256	0	0.125	0	3.186	1.252	36.691
ADARB1	4.1528	1.133	1.787	0	0	1.133	0.653	0	0
ADARB2	11.6099	0	0.236	0	0	0	0	0	0.236
ADAT1	0.3643	1.166	11.397	0	0	1.166	2.133	0.858	7.24
ADAT2	7.1697	0.945	14.189	0	0	0.945	1.052	1.244	10.948
ADAT3	9.8059	0.863	26.539	0	0	0.863	1.533	0	24.143
ADCK1	0.5272	0.803	6.073	0.803	0	0	0.727	2.145	2.398
ADCK2	0.3688	0.279	8.348	0.279	0	0	0.918	0	7.15
ADCK5	4.1118	1.243	16.764	0	0	1.243	1.093	0	14.428
ADCY1	0.446	0	1.439	0	0	0	0.503	0	0.936
ADCY10	18.8674	0	5.188	0	0	0	0.859	0	4.328
ADCY2	8.655	0.614	1.087	0	0.614	0	0	0.237	0.236
ADCY3	0.2918	0	8.61	0	0	0	3.198	0	5.412
ADCY4	3.0442	0.202	0.381	0	0	0.202	0	0	0.179
ADCY5	0.3571	0	0.667	0	0	0	0	0	0.667
ADCY6	0.3123	1.798	20.504	0	0	1.798	2.282	2.686	13.737
ADCY7	0.3502	0.272	95.023	0	0	0.272	7.279	13.663	73.809
ADCY8	1.4723	0	1.039	0	0	0	0.314	0.444	0.28
ADCY9	0.441	0.141	4.743	0	0	0.141	0.302	0	4.3
ADCYAP1	0.6055	0	0	0	0	0	0	0	0
ADCYAP1R1	5.4924	0	0.472	0	0	0	0	0	0.472
ADD1	8.069	15.404	30.656	2.202	0	13.201	5.248	1.624	8.38
ADD2	13.0085	0	9.509	0	0	0	5.151	1.134	3.225
ADD3	0.2025	0	13.774	0	0	0	1.465	0.176	12.133
ADGB	3.5934	0	1.999	0	0	0	0.866	0.531	0.602
ADGRA1	19.4254	0	0	0	0	0	0	0	0
ADGRA2	9.7397	0	3.339	0	0	0	0.327	0.472	2.54
ADGRA3	0.8302	0	0.874	0	0	0	0.472	0.158	0.244
ADGRB1	8.2146	0	0	0	0	0	0	0	0
ADGRB2	0.3926	0	1.232	0	0	0	0	0	1.232
ADGRB3	0.3104	0	0.931	0	0	0	0.459	0.472	0
ADGRD1	0	0	1.93	0	0	0	0.331	0.69	0.909
ADGRE1	0.3407	0.244	4.042	0	0.244	0	1.652	1.446	0.7
ADGRE5	0.579	0	1.177	0	0	0	0	0.183	0.995
ADGRF1	0.5044	0	0.907	0	0	0	0	0	0.907
ADGRF2	0.5088	0	1.66	0	0	0	0.13	0	1.531
ADGRF3	0.622	0.343	9.707	0	0	0.343	0	2.545	6.819
ADGRF4	0.6791	0.236	2.557	0	0.236	0	0.472	0.378	1.471
ADGRF5	7.122	0	1.616	0	0	0	0.472	0.671	0.472
ADGRG1	11.2075	0	32.917	0	0	0	0	0.46	32.457
ADGRG2	0.5008	0	1.714	0	0	0	0.447	0.795	0.472
ADGRG3	11.5531	0	1.953	0	0	0	0	0	1.953
ADGRG5	0.456	0	6.78	0	0	0	0.197	1.873	4.71
ADGRG6	13.3319	0	0.76	0	0	0	0.366	0.236	0.158
ADGRG7	3.6321	2.191	4.352	0	1.955	0.236	0.29	0.595	1.277
ADGRL1	11.7989	0	4.507	0	0	0	0	3.168	1.339
ADGRL2	3.1755	0.236	0.709	0	0.236	0	0.236	0	0.236
ADGRL3	0	0	0.244	0	0	0	0.244	0	0
ADGRL4	0.3588	0	0.781	0	0	0	0	0.537	0.244
ADGRV1	3.5819	0	2.625	0	0	0	1.5	0.889	0.236
ADH1C	0.3354	0	3.511	0	0	0	1.033	0.636	1.842
ADH4	0.3891	0	1.556	0	0	0	0.472	0.236	0.847
ADH5	0.3838	0.787	30.591	0.787	0	0	10.415	12.688	6.701
ADH7	0.4376	0	1.966	0	0	0	0.23	0.472	1.263
ADHFE1	1.4639	1.953	17.108	0	0	1.953	0	0	15.155
ADI1	0.3708	4.254	41.046	0	0	4.254	17.476	0	19.317
ADIPOQ	0.416	1.181	3.694	0	0	1.181	0	0.749	1.764
ADIPOR1	0.6454	0.843	64.518	0	0	0.843	0	1.226	62.449
ADIPOR2	3.0744	0	1.594	0	0	0	0	0	1.594
ADK	0.3458	0	53.853	0	0	0	1.052	0	52.801
ADM	15.0131	0	0.549	0	0	0	0	0.326	0.223
ADM2	0.3746	1.802	23.828	0	0	1.802	0.828	3.489	17.708
ADNP	0.2661	0	5.916	0	0	0	0.225	0.484	5.207
ADNP2	10.4255	0	2.01	0	0	0	0.873	0.653	0.483
ADO	18.9869	0	5.487	0	0	0	1.317	0	4.17
ADORA1	0.3751	0	0.656	0	0	0	0.216	0	0.44
ADORA2A	11.8547	0	0.533	0	0	0	0	0	0.533
ADORA2B	0.5602	2.411	4.469	0	0	2.411	0	0	2.058
ADORA3	0.2958	0.147	8.414	0.147	0	0	0.975	0	7.292
ADPGK	2.2416	0	22.853	0	0	0	8.364	0	14.489
ADPRH	9.9806	0.492	6.238	0.492	0	0	2.635	0	3.111
ADPRHL1	0.9609	0.838	4.7	0.838	0	0	0.137	0.693	3.033
ADPRHL2	2.2596	1.402	6.45	0	0	1.402	1.408	0	3.64
ADPRM	1.9051	0	3.279	0	0	0	1.036	0.416	1.827
ADRA1A	1.1189	0	0.834	0	0	0	0	0.244	0.59
ADRA1B	0.3715	0	4.226	0	0	0	0.471	0.805	2.95
ADRA1D	0.4504	0	1.405	0	0	0	0.935	0	0.47
ADRA2A	0	0	1.528	0	0	0	0.522	0.468	0.538
ADRA2B	4.6106	0	0.876	0	0	0	0	0.218	0.658
ADRA2C	0.4674	0	0.709	0	0	0	0.709	0	0
ADRB1	0.3675	0	1.562	0	0	0	0.565	0	0.996
ADRB2	0.2828	0.22	15.824	0	0	0.22	6.61	0	8.993
ADRB3	7.5608	0	3.715	0	0	0	0.603	1.093	2.019
ADRM1	15.3674	0	7.582	0	0	0	0.304	0.467	6.811
ADSL	8.0173	4.249	85.811	0	0	4.249	0.585	22.947	58.031
ADSS	0.42	2.249	4.204	0.709	0	1.54	0.472	0	1.483
ADSSL1	0.4076	0.326	9.157	0.326	0	0	0	0	8.831
ADTRP	0.3336	0.236	2.9	0	0.236	0	0.901	1.245	0.518
AEBP1	0.287	0.37	2.475	0.149	0	0.221	0.2	0.198	1.707
AEBP2	0.3758	0.586	125.502	0	0	0.586	16.495	1.892	106.53
AEN	16.4433	1.71	34.995	0.491	0	1.218	2.902	0.251	30.132
AES	3.4452	0.232	51.277	0	0	0.232	2.487	0	48.558
AFAP1	13.6177	0	1.709	0	0	0	0.881	0	0.827
AFAP1L1	8.0678	0.467	48.394	0	0.337	0.13	0.26	0.698	46.97
AFAP1L2	0.2956	0	1.362	0	0	0	0.619	0.674	0.068
AFF1	0	2.339	66.306	0	0	2.339	9.081	0	54.886
AFF3	0.3653	0	2.537	0	0	0	0.513	0	2.024
AFF4	0.5712	1.78	16.581	0	0	1.78	0.857	0	13.944
AFG3L2	0.2498	0.41	5.35	0	0	0.41	0	0	4.94
AFM	1.2726	0.236	3.804	0	0	0.236	1.644	1.042	0.882
AFMID	19.23	0	23.605	0	0	0	0	0	23.605
AFP	0.4308	0.236	1.102	0	0	0.236	0	0.236	0.629
AFTPH	0.4063	0	6.351	0	0	0	1.182	1.998	3.172
AGA	18.4073	0	7.002	0	0	0	1.811	0.709	4.483
AGAP1	13.5405	0	2.536	0	0	0	0.676	0.629	1.231
AGAP2	17.8147	0	2.145	0	0	0	1.227	0	0.918
AGAP3	11.3259	0	22.597	0	0	0	2.628	1.067	18.902
AGBL1	9.2924	0	1.428	0	0	0	0.59	0	0.839
AGBL2	0.4173	1.033	7.873	0	0	1.033	1.115	0.153	5.572
AGBL3	2.4482	1.474	4.559	0.844	0.158	0.472	0.71	0.945	1.431
AGBL4	0.3783	0	0.787	0	0	0	0	0.551	0.236
AGBL5	0.3688	4.881	91.571	1.122	0	3.76	0	50.918	35.772
AGER	1.5188	0	1.69	0	0	0	0	0	1.69
AGFG1	0.3741	0.383	16.483	0	0	0.383	0	3.756	12.344
AGFG2	10.0639	0.794	10.361	0	0	0.794	0	0	9.567
AGGF1	0.5064	0	2.339	0	0	0	1.298	0.278	0.764
