gene	gene_signal	total_signal_0-8	total_signal	LTR_0-8	LINE_0-8	SINE_0-8	LTR	LINE	SINE
ABCD2	0.2159	0.051	3.144	0	0	0.051	1.374	0.542	1.178
ABCD3	1.105	1.14	31.558	0.539	0.601	0	14.476	1.192	14.75
ABCD4	5.5476	4.317	49.528	0	0	4.317	11.874	0	33.337
ABCE1	0.2444	1.693	91.342	0	0	1.693	5.603	17.816	66.231
ABCF1	0.3292	7.085	48.072	0	0	7.085	7.402	0	33.584
ABCF2	0.3275	5.271	33.669	2.059	0.205	3.007	0.799	0.281	27.318
ABCF3	4.1959	3.194	107.603	0	0	3.194	11.874	15.619	76.917
ABCG1	0.2781	0.051	0.886	0	0.051	0	0.835	0	0
ABCG2	5.5497	0	1.211	0	0	0	0.136	0	1.075
ABCG4	6.4754	0.636	18.858	0	0	0.636	0	0	18.222
ABCG5	4.6667	0.351	18.637	0	0.102	0.249	1.958	0	16.328
ABCG8	2.3339	0	6.427	0	0	0	1.652	0.894	3.881
ABHD10	0.3125	1.617	60.891	0	0	1.617	11.657	5.897	41.719
ABHD11	5.4987	0.614	23.303	0	0	0.614	2.313	0	20.375
ABHD12	2.2723	0	14.169	0	0	0	0	5.912	8.257
ABHD12B	8.1977	0.259	3.594	0	0	0.259	0.849	0.166	2.319
ABHD13	4.4775	0.273	10.432	0	0	0.273	7.361	0	2.798
ABHD14A	2.3687	3.695	24.011	0	0	3.695	1.548	0	18.769
ABHD14B	2.3753	1.838	6.956	0	0	1.838	0.958	0	4.16
ABHD15	0.4383	3.009	26.813	0	0	3.009	0.953	0	22.851
ABHD16A	6.4511	3.163	37.716	0	0	3.163	2.396	5.717	26.439
ABHD16B	0.322	0.865	7.3	0.592	0	0.273	1.62	0	4.815
ABHD17A	0.3004	2.852	13.287	0	0	2.852	0	0	10.435
ABHD17B	2.0457	0.995	29.944	0	0	0.995	3.498	4.495	20.956
ABHD17C	4.8087	0.819	24.096	0	0	0.819	10.077	2.218	10.982
ABHD18	1.7275	0	12.7	0	0	0	0.929	0	11.771
ABHD2	3.2913	0.546	10.682	0	0	0.546	0.436	1.461	8.24
ABHD3	2.2895	0.676	9.382	0	0	0.676	1.195	1.016	6.495
ABHD4	4.9516	0.506	39.042	0	0	0.506	4.759	2.566	31.211
ABHD5	0.3409	0.051	4.447	0	0	0.051	1.444	0	2.951
ABHD6	8.0231	0.204	9.005	0	0	0.204	0.754	0.568	7.48
ABHD8	1.3887	2.196	27.492	0	0	2.196	3.322	0	21.975
ABI1	1.8901	4.497	39.211	0	0.379	4.118	7.957	6.212	20.546
ABI2	0.4142	1.002	10.811	0	0	1.002	1.591	0	8.217
ABI3	7.4951	0	5.92	0	0	0	0	0	5.92
ABL1	0.6961	1.539	53.462	0	0	1.539	3.428	0	48.496
ABL2	3.2553	1.83	22.506	0	0	1.83	2.236	1.461	16.979
ABLIM1	0.0907	0	1.744	0	0	0	0.246	0.941	0.557
ABLIM2	0.7818	0	1.516	0	0	0	0.32	0.226	0.97
ABLIM3	6.7272	0.143	4.798	0.143	0	0	1.493	0.665	2.497
ABO	1.6529	0.457	1.656	0.457	0	0	0.451	0	0.749
ABR	0.3002	2.617	33.765	0	0	2.617	0	0	31.148
ABRA	0.3672	0.141	2.064	0	0	0.141	0	0.453	1.47
ABRACL	0.3264	1.67	30.101	1.67	0	0	13.2	0.863	14.367
ABT1	0.041	1.029	28.425	0	0.307	0.722	14.883	0.203	12.31
ABTB1	0.3181	0	16.191	0	0	0	1.478	3.519	11.194
ABTB2	0.3157	0	2.776	0	0	0	1.73	0.102	0.943
ACAA1	0.1536	0	9.799	0	0	0	0	0	9.799
ACAA2	0.1701	1.343	20.674	0	0	1.343	3.883	5.095	10.353
ACACA	4.8301	1.725	45.49	0	0	1.725	1.663	1.323	40.779
ACACB	0.3045	0.916	9.469	0	0	0.916	2.043	0.448	6.061
ACAD10	0.1024	0.993	40.647	0	0	0.993	5.309	0.322	34.023
ACAD11	0.3309	2.105	20.834	0	0	2.105	0.636	0.319	17.775
ACAD8	0.197	0.717	34.61	0	0.717	0	11.802	3.291	18.8
ACAD9	0.2946	0	29.37	0	0	0	1.761	8.966	18.643
ACADL	0.3031	0.918	47.877	0	0	0.918	11.512	11.095	24.352
ACADM	3.8668	10.609	92.551	4.475	0.483	5.652	15.367	4.35	62.224
ACADS	0.9209	7.946	42.852	0	0.556	7.39	1.804	2.08	31.022
ACADSB	0.266	1.532	11.891	0	1.379	0.154	3.821	0.728	5.809
ACADVL	2.7512	0	38.535	0	0	0	5.861	0	32.674
ACAP1	2.1945	0	37.64	0	0	0	0	0	37.64
ACAP2	0.225	2.533	3.841	1.353	1.179	0	0	0	1.308
ACAP3	4.5987	0	0	0	0	0	0	0	0
ACAT1	4.3628	1.798	93.239	1.798	0	0	23.035	13.017	55.389
ACAT2	4.28975	3.369	68.2685	0	0	3.369	7.9595	0	56.9405
ACBD3	0.4164	0.102	17.045	0	0	0.102	1.447	0	15.496
ACBD4	0.5323	1.054	20.492	0	0	1.054	0	0	19.439
ACBD5	3.7509	4.022	44.95	0	0	4.022	6.846	1.394	32.688
ACBD6	2.4697	0	23.73	0	0	0	2.992	0.87	19.868
ACBD7	3.5316	0	1.941	0	0	0	0.265	0	1.677
ACCS	0.7654	0.154	16.033	0.154	0	0	1.495	1.748	12.637
ACCSL	4.682	0.051	5.612	0	0	0.051	2.446	0	3.115
ACD	0.2124	2.253	13.799	0	0	2.253	0	0	11.546
ACE	0.4113	0	3.456	0	0	0	0	0.441	3.015
ACE2	0.4754	0.307	1.756	0	0.205	0.102	0.307	0.629	0.512
ACER1	0.3316	0.709	7.563	0.182	0	0.527	2.43	0.429	3.995
ACER2	3.0937	0.171	8.409	0	0	0.171	1.754	0	6.484
ACER3	6.6255	2.292	16.442	0.802	0	1.49	2.55	0	11.6
ACHE	5.5552	0.051	4.334	0	0	0.051	0.553	0	3.73
ACIN1	0.8363	0	67.59	0	0	0	0	0	67.59
ACKR1	4.9672	0	0.943	0	0	0	0	0.287	0.656
ACKR2	0.1823	0	10.475	0	0	0	1.86	0.581	8.033
ACKR3	4.8948	0	3.88	0	0	0	1.941	0	1.939
ACKR4	0.3874	0.614	11.158	0	0	0.614	0	0.497	10.046
ACLY	0.349	7.566	99.02	0	0	7.566	32.449	3.32	55.684
ACMSD	0.1804	0	5.335	0	0	0	1.203	0.575	3.557
ACO1	0.3321	0.179	3.711	0.179	0	0	3.347	0	0.185
ACO2	5.1245	1.065	71.043	0	0	1.065	8.69	1.388	59.901
ACOD1	0.1796	0	1.961	0	0	0	0	1.184	0.776
ACOT1	3.5251	0.739	3.845	0.365	0	0.374	1.088	0	2.018
ACOT11	0.293	0.051	4.662	0	0	0.051	0.205	0	4.406
ACOT12	0.287	0	2.44	0	0	0	0.958	0.596	0.886
ACOT13	0.2564	6.049	66.423	0	0	6.049	3.93	5.761	50.683
ACOT2	4.0587	0.256	9.773	0	0	0.256	1.611	1.607	6.299
ACOT4	0.3767	0.374	4.044	0	0	0.374	1.365	0	2.305
ACOT7	3.009	0.214	80.668	0.214	0	0	19.88	4.647	55.927
ACOT8	0.5378	1.639	62.829	0	0	1.639	0	0	61.19
ACOT9	2.9932	0	10.2605	0	0	0	1.78	0.453	8.028
ACOX1	0.338	3.196	76.826	0	0	3.196	28.226	7.731	37.673
ACOX2	0.0873	0	7.987	0	0	0	0.73	0.764	6.494
ACOX3	0.3478	3.245	18.927	2.997	0	0.248	4.004	0	11.678
ACOXL	0.3274	0.238	5.545	0	0.135	0.102	2.344	1.22	1.744
ACP1	3.6316	2.236	9.32	0	0.994	1.242	0	0	7.084
ACP2	0.836	1.781	28.807	0	0	1.781	6.368	0	20.657
ACP6	4.9394	0.102	6.777	0	0	0.102	0.269	0	6.405
ACP7	1.2468	0.068	9.186	0	0	0.068	0.228	0.977	7.913
ACPP	0.2676	0.341	10.792	0	0.051	0.29	1.493	1.877	7.081
ACR	0.1936	0	1.918	0	0	0	0.234	0	1.684
ACRBP	0.2272	6.943	100.141	0	0	6.943	9.404	0	83.794
ACRV1	0.4981	0	8.538	0	0	0	0.322	0.916	7.3
ACSBG1	4.1016	1.462	66.095	0	0	1.462	28.984	0	35.649
ACSBG2	0.9246	0.243	5.562	0	0	0.243	3.159	0	2.159
ACSF2	2.1181	3.852	68.371	0	0	3.852	14.959	4.689	44.872
ACSF3	0.6486	0.255	6.162	0.255	0	0	0.668	0.558	4.681
ACSL1	3.1845	0.205	17.807	0	0.102	0.102	1.625	0	15.977
ACSL3	0.3646	0.102	15.238	0	0	0.102	6.348	0	8.787
ACSL4	0.3464	0.333	9.56	0	0	0.333	0.883	2.552	5.791
ACSL5	0.2108	0.205	13.842	0	0	0.205	0	2.223	11.414
ACSL6	3.1244	0.319	37.292	0	0.319	0	6.722	11.515	18.735
ACSM1	4.715	0	3.079	0	0	0	0.877	0.415	1.788
ACSM2A	5.376	0.274	8.431	0.274	0	0	3.991	2.697	1.469
ACSM3	0.8375	0.41	3.53	0.051	0	0.358	0.229	2.482	0.41
ACSM4	2.2388	0	2.631	0	0	0	0.574	0.763	1.294
ACSM5	0.1538	0	2.709	0	0	0	1.212	0.132	1.365
ACSS1	4.0983	0.404	5.064	0	0.404	0	1.142	0.647	2.871
ACSS2	0.3187	0	6.519	0	0	0	0	0.464	6.056
ACSS3	3.7494	0	2.079	0	0	0	0.651	0.691	0.736
ACTA1	0.1695	1.274	2.774	0.161	0	1.113	0.611	0	0.889
ACTA2	0.2612	0	32.146	0	0	0	1.726	0	30.419
ACTB	0.3064	2.982	62.2	0	0	2.982	4.145	10.611	44.462
ACTBL2	7.0904	0.102	0.655	0	0.102	0	0	0.316	0.237
ACTC1	1.4292	0	1.319	0	0	0	0.488	0	0.832
ACTG1	0.3342	2.47	26.082	0	0	2.47	0	0	23.612
ACTG2	3.7074	0	17.421	0	0	0	2.05	1.194	14.177
ACTL10	0.4954	2.23	36.971	0	0	2.23	1.976	7.424	25.34
ACTL6A	0.2291	0.154	24.087	0	0	0.154	15.437	0	8.497
ACTL6B	0.327	0.457	8.773	0	0	0.457	1.144	0.956	6.216
ACTL7A	0.2427	0	25.35	0	0	0	16.893	2.306	6.151
ACTL7B	0.7738	0.273	4.962	0	0.273	0	0.264	2.859	1.566
ACTL9	3.4865	0.137	4.075	0	0.137	0	0.292	1.677	1.969
ACTN1	0.3267	0	11.584	0	0	0	2.487	0.165	8.932
ACTN2	0.1803	0.427	5.564	0.222	0	0.205	0.237	0	4.9
ACTN4	0.5927	0	28.84	0	0	0	0	0	28.84
ACTR10	3.3694	0.333	30.742	0.333	0	0	0.864	1.614	27.931
ACTR1A	1.5751	0	53.629	0	0	0	0	2.947	50.682
ACTR1B	2.1397	3.034	56.067	0	0	3.034	14.045	8.023	30.966
ACTR2	3.426	1.652	85.135	0	0	1.652	46.08	5.786	31.618
ACTR3	0.7602	0.922	49.483	0	0	0.922	5.542	9.898	33.121
ACTR3B	0.0439	0.3	8.391	0	0	0.3	3.341	2.191	2.559
ACTR5	0.3372	0.203	58.075	0	0	0.203	1.029	14.129	42.714
ACTR6	1.2239	2.142	57.574	0	0	2.142	10.344	2.236	42.852
ACTR8	0.2159	7.279	65.369	0	0	7.279	18.256	0	39.834
ACTRT1	0.3469	0	1.123	0	0	0	0.307	0.815	0
ACTRT2	2.3047	0	0.968	0	0	0	0.359	0	0.609
ACTRT3	0.2446	0	3.674	0	0	0	0.68	0	2.995
ACVR1	1.2764	0	2.905	0	0	0	0.66	0.437	1.808
ACVR1B	5.2758	0	4.985	0	0	0	0.906	1.024	3.055
ACVR1C	0.2771	0	1.196	0	0	0	0.22	0.205	0.771
ACVR2A	0.2324	0	3.475	0	0	0	0	1.139	2.336
ACVR2B	0.1804	0.102	4.451	0	0	0.102	0.864	0	3.484
ACVRL1	3.2236	0	4.382	0	0	0	1.3	0.116	2.966
ACY1	1.9337	0.051	43.137	0	0	0.051	0	0.461	42.625
ACY3	3.4443	0.142	2.997	0	0	0.142	1.217	0.7	0.938
ACYP1	0.279	1.068	30.613	0	0	1.068	11.162	0.958	17.425
ACYP2	0.4305	0.596	3.093	0.397	0	0.199	1.203	1.294	0
ADA	0.3342	0	61.2	0	0	0	12.899	5.625	42.675
ADAD1	3.3807	0	3.133	0	0	0	1.609	0.666	0.859
ADAD2	3.617	0.307	2.729	0	0	0.307	1.501	0	0.92
ADAL	5.1038	1.694	50.079	0	0	1.694	18.528	0	29.857
ADAM10	4.1665	0.358	14.711	0	0	0.358	0.998	0.051	13.304
ADAM11	5.4268	0.207	1.321	0	0	0.207	0	0	1.115
ADAM12	0.3224	0	0.212	0	0	0	0	0	0.212
ADAM15	0.3371	1.02	9.861	0	0	1.02	0	0.343	8.498
ADAM17	1.205	13.439	101.246	0	0	13.439	12.013	0	75.794
ADAM18	0.322	0.119	2.752	0	0.119	0	0.97	0.205	1.457
ADAM19	0.2549	0.534	15.83	0	0	0.534	1.026	2.781	11.489
ADAM2	0.382	1.089	4.819	0.782	0	0.307	0.2	0.399	3.131
ADAM20	1.96136666666667	0.25	0.821333333333333	0	0.25	0	0.223	0.348333333333333	0
ADAM21	2.6247	1.145	3.654	0	0.991	0.154	1.183	0	1.326
ADAM22	1.804	0	16.715	0	0	0	1.734	5.079	9.901
ADAM23	0.29	0	1.304	0	0	0	0.637	0.194	0.473
ADAM28	0.303	0.154	8.478	0	0	0.154	6.458	0	1.866
ADAM29	0.3343	0	1.349	0	0	0	0.215	0.982	0.152
ADAM30	7.3752	0.102	7.631	0.102	0	0	2.305	2.368	2.855
ADAM32	2.5695	0	4.305	0	0	0	2.303	1.1	0.902
ADAM33	2.6991	0.051	4.852	0	0	0.051	1.902	0	2.899
ADAM7	0.2645	0	1.202	0	0	0	0	0.367	0.835
ADAM8	3.5224	2.315	19.346	0	0	2.315	0	0	17.031
ADAM9	0.3137	1.039	40.076	0	0	1.039	0	27.634	11.404
ADAMDEC1	0.2408	0.051	3.671	0	0	0.051	1.362	0.662	1.596
ADAMTS1	0.5637	0	2.27	0	0	0	0.89	0.398	0.981
ADAMTS10	4.7229	0	26.429	0	0	0	6.643	1.73	18.055
ADAMTS12	0.1976	0	1.917	0	0	0	1.053	0	0.864
ADAMTS13	0.2538	0.41	11.047	0.28	0	0.13	5.706	0.882	4.049
ADAMTS14	6.7574	2.373	44.744	1.322	0	1.051	4.117	12.521	25.733
ADAMTS15	2.2906	0	1.801	0	0	0	1.165	0.319	0.318
ADAMTS16	0.4196	0	1.639	0	0	0	1.109	0.184	0.346
ADAMTS17	0.2825	0	1.999	0	0	0	0.311	0.86	0.828
ADAMTS18	0.4672	0	3.792	0	0	0	0.751	0	3.041
ADAMTS19	1.846	0.068	1.455	0	0.068	0	0.268	0.353	0.765
ADAMTS2	4.6595	0	0.749	0	0	0	0.271	0	0.478
ADAMTS20	0.1392	0.27	7.782	0.27	0	0	1.176	1.015	5.321
ADAMTS3	0.7838	0.102	1.857	0	0.102	0	0.59	0.205	0.961
ADAMTS4	1.1065	0	8.022	0	0	0	2.67	0.548	4.805
ADAMTS5	1.9865	0.539	1.586	0	0.539	0	0.141	0.608	0.299
ADAMTS6	0.2569	0.452	2.957	0	0	0.452	0.581	0.23	1.694
ADAMTS7	0.1736	0.188	8.029	0	0	0.188	2.993	1.082	3.767
ADAMTS8	2.3844	0	1.349	0	0	0	0	0	1.349
ADAMTS9	0.2217	0.154	4.101	0	0	0.154	0.595	1.782	1.57
ADAMTSL1	2.6635	0.205	0.726	0	0.205	0	0.242	0	0.278
ADAMTSL2	0.2842	0.16	1.107	0	0.16	0	0.297	0	0.65
ADAMTSL3	1.0183	0	4.098	0	0	0	3.119	0	0.979
ADAMTSL4	0.9325	0.143	17.528	0	0	0.143	3.395	0	13.99
ADAMTSL5	5.6107	0.102	11.96	0	0	0.102	0.441	0.957	10.46
ADAP1	5.8577	4.381	39.94	0	0	4.381	0	6.005	29.554
ADAP2	6.1488	0.237	6.208	0	0	0.237	1.001	0	4.97
ADAR	0.3375	0.613	40.062	0	0.613	0	12.758	2.362	24.329
ADARB1	1.0877	1.043	2.519	0	0	1.043	1.013	0	0.463
ADARB2	2.7127	0.102	0.868	0	0	0.102	0	0.305	0.461
ADAT1	0.9666	3.235	66.611	0	0	3.235	14.183	2.503	46.689
ADAT2	2.0168	1.132	31.627	0	0	1.132	9.898	4.869	15.728
ADAT3	0.4634	0.76	15.983	0	0	0.76	4.878	0	10.344
ADCK1	3.2504	1.031	24.062	0.928	0.102	0	3.789	0.945	18.297
ADCK2	0.3429	0.297	23.785	0.143	0.154	0	8.064	0	15.424
ADCK5	0.4144	0.922	15.216	0	0	0.922	3.494	0	10.801
ADCY1	4.2992	0	1.662	0	0	0	0.729	0	0.932
ADCY10	0.3459	0	28.688	0	0	0	5.698	0	22.991
ADCY2	1.7165	0.298	0.756	0	0.298	0	0	0.224	0.234
ADCY3	0.39	0	11.361	0	0	0	2.357	0	9.004
ADCY4	0.4845	0.068	0.243	0	0	0.068	0	0	0.175
ADCY5	0.4344	0.104	1.042	0	0	0.104	0	0.078	0.86
ADCY6	0.2333	0.681	3.482	0	0	0.681	0.734	0.181	1.885
ADCY7	0.2646	0.051	59.515	0	0	0.051	4.574	6.387	48.503
ADCY8	0.5211	0	1.722	0	0	0	0.933	0.153	0.637
ADCY9	0.28	0.365	4.551	0	0	0.365	0.404	0	3.782
ADCYAP1	0.3578	0	0	0	0	0	0	0	0
ADCYAP1R1	0.5561	0	0.84	0	0	0	0.164	0	0.677
ADD1	1.1297	0.632	27.644	0.205	0	0.427	11.087	0.204	15.722
ADD2	6.0212	0	4.869	0	0	0	1.729	0.354	2.786
ADD3	0.1271	0	23.094	0	0	0	2.905	0.463	19.727
ADGB	0.3159	0	3.102	0	0	0	1.436	0.532	1.134
ADGRA1	2.0936	0	0.19	0	0	0	0	0	0.19
ADGRA2	2.1541	0.205	4.209	0	0	0.205	1.185	0.359	2.46
ADGRA3	2.8487	0.154	1.858	0	0	0.154	0.397	0.182	1.125
ADGRB1	2.3653	0	0.295	0	0	0	0	0	0.295
ADGRB2	2.5352	0	3.537	0	0	0	0	0.95	2.586
ADGRB3	0.3408	0.154	0.696	0	0.154	0	0.251	0.205	0.087
ADGRD1	0	0	3.014	0	0	0	0.252	1.381	1.382
ADGRE1	5.497	0.281	7.723	0	0.178	0.102	3.669	2.306	1.467
ADGRE5	5.3471	0	5.794	0	0	0	0	1.043	4.751
ADGRF1	0.3848	0	4.926	0	0	0	0.232	0	4.694
ADGRF2	0.2846	0	2.176	0	0	0	0.558	0	1.618
ADGRF3	0.336	1.399	48.943	0	0	1.399	0	11.964	35.58
ADGRF4	2.6357	0.195	2.327	0	0.195	0	1.004	0.337	0.791
ADGRF5	0.4284	0.188	2.441	0	0	0.188	0.3	0.764	1.19
ADGRG1	0.4867	0.085	5.858	0	0	0.085	0.337	0.308	5.128
ADGRG2	0.4001	0.068	1.604	0	0.068	0	0.051	0.681	0.803
ADGRG3	2.7096	0	1.969	0	0	0	0	0.177	1.792
ADGRG5	1.4757	0.051	7.882	0	0.051	0	0.102	2.73	4.998
ADGRG6	3.4423	0	1.575	0	0	0	0.349	0.891	0.335
ADGRG7	0.5373	0.533	2.96	0.207	0.326	0	1.361	0.514	0.551
ADGRL1	7.1106	0	3.387	0	0	0	0	0.396	2.991
ADGRL2	0.3633	0.121	1.866	0	0.121	0	0.294	0.413	1.038
ADGRL3	0	0.102	0.823	0	0.102	0	0.362	0	0.358
ADGRL4	6.8547	0.126	1.256	0	0.126	0	0	0.415	0.716
ADGRV1	0.3984	0	2.687	0	0	0	1.059	0.967	0.661
ADH1C	0.2712	0	2.561	0	0	0	0.709	0.957	0.894
ADH4	0.2719	0.073	3.022	0	0.073	0	0.136	0.547	2.265
ADH5	0.2687	1.31	38.586	0.623	0	0.687	12.329	7.548	17.399
ADH7	0.8597	0	4.541	0	0	0	0.788	1.131	2.621
ADHFE1	0.3885	0.188	13.465	0	0	0.188	0	0	13.277
ADI1	0.2526	2.178	44.302	0	0	2.178	11.802	4.823	25.499
ADIPOQ	5.6912	1.387	5.961	0	0.734	0.652	0.436	0.559	3.579
ADIPOR1	1.8812	1.185	39.063	0	0	1.185	0	3.779	34.099
ADIPOR2	2.1161	3.32	14.547	0	0	3.32	0	0.572	10.655
ADK	0.1764	1.99	62.607	0	0	1.99	6.775	0	53.843
ADM	2.9145	0	1.139	0	0	0	0	0.297	0.842
ADM2	0.2683	0.154	5.489	0	0	0.154	0.605	0.461	4.269
ADNP	0.2644	0	45.951	0	0	0	1.91	10.024	34.017
ADNP2	0.595	1.196	27.376	0	1.196	0	5.063	9.874	11.242
ADO	1.8867	0	6.969	0	0	0	3.092	0	3.877
ADORA1	0.2568	0	2.172	0	0	0	0.535	0	1.637
ADORA2A	0.8691	0	11.908	0	0	0	0	0	11.908
ADORA2B	0.3109	0.062	1.763	0	0	0.062	0	0	1.701
ADORA3	0.3093	0.193	7.169	0.193	0	0	3.075	0	3.9
ADPGK	0.3581	0	18.524	0	0	0	12.636	0	5.888
ADPRH	6.797	4.564	81.718	4.564	0	0	32.306	0	44.848
ADPRHL1	1.1597	1.015	5.934	0.87	0	0.144	1.416	0.356	3.147
ADPRHL2	1.5948	3.239	24.456	0	0	3.239	8.786	0	12.43
ADPRM	1.5174	0.713	34.725	0	0	0.713	18.132	0.321	15.559
ADRA1A	6.3887	0.252	0.918	0	0.252	0	0	0.327	0.339
ADRA1B	0.5001	0	5.512	0	0	0	0.755	1.075	3.682
ADRA1D	0.1699	0	1.8	0	0	0	0.951	0	0.849
ADRA2A	2.9781	0	3.374	0	0	0	1.668	0.439	1.267
ADRA2B	0.9654	0	3.672	0	0	0	0.414	1.264	1.994
ADRA2C	3.122	0	1.274	0	0	0	1.123	0	0.15
ADRB1	0.1946	0	0.874	0	0	0	0.184	0	0.69
ADRB2	0.1876	0.461	2.145	0	0	0.461	0.358	0	1.326
ADRB3	0.3914	0	4.48	0	0	0	0.959	1.296	2.225
ADRM1	0.7269	0	27.978	0	0	0	2.944	6.687	18.347
ADSL	0.4099	7.153	53.119	0	0	7.153	0.687	1.079	44.2
ADSS	6.5322	7.686	49.091	3.785	0	3.901	12.13	0	29.276
ADSSL1	0.3131	0.467	2.489	0.467	0	0	0	0	2.022
ADTRP	0.3552	0.363	6.594	0	0.143	0.219	2.827	1.271	2.134
AEBP1	1.2618	0.668	3.705	0.252	0	0.416	0.6	0.441	1.996
AEBP2	3.9697	0.41	85.414	0	0	0.41	14.306	3.101	67.597
AEN	1.6195	3.91	9.549	3.808	0	0.102	1.591	1.394	2.654
AES	5.4775	0.154	13.2	0	0	0.154	0.324	0	12.723
AFAP1	1.0857	0.073	5.115	0	0.073	0	1.837	0	3.205
AFAP1L1	3.9243	0.95	16.116	0	0.051	0.898	0.71	0.766	13.69
AFAP1L2	0.4781	0	3.438	0	0	0	0.964	1.388	1.087
AFF1	0	2.847	65.748	0	0	2.847	9.608	0	53.292
AFF3	3.1865	0	11.022	0	0	0	1.053	0	9.97
AFF4	0.4966	3.033	24.844	0	0	3.033	1.018	0	20.793
AFG3L2	0.2619	2.414	71.747	0	0	2.414	0	0	69.333
AFM	0.3277	0.051	4.354	0	0	0.051	1.956	1.487	0.859
AFMID	1.4997	0	67.778	0	0	0	0	0	67.778
AFP	0.3294	0.29	3.057	0	0.29	0	0	0.485	2.282
