gene	gene_signal	total_signal_0-8	total_signal	LTR_0-8	LINE_0-8	SINE_0-8	LTR	LINE	SINE
ADAMTSL2	0.7513	0	0.597	0	0	0	0.288	0	0.309
ADAMTSL3	0.8416	0	5.516	0	0	0	4.41	0	1.107
ADAMTSL4	4.4465	0.277	22.274	0	0	0.277	4.464	0	17.532
ADAMTSL5	5.233	0	8.901	0	0	0	0.595	0.435	7.872
ADAP1	0.7616	0.765	5.332	0	0	0.765	0	0.986	3.581
ADAP2	0.6124	0.3	8.836	0	0	0.3	0.641	0	7.895
ADAR	0.807	0.529	71.316	0	0.529	0	11.459	4.325	55.003
ADARB1	0.9924	2.116	3.911	0	0	2.116	1.162	0	0.633
ADARB2	4.6879	0	0	0	0	0	0	0	0
ADAT1	0.887	0.511	15.817	0	0	0.511	4.036	0.971	10.3
ADAT2	1.7803	1.81	45.659	0	0	1.81	4.685	7.481	31.683
ADAT3	3.4063	1.641	33.533	0	0	1.641	8.12	0	23.772
ADCK1	0.9766	3.26	32.031	2.656	0.603	0	3.515	3.158	22.098
ADCK2	0.8499	0.433	8.921	0	0.433	0	1.789	0	6.699
ADCK5	0.7557	0.884	14.763	0	0	0.884	4.496	0	9.383
ADCY1	0.7618	0	7.198	0	0	0	2.221	0	4.977
ADCY10	3.1917	0	9.41	0	0	0	2.527	0	6.883
ADCY2	1.6931	0.452	1.482	0	0.452	0	0	0.464	0.566
ADCY3	0.8441	0	9.185	0	0	0	1.894	0	7.291
ADCY4	0.8236	0	0.72	0	0	0	0	0	0.72
ADCY5	0.882	0	2.647	0	0	0	0	0.452	2.194
ADCY6	0.6322	1.051	11.63	0	0	1.051	1.689	0.802	8.088
ADCY7	0.7663	0.582	119.756	0	0	0.582	8.622	12.944	97.608
ADCY8	0.696	0	3.72	0	0	0	2.52	0.73	0.47
ADCY9	0.8382	0.383	4.637	0	0	0.383	0.248	0	4.006
ADCYAP1	0.7088	0	1.81	0	0	0	0	1.81	0
ADCYAP1R1	0.927	0	1.598	0	0	0	1.079	0	0.52
ADD1	2.7677	3.494	46.592	0.438	0	3.056	15.812	0.993	26.293
ADD2	2.7976	0	13.753	0	0	0	9.511	0.84	3.403
ADD3	0.5537	0	36.952	0	0	0	4.734	1.157	31.061
ADGB	0.8769	0	5.885	0	0	0	0.932	1.391	3.562
ADGRA1	5.5016	0	0.295	0	0	0	0	0	0.295
ADGRA2	1.8485	0	5.319	0	0	0	0.909	0.621	3.789
ADGRA3	3.2791	0	5.206	0	0	0	0.394	1.438	3.374
ADGRB1	1.6626	0	0.723	0	0	0	0	0	0.723
ADGRB2	0.9642	0	8.746	0	0	0	0	1.178	7.568
ADGRB3	0.7604	0.452	2.566	0	0.452	0	1.27	0.452	0.392
ADGRD1	0	0	3.426	0	0	0	0	1.22	2.206
ADGRE1	1.1783	0.452	8.54	0	0	0.452	2.109	3.802	2.177
ADGRE5	0.714	0	1.494	0	0	0	0	0.458	1.036
ADGRF1	0.8076	0	11.963	0	0	0	1.044	0.905	10.014
ADGRF2	0.8722	0	3.632	0	0	0	1.427	0	2.205
ADGRF3	0.7411	0.371	11.377	0	0	0.371	0	2.955	8.051
ADGRF4	0.9763	0.433	4.164	0	0.433	0	1.287	1.452	0.993
ADGRF5	1.0053	0	5.026	0	0	0	0.905	0.775	3.346
ADGRG1	8.3943	0	14.61	0	0	0	0	0.647	13.963
ADGRG2	0.9573	0.312	4.542	0	0.312	0	0	2.326	1.904
ADGRG3	2.0711	0	2.757	0	0	0	0	0	2.757
ADGRG5	1.1704	0.637	10.11	0	0.637	0	0	4.234	5.238
ADGRG6	3.9008	0	2.178	0	0	0	0.197	0.411	1.57
ADGRG7	0.7071	0.452	4.662	0	0.452	0	1.73	0.647	1.833
ADGRL1	1.475	0	7.74	0	0	0	0	1.606	6.133
ADGRL2	0.6638	1.086	3.316	0	1.086	0	0.925	0.591	0.714
ADGRL3	0	0	0.565	0	0	0	0.565	0	0
ADGRL4	0.6878	0.452	1.943	0	0.452	0	0	0.969	0.522
ADGRV1	0.7353	0	6.033	0	0	0	1.805	2.345	1.883
ADH1C	0.6835	0	5.583	0	0	0	1.87	1.417	2.297
ADH4	0.7717	0	3.92	0	0	0	0	1.427	2.493
ADH5	0.7717	1.07	46.033	0	0	1.07	8.804	12.961	23.198
ADH7	0.8634	0	5.926	0	0	0	1.574	0.63	3.722
ADHFE1	0.7648	1.635	23.187	0	0	1.635	0	0	21.551
ADI1	0.8949	0.682	20.906	0	0	0.682	4.578	1.696	13.95
ADIPOQ	0.8608	1.922	10.523	0	0.905	1.017	0.302	0.978	7.321
ADIPOR1	0.6673	1.077	38.796	0	0	1.077	0	1.959	35.759
ADIPOR2	1.48	0.659	1.964	0	0	0.659	0	0.546	0.759
ADK	0.4735	2.977	144.575	0	0	2.977	10.2	0	131.398
ADM	6.0053	0	1.414	0	0	0	0	0.587	0.828
ADM2	0.742	1.769	18.487	0	0	1.769	0.969	3.499	12.249
ADNP	0.821	0	12.442	0	0	0	0.816	1.77	9.856
ADNP2	1.1222	0	9.182	0	0	0	3.736	3.791	1.656
ADO	13.4374	0	15.69	0	0	0	5.42	0	10.27
ADORA1	0.6091	0	1.88	0	0	0	0.197	0	1.683
ADORA2A	5.7195	0	1.426	0	0	0	0	0	1.426
ADORA2B	0.9195	0.3	1.837	0	0	0.3	0	0	1.536
ADORA3	0.7543	0.654	9.731	0.654	0	0	2.469	0	6.608
ADPGK	0.5879	0	31.159	0	0	0	18.45	0	12.709
ADPRH	3.264	0.796	15.838	0.796	0	0	3.708	0	11.334
ADPRHL1	6.2681	1.726	6.731	1.726	0	0	0.915	0.506	3.584
ADPRHL2	0.7315	1.573	9.626	0	0	1.573	0.828	0	7.225
ADPRM	0.9189	0	4.756	0	0	0	2.204	0.586	1.966
ADRA1A	2.0426	0.423	2.414	0	0.423	0	0	0.92	1.071
ADRA1B	0.6048	0	8.103	0	0	0	0.761	1.902	5.441
ADRA1D	0.7468	0	2.097	0	0	0	0.349	0	1.749
ADRA2A	0	0	3.147	0	0	0	1.203	0.803	1.141
ADRA2B	1.1392	0	2.195	0	0	0	0	0.836	1.359
ADRA2C	1.1362	0	1.447	0	0	0	1.172	0	0.274
ADRB1	0.7385	0	2.265	0	0	0	0.581	0	1.684
ADRB2	0.5255	1.528	8.546	0	0	1.528	1.455	0	5.563
ADRB3	1.3339	0	10.358	0	0	0	2.3	4.016	4.042
ADRM1	4.913	0	9.041	0	0	0	0.959	1.317	6.765
ADSL	1.387	10.108	135.893	0	0	10.108	0.369	13.209	112.207
ADSS	0.8999	2.271	16.104	0	0	2.271	3.555	0	10.279
ADSSL1	0.7791	0.155	2.28	0.155	0	0	0	0	2.125
ADTRP	1.0157	0	4.212	0	0	0	1.537	0.797	1.877
AEBP1	0.4752	0.768	3.745	0.366	0	0.402	0	1.002	1.975
AEBP2	0.6351	0	572.879	0	0	0	111.507	20.689	440.682
AEN	5.0189	2.806	20.101	2.491	0	0.315	6.213	0.628	10.453
AES	0.7754	0.704	46.386	0	0	0.704	1.077	0	44.604
AFAP1	1.4387	0	4.433	0	0	0	1.307	0	3.126
AFAP1L1	2.697	0.197	44.907	0	0	0.197	0.84	0	43.87
AFAP1L2	0.6917	0	2.192	0	0	0	0.662	1.231	0.298
AFF1	0	3.056	122.279	0	0	3.056	20.8	0	98.423
AFF3	0.6799	0	2.942	0	0	0	0.677	0	2.265
AFF4	0.9507	6.971	40.851	0	0	6.971	2.045	0	31.835
AFG3L2	0.6341	0.896	8.781	0	0	0.896	0	0	7.884
AFM	0.6482	0	9.092	0	0	0	4.362	1.68	3.05
AFMID	8.2807	0	25.702	0	0	0	0	0	25.702
AFP	0.8014	0.905	7.814	0	0.905	0	0	0.691	6.218
AFTPH	1.0281	0	9.481	0	0	0	1.604	2.926	4.951
AGA	5.6723	1.183	5.873	0	1.183	0	2.262	0.565	1.864
AGAP1	4.2716	0	7.592	0	0	0	1.47	2.981	3.14
AGAP2	11.1835	0	2.014	0	0	0	0.816	0	1.198
AGAP3	2.3308	0	17.27	0	0	0	3.225	6.111	7.934
AGBL1	1.6482	0	3.034	0	0	0	1.108	0	1.927
AGBL2	0.7973	0.897	17.847	0	0	0.897	3.183	0.217	13.551
AGBL3	1.1305	0.452	7.131	0.452	0	0	0.394	2.092	4.192
AGBL4	0.7903	0	2.977	0	0	0	0.452	2.072	0.452
AGBL5	0.8875	2.743	25.628	0	0	2.743	0	5.106	17.779
AGER	1.0496	0	2.639	0	0	0	0	0	2.639
