gene	gene_signal	total_signal_0-8	total_signal	LTR_0-8	LINE_0-8	SINE_0-8	LTR	LINE	SINE
ACAP1	0.517	0	2.78	0	0	0	0	0	2.78
ACAP2	0.7163	2.286	3.263	1.774	0.512	0	0	0	0.977
ACAP3	1.4614	0	0	0	0	0	0	0	0
ACAT1	0.7812	0	18.216	0	0	0	5.07	2.067	11.079
ACAT2	1.69345	0.334	14.4215	0	0	0.334	3.494	0	10.5935
ACBD3	0.7377	0	13.256	0	0	0	2.021	0	11.235
ACBD4	0.7402	1.98	12.824	0	0	1.98	0	0	10.843
ACBD5	1.3286	3.83	36.465	0	0	3.83	2.798	1.279	28.558
ACBD6	10.0485	0	12.627	0	0	0	4.212	0.211	8.204
ACBD7	2.7556	0.776	5.888	0	0	0.776	0.737	0	4.375
ACCS	1.7175	0.915	5.273	0.915	0	0	0.274	0.607	3.478
ACCSL	1.1974	0.509	14.192	0	0	0.509	5.647	0	8.036
ACD	0.6445	0.188	1.18	0	0	0.188	0	0	0.992
ACE	0.7716	0	5.207	0	0	0	0	0.288	4.92
ACE2	5.8239	0	3.305	0	0	0	0	2.793	0.512
ACER1	0.6944	1.093	16.42	0.313	0	0.78	4.107	0.73	10.49
ACER2	0.9494	0	11.487	0	0	0	2.941	0	8.546
ACER3	1.0315	0.852	6.224	0.426	0	0.426	1.612	0	3.76
ACHE	1.7077	0.159	4.663	0	0	0.159	1.726	0	2.778
ACIN1	2.5484	0	5.365	0	0	0	0	0	5.365
ACKR1	0.9061	0	0.924	0	0	0	0	0.256	0.669
ACKR2	0.7155	0	16.611	0	0	0	6.26	0.839	9.512
ACKR3	0.7689	0	4.163	0	0	0	3.453	0	0.71
ACKR4	0.7964	0	5.579	0	0	0	0	1.567	4.012
ACLY	0.5678	1.548	17.161	0	0	1.548	3.78	1.52	10.314
ACMSD	0.6516	0	9.412	0	0	0	2.129	2.172	5.111
ACO1	0.6893	0.564	5.579	0.564	0	0	4.776	0	0.24
ACO2	1.3278	0	45.006	0	0	0	0.423	2.743	41.84
ACOD1	0.8041	0	5.246	0	0	0	0	4.502	0.744
ACOT1	1.7348	2.392	5.759	1.023	0	1.369	1.849	0	1.518
ACOT11	0.8612	0	8.743	0	0	0	1.105	0	7.638
ACOT12	0.7086	0	5.092	0	0	0	3.172	0.641	1.279
ACOT13	0.6304	0.707	20.835	0	0	0.707	2.155	2.004	15.969
ACOT2	1.0145	1.212	13.307	0	0	1.212	6.139	0.314	5.642
ACOT4	0.8477	1.138	6.829	0	0.256	0.883	2.893	0	2.798
ACOT7	4.4014	0	34.265	0	0	0	9.298	2.189	22.779
ACOT8	0.9381	0.258	11.039	0	0	0.258	0	0	10.781
ACOT9	7.67055	0	10.148	0	0	0	3.544	0.4795	6.125
ACOX1	0.7028	0.803	12.296	0	0	0.803	4.761	1.059	5.673
ACOX2	0.4353	0	3.855	0	0	0	0	1.402	2.453
ACOX3	0.8845	2.606	15.479	0.582	0	2.024	3.345	0	9.528
ACOXL	0.7337	0	6.48	0	0	0	3.26	1.528	1.692
ACP1	2.1034	0.213	2.331	0	0	0.213	0	0	2.118
ACP2	6.3506	1.099	10.932	0	0	1.099	1.283	0	8.551
ACP6	1.0488	0	3.264	0	0	0	0	0	3.264
ACP7	0.7423	0.482	18.962	0	0	0.482	0.495	1.153	16.832
ACPP	0.7251	1.438	12.477	0	0	1.438	2.007	3.288	5.744
ACR	0.7467	0	1.049	0	0	0	0.225	0	0.824
ACRBP	0.7358	1.093	11.211	0	0	1.093	1.517	0	8.601
ACRV1	0.7841	0	9.032	0	0	0	0	0.408	8.624
ACSBG1	1.3116	0.174	21.084	0	0	0.174	4.347	0	16.563
ACSBG2	0.9402	0.253	9.553	0	0	0.253	6.861	0	2.439
ACSF2	1.1603	2.378	15.723	0	0	2.378	5.507	1.371	6.467
ACSF3	0.8084	0.464	6.041	0.464	0	0	1.308	0.55	3.719
ACSL1	3.9498	0.341	7.581	0	0.341	0	2.954	0	4.286
ACSL3	0.6481	0.5	8.928	0	0	0.5	2.982	0	5.446
ACSL4	3.5227	0.256	3.665	0	0	0.256	0	1.483	1.927
ACSL5	0.6351	0.603	17.433	0	0	0.603	0	2.709	14.121
ACSL6	1.6965	0.845	21.67	0	0.845	0	4.335	7.555	8.935
ACSM1	7.4788	0	8.442	0	0	0	3.205	1.268	3.968
ACSM2A	7.9967	0.501	19.042	0.501	0	0	7.548	6.604	4.39
ACSM3	0.5719	0.313	4.574	0	0	0.313	0.34	3.665	0.256
ACSM4	0.6724	0	5.079	0	0	0	0.499	1.962	2.619
ACSM5	0.7321	0	4.317	0	0	0	1.838	0.339	2.14
ACSS1	6.0734	0.343	10.665	0	0.343	0	1.292	0.658	8.372
ACSS2	0.693	0	4.301	0	0	0	0	0.45	3.851
ACSS3	5.1087	0	3.461	0	0	0	0.386	1.407	1.667
ACTA1	0.5495	1.781	5.575	0.561	0	1.22	1.728	0	2.066
ACTA2	0.8123	0	3.746	0	0	0	0.379	0	3.366
ACTB	1.6852	1.521	28.863	0	0	1.521	1.421	5.242	20.679
ACTBL2	0.8406	0.512	2.385	0	0.512	0	0	0.369	1.505
ACTC1	3.8313	0	2.095	0	0	0	0.614	0	1.481
ACTG1	0.9281	0.694	5.696	0	0	0.694	0	0	5.003
ACTG2	0.9142	0	18.735	0	0	0	1.686	1.63	15.419
ACTL10	0.7941	0.433	8.119	0	0	0.433	0.372	0.772	6.543
ACTL6A	0.8201	1.023	14.806	0	0	1.023	11.587	0	2.195
ACTL6B	0.6166	0.405	13.232	0	0	0.405	1.442	1.027	10.358
ACTL7A	0.6598	0	5.7	0	0	0	3.633	1.425	0.642
ACTL7B	0.6733	0.555	5.354	0	0.555	0	0.777	1.425	2.596
ACTL9	3.8237	0	5.473	0	0	0	0	2.761	2.712
ACTN1	0.8924	0	6.214	0	0	0	1.325	0.268	4.621
ACTN2	0.4877	0.696	4.625	0.487	0	0.209	0.46	0	3.469
ACTN4	0.9023	0	2.969	0	0	0	0	0	2.969
ACTR10	1.1338	0.793	15.104	0.403	0	0.39	3.752	1.497	9.062
ACTR1A	12.44	0	9.41	0	0	0	0	1.089	8.321
ACTR1B	1.2792	0.551	12.778	0	0	0.551	1.936	2.482	7.808
ACTR2	0.9971	0.516	12.3	0	0	0.516	6.377	1.367	4.041
ACTR3	0.7044	0.477	12.986	0	0	0.477	0.711	3.127	8.67
ACTR3B	0.3256	0.652	8.484	0	0	0.652	3.25	2.645	1.937
ACTR5	0.6258	0.285	8.246	0	0	0.285	0.975	1.832	5.153
ACTR6	0.5449	0.919	11.867	0	0	0.919	3.855	0.336	6.757
ACTR8	0.7841	1.451	17.794	0	0	1.451	2.149	0	14.194
ACTRT1	0.929	0	1.626	0	0	0	0.409	1.217	0
ACTRT2	3.8587	0	1.591	0	0	0	0.5	0	1.091
ACTRT3	0.6206	0	8.537	0	0	0	2.513	0	6.024
ACVR1	2.5773	0	5.359	0	0	0	0.876	1.033	3.45
ACVR1B	0.9255	0	11.269	0	0	0	2.553	2.269	6.448
ACVR1C	0.7492	0	2.656	0	0	0	0.338	0.759	1.559
ACVR2A	0.6054	0	5.046	0	0	0	0	2.203	2.842
ACVR2B	0.7344	0.381	6.792	0	0	0.381	0.713	0	5.699
ACVRL1	1.0231	0	5.186	0	0	0	2.156	0.303	2.727
ACY1	7.5801	1.233	23.504	0	0	1.233	0	4.178	18.093
ACY3	0.8308	0.335	4.96	0	0	0.335	2.094	0.786	1.746
ACYP1	0.7106	0.48	7.88	0	0	0.48	1.869	1.264	4.267
ACYP2	2.6131	1.315	6.38	0.686	0	0.629	2.618	2.448	0
ADA	0.6093	0	12.288	0	0	0	1.574	1.371	9.344
ADAD1	0.6905	0	4.59	0	0	0	4.079	0.256	0.256
ADAD2	1.4782	0.55	3.219	0	0	0.55	1.701	0	0.967
ADAL	0.8885	0.448	9.027	0	0	0.448	4.77	0	3.809
ADAM10	1.9835	1.385	8.97	0	0	1.385	0.845	0.399	6.341
ADAM11	1.4202	0.41	3.367	0	0	0.41	0	0	2.957
ADAM12	0.7315	0	1.643	0	0	0	0	0	1.643
ADAM15	0.5508	0.178	2.974	0	0	0.178	0	0.378	2.418
ADAM17	0.7235	2.362	12.282	0	0	2.362	0.69	0	9.23
ADAM18	0.6819	0	7.141	0	0	0	3.505	0.707	2.929
ADAM19	0.5634	2.227	28.233	0	0	2.227	1.142	4.723	20.141
ADAM2	0.6331	0.892	9.3	0.892	0	0	1.916	0	6.492
ADAM20	0.794566666666667	0.227666666666667	1.66433333333333	0	0.227666666666667	0	0.772333333333333	0.664666666666667	0
ADAM21	0.6961	1.075	4.603	0	0.819	0.256	2.182	0	1.347
ADAM22	4.7814	0	2.634	0	0	0	0	1.007	1.627
ADAM23	0.6512	0.256	2.776	0	0	0.256	1.605	0.468	0.447
ADAM28	0.5867	1.535	14.826	0	0	1.535	10.758	0	2.533
ADAM29	0.678	0	2.166	0	0	0	0.426	1.74	0
ADAM30	1.1889	0.569	8.596	0.569	0	0	4.904	2.226	0.897
ADAM32	6.238	0	7.038	0	0	0	2.559	2.942	1.536
ADAM33	1.691	0.289	6.233	0	0	0.289	2.329	0	3.616
ADAM7	0.7915	0	3.298	0	0	0	0	0.512	2.786
ADAM8	0.9122	0.354	4.562	0	0	0.354	0	0	4.208
ADAM9	0.7242	0	6.626	0	0	0	0	3.666	2.96
ADAMDEC1	0.7387	0	5.624	0	0	0	2.904	0	2.72
ADAMTS1	0.6648	0	4.497	0	0	0	2.003	0.931	1.563
ADAMTS10	7.7708	0	8.643	0	0	0	0.601	1.311	6.731
ADAMTS12	0.7044	0	3.125	0	0	0	2.016	0	1.109
ADAMTS13	0.7074	0.272	11.05	0.272	0	0	5.758	1.081	3.938
ADAMTS14	0.8729	1.224	14.693	0.56	0	0.664	0.866	1.413	11.191
ADAMTS15	4.2688	0	4.497	0	0	0	2.602	0.247	1.647
ADAMTS16	0.7656	0	2.91	0	0	0	1.619	0.98	0.312
ADAMTS17	0.7872	0	3.286	0	0	0	0.321	1.537	1.428
ADAMTS18	0.8559	0	8.185	0	0	0	1.118	0	7.066
ADAMTS19	1.2561	0.256	3.705	0	0	0.256	1.279	0.922	1.248
ADAMTS2	0.8431	0	2.648	0	0	0	1.47	0	1.178
ADAMTS20	0.5819	0.897	12.774	0.897	0	0	3.171	1.721	6.986
ADAMTS3	0.8041	0	4.175	0	0	0	1.756	0.256	2.163
ADAMTS4	0.1706	0	5.859	0	0	0	0.655	0.505	4.699
ADAMTS5	0.9889	1.122	3.186	0	1.122	0	0.315	1.243	0.506
ADAMTS6	0.648	0.347	3.58	0	0	0.347	0.256	0.256	2.721
ADAMTS7	0.5038	0.256	3.736	0	0	0.256	1.034	0.465	1.982
ADAMTS8	4.2195	0	2.921	0	0	0	0	0	2.921
ADAMTS9	0.8164	0	9.915	0	0	0	1.345	5.222	3.348
ADAMTSL1	7.0446	0	1.035	0	0	0	0.698	0	0.338
ADAMTSL2	0.6909	0.351	2.825	0	0.351	0	1.315	0	1.16
ADAMTSL3	0.7932	0	15.593	0	0	0	13.221	0	2.372
ADAMTSL4	0.8761	0.137	68.212	0	0	0.137	17.62	0	50.454
ADAMTSL5	3.5522	0	7.325	0	0	0	0	0.599	6.726
ADAP1	0.7658	0.287	8.816	0	0	0.287	0	0.43	8.098
ADAP2	0.9195	0.463	7.004	0	0	0.463	0.494	0	6.047
ADAR	0.6015	0.31	21.609	0	0.31	0	3.115	1.935	16.249
ADARB1	4.7906	1.068	3.365	0	0	1.068	1.2	0	1.097
ADARB2	2.3122	0.634	1.636	0	0	0.634	0	0	1.002
ADAT1	0.6059	0.403	13.259	0	0	0.403	2.226	0.385	10.244
ADAT2	1.6945	0	8.784	0	0	0	2.38	2.124	4.281
ADAT3	0.8127	1.61	14.513	0	0	1.61	1.33	0	11.574
ADCK1	10.6708	2.771	11.605	0.682	2.089	0	1.025	0.512	7.298
ADCK2	0.8237	0.657	11.244	0.657	0	0	1.517	0	9.07
ADCK5	0.8482	1.719	7.277	0	0	1.719	0.691	0	4.867
ADCY1	4.1813	0	4.821	0	0	0	1.285	0	3.536
ADCY10	1.3111	0	12.032	0	0	0	2.776	0	9.255
ADCY2	2.6626	0.889	1.998	0	0.889	0	0	0.831	0.278
ADCY3	1.0498	0	12.55	0	0	0	3.956	0	8.594
ADCY4	0.798	0	0.312	0	0	0	0	0	0.312
ADCY5	0.8369	0.443	3.132	0	0	0.443	0	0	2.69
ADCY6	0.6931	0.328	8.051	0	0	0.328	2.196	0.497	5.03
ADCY7	0.6272	1.094	33.825	0	0	1.094	10.407	2.906	19.418
ADCY8	0.7898	0	2.963	0	0	0	1.678	0.453	0.832
ADCY9	0.5384	0.42	5.387	0	0	0.42	0.565	0	4.402
ADCYAP1	0.9622	0	0.877	0	0	0	0	0.877	0
ADCYAP1R1	0.6782	0	1.223	0	0	0	0.394	0	0.829
ADD1	2.0172	1.082	16.352	0	0	1.082	5.043	0	10.227
ADD2	1.4774	0	13.595	0	0	0	4.517	0.84	8.238
ADD3	0.8421	0	13.454	0	0	0	2.775	0.505	10.174
ADGB	0.6346	0	7.509	0	0	0	3.896	1.073	2.54
ADGRA1	3.5217	0	0.285	0	0	0	0	0	0.285
ADGRA2	1.7887	0.673	6.019	0	0	0.673	0.787	0.432	4.127
ADGRA3	1.0002	0	3.228	0	0	0	1.306	0.552	1.37
ADGRB1	1.4524	0	0.635	0	0	0	0	0	0.635
ADGRB2	0.9335	0	6.567	0	0	0	0	2.164	4.403
ADGRB3	0.8756	0.348	2.323	0	0.348	0	1.4	0.256	0.32
ADGRD1	0	0	4.075	0	0	0	0.331	1.951	1.793
ADGRE1	1.302	0.252	22.204	0	0.252	0	8.784	7.231	5.938
ADGRE5	1.332	0	1.639	0	0	0	0	0.386	1.253
ADGRF1	0.8088	0	13.518	0	0	0	0	0	13.518
ADGRF2	0.7785	0	4.355	0	0	0	1.72	0	2.635
ADGRF3	0.6633	0.942	11.603	0	0	0.942	0	2.097	8.564
ADGRF4	0.7015	0	3.562	0	0	0	1.109	0.506	1.947
ADGRF5	2.2242	0.256	5.55	0	0	0.256	0	2.491	2.803
ADGRG1	4.1143	0.283	14.7	0	0	0.283	0.411	0.444	13.562
ADGRG2	0.5773	0	5.526	0	0	0	0	1.279	4.247
ADGRG3	2.6358	0	1.904	0	0	0	0	0.267	1.636
ADGRG5	0.8207	0	7.569	0	0	0	0.267	1.768	5.534
ADGRG6	0.8131	0	1.695	0	0	0	0	1.127	0.568
ADGRG7	0.829	0.952	5.334	0.952	0	0	3.244	0.564	0.574
ADGRL1	2.0376	0	2.874	0	0	0	0	0.507	2.367
ADGRL2	0.6263	0.343	2.866	0	0.343	0	0.558	0.684	1.281
ADGRL3	0	0	0.709	0	0	0	0.709	0	0
ADGRL4	0.6634	0.576	5.031	0	0.576	0	0	0.549	3.906
ADGRV1	0.7013	0	6.19	0	0	0	2.342	1.617	2.231
ADH1C	0.5785	0	4.658	0	0	0	1.743	1.337	1.578
ADH4	0.8832	0	4.753	0	0	0	0.492	0.844	3.417
ADH5	0.8832	0.678	17.334	0.678	0	0	5.484	6.173	4.998
ADH7	0.7211	0	7.976	0	0	0	1.536	1.315	5.125
ADHFE1	0.6035	0.571	3.609	0	0	0.571	0	0	3.038
ADI1	0.9112	1.272	11.367	0	0	1.272	4.988	0.821	4.287
ADIPOQ	0.8273	1.421	11.058	0	0.801	0.62	0.483	1.021	8.133
ADIPOR1	0.8722	0	12.472	0	0	0	0	1.682	10.79
ADIPOR2	0.8058	0.265	3.104	0	0	0.265	0	0.857	1.983
ADK	0.6405	0.793	25.079	0	0	0.793	2.526	0	21.76
ADM	5.8374	0	1.125	0	0	0	0	0.568	0.557
ADM2	0.6704	0.271	8.244	0	0	0.271	0.678	0.854	6.441
ADNP	0.9062	0	10.9	0	0	0	0.367	1.13	9.404
ADNP2	0.8729	0.308	7.802	0	0.308	0	1.355	2.234	3.905
ADO	2.3876	0	1.033	0	0	0	0.242	0	0.791
ADORA1	0.847	0	3.615	0	0	0	1.091	0	2.524
ADORA2A	2.1372	0	2.164	0	0	0	0	0	2.164
ADORA2B	0.5699	0	1.152	0	0	0	0	0	1.152
ADORA3	0.6733	0.357	10.365	0.357	0	0	3.334	0	6.674
ADPGK	0.7196	0	8.959	0	0	0	5.076	0	3.883
ADPRH	1.7621	1.052	15.244	1.052	0	0	5.363	0	8.829
ADPRHL1	0.5424	1.208	7.934	0.932	0	0.276	1.481	0.31	4.934
ADPRHL2	10.8955	0.204	3.423	0	0	0.204	0.968	0	2.252
ADPRM	0.8191	0.52	8.862	0	0	0.52	4.534	0.262	3.547
ADRA1A	1.3593	0	1.793	0	0	0	0	1.067	0.726
ADRA1B	2.0066	0	7.356	0	0	0	0.722	1.834	4.799
ADRA1D	0.5338	0	2.205	0	0	0	0.969	0	1.236
ADRA2A	0.7414	0	1.799	0	0	0	1.404	0	0.395
ADRA2B	0.8168	0	1.849	0	0	0	0.238	0.371	1.24
ADRA2C	0.7181	0	5.354	0	0	0	4.69	0	0.664
ADRB1	0.662	0	0.403	0	0	0	0	0	0.403
ADRB2	0.6717	0.322	3.348	0	0	0.322	0.333	0	2.693
ADRB3	0.8285	0	10.191	0	0	0	1.863	3.701	4.626
ADRM1	8.0339	0	6.855	0	0	0	0.73	0.912	5.214
ADSL	0.7915	2.541	23.004	0	0	2.541	1.066	2.072	17.325
ADSS	0.7601	2.949	10.889	1.524	0	1.424	2.946	0	4.995
ADSSL1	0.6654	3.661	23.619	3.661	0	0	0	0	19.959
ADTRP	0.7526	0.478	7.081	0	0.18	0.298	3.191	0.699	2.712
AEBP1	1.0714	0.541	3.796	0.175	0	0.366	0.948	0.352	1.955
AEBP2	0.7225	0.528	478.878	0	0	0.528	80.655	0.921	396.775
AEN	1.9938	2.021	10.667	1.042	0	0.978	1.651	0.985	6.011
AES	7.117	0.401	19.562	0	0	0.401	0.286	0	18.874
AFAP1	1.8515	0.204	6.886	0	0.204	0	3.009	0	3.673
AFAP1L1	1.0439	0.415	13.26	0	0	0.415	0.927	0.927	10.992
AFAP1L2	0.8493	0	4.058	0	0	0	0.75	1.75	1.558
AFF1	0	13.35	189.289	0	0	13.35	23.847	0	152.093
AFF3	0.965	0	4.347	0	0	0	1.023	0	3.324
AFF4	0.7232	1.032	10.723	0	0	1.032	1.504	0	8.187
AFG3L2	0.8276	0.293	8.076	0	0	0.293	0	0	7.784
AFM	0.5735	0	8.729	0	0	0	3.247	1.138	4.344
AFMID	17.0991	0	69.654	0	0	0	0	0	69.654
AFP	0.607	0	4.263	0	0	0	0	0.421	3.842
AFTPH	0.7526	0	12.068	0	0	0	2.677	1.914	7.477
AGA	1.1174	0.768	11.362	0	0.768	0	6.94	0.292	3.362
AGAP1	3.3224	0	7.154	0	0	0	1.793	2.589	2.772
AGAP2	5.9768	0	1.764	0	0	0	1.236	0	0.528
AGAP3	6.4947	0	4.619	0	0	0	0.73	1.333	2.557
AGBL1	0.7101	0	8.281	0	0	0	4.141	0	4.14
AGBL2	0.6968	3.462	23.382	0	0	3.462	2.614	1.894	15.412
AGBL3	0.935	0.865	6.05	0.694	0.171	0	1.016	0.831	3.338
