gene	gene_signal	total_signal_0-8	total_signal	LTR_0-8	LINE_0-8	SINE_0-8	LTR	LINE	SINE
ACAD10	0.2099	0.746	14.538	0	0	0.746	1.495	0	12.297
ACAD11	0.7493	0.157	8.197	0	0	0.157	1.153	0.758	6.129
ACAD8	1.0023	0	12.664	0	0	0	4.39	4.981	3.293
ACAD9	1.4321	0	8.273	0	0	0	2.717	2.628	2.927
ACADL	0.8512	0.211	8.617	0	0	0.211	2.596	3.027	2.782
ACADM	0.253	3.242	16.872	0.656	0.407	2.178	3.042	1.603	8.986
ACADS	1.2849	2.266	10.894	0	0.626	1.64	1.338	0.833	6.456
ACADSB	0.7611	0.646	7.007	0	0.365	0.281	2.873	0.26	3.229
ACADVL	0.873	0	0.983	0	0	0	0	0	0.983
ACAP1	0.8625	0	1.79	0	0	0	0	0	1.79
ACAP2	0.971	1.368	1.71	1.106	0.262	0	0	0	0.342
ACAP3	0.8047	0	0	0	0	0	0	0	0
ACAT1	0.5376	0.184	12.506	0.184	0	0	2.383	2.152	7.788
ACAT2	0.5503	0.386	7.255	0	0	0.386	0.7145	0	6.155
ACBD3	0.8982	0.246	10.803	0	0	0.246	2.575	0	7.982
ACBD4	0.5729	0.193	3.059	0	0	0.193	0	0	2.865
ACBD5	0.5442	3.751	32.708	0	0.333	3.419	5.444	4.615	18.897
ACBD6	0.5685	0	10.872	0	0	0	5.245	0.807	4.82
ACBD7	0.4072	0.254	3.939	0	0	0.254	0.156	0	3.529
ACCS	0.8367	0	7.183	0	0	0	1.013	2.909	3.261
ACCSL	0.8338	0.738	14.19	0	0	0.738	7.466	0	5.986
ACD	1.0952	0	1.187	0	0	0	0	0	1.187
ACE	1.1458	0	7.715	0	0	0	0	2.341	5.374
ACE2	0.4452	0	10.025	0	0	0	0.891	4.02	5.114
ACER1	0.8959	1.302	21.424	0.468	0	0.834	5.191	0.634	14.296
ACER2	0.8402	0	13.703	0	0	0	3.546	0	10.157
ACER3	0.463	1.236	7.649	0.589	0	0.647	1.2	0	5.213
ACHE	0.6315	0	2.813	0	0	0	0.577	0	2.236
ACIN1	0.6537	0	1.649	0	0	0	0	0	1.649
ACKR1	0.6856	0	1.671	0	0	0	0	0.394	1.277
ACKR2	0.7842	0	5.278	0	0	0	1.426	0.506	3.346
ACKR3	0.8065	0	4.911	0	0	0	3.861	0	1.049
ACKR4	1.052	0.332	4.247	0	0	0.332	0	0.58	3.335
ACLY	0.9694	2.326	15.309	0	0	2.326	3.7	1.229	8.055
ACMSD	0.9003	0	15.842	0	0	0	3.118	1.793	10.931
ACO1	1.1161	0.324	2.382	0.324	0	0	1.769	0	0.288
ACO2	0.4202	0	6.515	0	0	0	0.164	0.704	5.647
ACOD1	0.7489	0	5.43	0	0	0	0	3.853	1.577
ACOT1	0.6719	1.638	7.369	0.379	0	1.259	2.872	0	2.859
ACOT11	0.9519	0.262	10.188	0	0	0.262	0	0	9.926
ACOT12	0.9114	0	7.154	0	0	0	1.193	4.114	1.847
ACOT13	0.6755	1.348	7.925	0	0	1.348	0.342	0.16	6.075
ACOT2	0.6725	1.276	13.485	0	0	1.276	5.216	1.748	5.245
ACOT4	0.6212	1.132	8.29	0	0.35	0.782	2.061	0	5.098
ACOT7	0.5489	0.386	29.316	0.386	0	0	10.87	1.023	17.036
ACOT8	1.4566	0.538	9.186	0	0	0.538	0	0	8.648
ACOT9	0.55985	0	13.141	0	0	0	4.653	2.503	5.985
ACOX1	0.6977	0.865	9.558	0	0	0.865	3.514	0.645	4.534
ACOX2	0.4495	0	5.644	0	0	0	0.704	0.911	4.03
ACOX3	0.7743	0.318	5.572	0.318	0	0	1.099	0	4.155
ACOXL	0.9238	0.568	16.203	0	0	0.568	5.747	6.675	3.213
ACP1	0.3426	0.582	2.074	0	0.233	0.35	0	0	1.492
ACP2	0.3479	1.337	10.049	0	0	1.337	1.92	0	6.793
ACP6	0.4133	0.414	2.572	0	0	0.414	0.635	0	1.523
ACP7	0.7379	0	19.25	0	0	0	0.48	2.627	16.143
ACPP	0.7512	2.38	15.873	0	1.515	0.865	2.764	3.425	7.304
ACR	0.6446	0	5.43	0	0	0	0.48	0	4.95
ACRBP	1.1346	0.511	10.259	0	0	0.511	0.846	0	8.902
ACRV1	0.578	0	6.001	0	0	0	0.299	0.878	4.825
ACSBG1	0.4295	0.415	8.093	0	0	0.415	3.24	0	4.439
ACSBG2	0.5088	0.413	11.061	0	0	0.413	6.591	0	4.057
ACSF2	0.5424	0.735	12.718	0	0	0.735	2.583	0.953	8.447
ACSF3	1.0236	0.416	4.608	0.416	0	0	0.873	0.463	2.857
ACSL1	0.4084	0.793	8.719	0	0.525	0.269	2.566	0	5.36
ACSL3	0.7433	0.289	11.055	0	0	0.289	3.092	0	7.675
ACSL4	0.8508	0.525	6.53	0	0	0.525	0.307	2.855	2.844
ACSL5	1.0064	0	3.526	0	0	0	0	0.931	2.595
ACSL6	0.6252	0.618	14.667	0	0.618	0	6.148	2.913	4.988
ACSM1	0.5171	0	16.405	0	0	0	4.373	2.457	9.576
ACSM2A	0.4235	0	25.097	0	0	0	11.457	8.493	5.147
ACSM3	0.6193	0.787	7.675	0	0	0.787	0.504	4.882	1.503
ACSM4	0.467	0	6.197	0	0	0	0.233	1.951	4.013
ACSM5	1.0056	0	7.385	0	0	0	1.814	1.343	4.227
ACSS1	0.4668	0.525	7.744	0	0.525	0	1.363	1.519	4.337
ACSS2	1.0836	0	4.29	0	0	0	0	1.885	2.405
ACSS3	0.4979	0	7.066	0	0	0	1.777	3.036	2.254
ACTA1	0.7528	1.924	6.568	0.525	0	1.399	1.763	0	2.882
ACTA2	1.0619	0	2.39	0	0	0	0.115	0	2.275
ACTB	0.3865	0.289	3.895	0	0	0.289	0.911	0.288	2.408
ACTBL2	0.5666	0.262	1.514	0	0.262	0	0	0.262	0.99
ACTC1	0.4675	0	4.47	0	0	0	0.682	0	3.788
ACTG1	0.9277	1.739	7.297	0	0	1.739	0	0	5.557
ACTG2	0.5838	0	14.271	0	0	0	1.163	0.905	12.202
ACTL10	1.3868	0.787	8.097	0	0	0.787	2.541	2.184	2.584
ACTL6A	1.4118	0.465	9.044	0	0	0.465	4.092	0	4.487
ACTL6B	1.0075	0.981	19.23	0	0	0.981	1.816	2.949	13.484
ACTL7A	0.694	0	4.112	0	0	0	1.958	1.249	0.906
ACTL7B	0.792	0.485	4.899	0	0.485	0	0.544	2.298	1.572
ACTL9	0.5765	0.33	6.635	0	0.33	0	0	2.506	3.799
ACTN1	0.8876	0	8.163	0	0	0	0.666	1.012	6.485
ACTN2	0.9761	1.461	10.729	0.535	0	0.927	0.543	0	8.725
ACTN4	0.7459	0	0.691	0	0	0	0	0	0.691
ACTR10	0.4188	2	12.964	1.779	0	0.22	1.436	2.891	6.637
ACTR1A	0.5405	0	7.55	0	0	0	0	0.701	6.849
ACTR1B	0.5316	0.148	7.575	0	0	0.148	1.387	1.638	4.402
ACTR2	0.5983	0.195	9.743	0	0	0.195	3.306	0.166	6.076
ACTR3	0.7048	0.514	9.359	0	0	0.514	0.279	2.094	6.472
ACTR3B	0.36	0.516	9.627	0	0	0.516	3.324	2.776	3.011
ACTR5	0.8978	0.212	6.634	0	0	0.212	0.96	1.667	3.795
ACTR6	0.4692	0.816	15.008	0	0	0.816	7.012	0.708	6.472
ACTR8	0.9884	1.697	9.458	0	0	1.697	2.105	0	5.655
ACTRT1	0.9579	0	4.489	0	0	0	0.386	3.739	0.364
ACTRT2	0.4705	0	3.066	0	0	0	2.061	0	1.005
ACTRT3	0.8525	0	5.781	0	0	0	0.51	0	5.271
ACVR1	0.4918	0	12.242	0	0	0	2.534	1.456	8.253
ACVR1B	0.2617	0	7.703	0	0	0	2.083	1.349	4.272
ACVR1C	1.0276	0	5.064	0	0	0	1.354	0.787	2.923
ACVR2A	0.9292	0	4.51	0	0	0	0	2.989	1.522
ACVR2B	0.7641	0.962	10.233	0	0	0.962	3.669	0	5.602
ACVRL1	0.7855	0	8.222	0	0	0	2.394	0.422	5.406
ACY1	0.6635	0.173	4.417	0	0	0.173	0	0.157	4.087
ACY3	0.5414	0.525	3.828	0	0	0.525	1.009	1.145	1.15
ACYP1	1.3842	0.654	12.864	0	0	0.654	4.19	2.319	5.7
ACYP2	0.5158	1.06	7.588	0.777	0	0.283	3.3	2.918	0.31
ADA	0.7972	0	5.339	0	0	0	1.746	0.233	3.36
ADAD1	0.6508	0	9.015	0	0	0	3.175	3.597	2.244
ADAD2	0.7574	1.599	9.61	0	0	1.599	4.551	0	3.46
ADAL	0.6398	0	7.723	0	0	0	2.117	0	5.606
ADAM10	0.862	0.236	12.536	0	0	0.236	1.024	0.435	10.84
ADAM11	0.5727	1.07	4.12	0	0	1.07	0	0	3.05
ADAM12	1.1968	0	2.085	0	0	0	0	0	2.085
ADAM15	0.8187	0.345	3.911	0	0	0.345	0	0.513	3.053
ADAM17	0.575	0.787	3.398	0	0	0.787	0.33	0	2.281
ADAM18	0.7367	0.787	7.033	0	0.787	0	3.528	0.262	2.456
ADAM19	0.5454	2.121	29.213	0	0	2.121	3.795	3.875	19.421
ADAM2	0.6256	2.568	12.082	0.808	0.48	1.28	1.285	0.451	7.777
ADAM20	0.676166666666667	0.766	3.09933333333333	0	0.766	0	0.783333333333333	1.55	0
ADAM21	0.8898	1.165	4.349	0	0	1.165	2.591	0	0.592
ADAM22	0.8518	0	2.537	0	0	0	0	1.946	0.59
ADAM23	0.6421	0	4.363	0	0	0	2.01	0.379	1.975
ADAM28	0.9502	1.049	25.785	0	0	1.049	20.158	0	4.578
ADAM29	0.5633	0	12.24	0	0	0	1.401	6.17	4.669
ADAM30	0.2932	0.638	7.375	0.638	0	0	3.17	2.41	1.157
ADAM32	0.4429	0	7.603	0	0	0	4.983	2.057	0.563
ADAM33	0.3461	0.196	12.579	0	0	0.196	6.648	0	5.735
ADAM7	0.7164	0	5.977	0	0	0	0	2.488	3.489
ADAM8	0.4802	0.233	3.409	0	0	0.233	0	0	3.176
ADAM9	0.7911	0.525	9.125	0	0	0.525	0	6.426	2.174
ADAMDEC1	0.8881	0.262	11.408	0	0	0.262	5.814	1.331	4
ADAMTS1	1.0194	0	9.334	0	0	0	2.544	1.522	5.268
ADAMTS10	0.3908	0	9.244	0	0	0	1.338	2.274	5.632
ADAMTS12	0.8976	0.62	5.958	0	0	0.62	3.534	0.395	1.408
ADAMTS13	0.659	0.932	14.864	0.504	0	0.428	6.336	2.411	5.185
ADAMTS14	0.6789	0.33	4.295	0.33	0	0	0.175	1.895	1.895
ADAMTS15	0.4864	0	4.024	0	0	0	1.625	1.179	1.22
ADAMTS16	0.8237	0	4.048	0	0	0	2.043	0.525	1.48
ADAMTS17	1.0826	0	5.3	0	0	0	0.994	2.381	1.926
ADAMTS18	0.6758	0	12.436	0	0	0	1.996	0	10.44
ADAMTS19	0.5717	0.525	6.434	0	0.525	0	1.657	3.69	0.563
ADAMTS2	0.5805	0	5.847	0	0	0	0.881	0	4.966
ADAMTS20	1.0195	0.179	13.86	0.179	0	0	2.136	1.857	9.687
ADAMTS3	0.5146	0.623	4.542	0	0.623	0	1.207	0.775	1.937
ADAMTS4	0.1749	0	3.569	0	0	0	0.431	0.533	2.605
ADAMTS5	1.2468	1.682	3.394	0	1.682	0	0	1.712	0
ADAMTS6	0.5818	0	5.16	0	0	0	0.737	0.259	4.164
ADAMTS7	1.1101	0.525	7.59	0	0	0.525	2.991	0.989	3.085
ADAMTS8	0.466	0	4.512	0	0	0	0	0	4.512
ADAMTS9	1.1137	0.525	19.713	0	0	0.525	2.32	11.842	5.026
ADAMTSL1	0.5516	0.525	3.357	0	0.525	0	1.574	0	1.258
ADAMTSL2	1.1488	0.35	1.214	0	0.35	0	0	0	0.864
ADAMTSL3	0.6055	0	11.351	0	0	0	8.363	0	2.988
ADAMTSL4	0.7087	0.106	6.397	0	0	0.106	0.645	0	5.646
ADAMTSL5	0.5308	0	11.427	0	0	0	0.838	0.525	10.065
ADAP1	0.6986	1.316	3.617	0	0	1.316	0	0.525	1.777
ADAP2	0.7116	0.892	7.006	0	0	0.892	0.546	0	5.568
ADAR	1.4661	0.12	20.667	0	0.12	0	3.846	2.611	14.09
ADARB1	0.5216	1.312	6.15	0	0	1.312	1.135	0	3.704
ADARB2	0.5772	0.63	2.401	0	0	0.63	0	1.073	0.698
ADAT1	0.7853	1.966	19.676	0	0	1.966	4.635	1.061	12.014
ADAT2	0.8418	0.22	11.76	0	0	0.22	2.51	2.272	6.758
ADAT3	0.5578	1.274	9.351	0	0	1.274	1.872	0	6.205
ADCK1	0.7655	4.423	16.987	3.899	0.525	0	1.629	5.481	5.453
ADCK2	1.0785	1.398	14.307	0.334	1.064	0	2.317	0	10.591
ADCK5	0.6046	2.237	8.036	0	0	2.237	0.533	0	5.266
ADCY1	0.715	0	7.619	0	0	0	3.209	0	4.41
ADCY10	0.6766	0	9.196	0	0	0	1.407	0	7.789
ADCY2	0.4769	1.394	3.806	0	1.394	0	0	1.1	1.312
ADCY3	0.5499	0	21.995	0	0	0	2.447	0	19.549
ADCY4	1.0761	0.367	1.738	0	0	0.367	0	0	1.371
ADCY5	0.6038	0.975	6.605	0	0	0.975	0	0.962	4.668
ADCY6	0.8608	1.297	7.7	0	0	1.297	1.405	0.335	4.662
ADCY7	0.9826	1.053	20.948	0	0	1.053	3.85	2.109	13.936
ADCY8	0.6294	0	2.584	0	0	0	1.817	0.342	0.426
ADCY9	1.0103	0.747	7.621	0	0	0.747	0.233	0	6.642
ADCYAP1	0.6431	0	2.099	0	0	0	0	2.099	0
ADCYAP1R1	0.5459	0	2.665	0	0	0	0.678	0	1.987
ADD1	0.6572	0.849	10.328	0.216	0	0.633	2.752	0.824	5.903
ADD2	0.5362	0	12.21	0	0	0	4.866	1.252	6.093
ADD3	0.6689	0	15.503	0	0	0	3.106	0.268	12.13
ADGB	0.4787	0	6.742	0	0	0	2.088	3.209	1.446
ADGRA1	0.7768	0	0.834	0	0	0	0	0	0.834
ADGRA2	0.7432	0.787	5.772	0	0	0.787	0.803	0.341	3.841
ADGRA3	0.6438	0.262	7.447	0	0	0.262	1.795	1.302	4.088
ADGRB1	0.5197	0	1.437	0	0	0	0	0	1.437
ADGRB2	1.004	0	6.039	0	0	0	0	0.489	5.55
ADGRB3	0.9083	0.78	4.578	0	0.78	0	1.97	0.756	1.072
ADGRD1	0	0	4.96	0	0	0	0.624	1.063	3.272
ADGRE1	0.6064	0.35	12.366	0	0	0.35	5.682	4.351	1.983
ADGRE5	0.8249	0	2.358	0	0	0	0	0.336	2.022
ADGRF1	0.8664	0	17.955	0	0	0	1.259	0.886	15.81
ADGRF2	0.9991	0	5.201	0	0	0	1.651	0	3.55
ADGRF3	0.5914	0.577	13.793	0	0	0.577	0	2.912	10.304
ADGRF4	0.777	0.975	7.919	0	0.975	0	4.229	0.573	2.142
ADGRF5	0.5939	0.116	12.093	0	0	0.116	1.923	3.953	6.101
ADGRG1	0.3342	0	6.648	0	0	0	0	0.175	6.473
ADGRG2	0.761	1.486	12.055	0	1.486	0	1.158	3.466	5.944
ADGRG3	0.6088	0	2.176	0	0	0	0	0.255	1.921
ADGRG5	0.969	0.262	9.738	0	0.262	0	0.346	3.104	6.025
ADGRG6	0.388	0	3.173	0	0	0	1.087	0.967	1.119
ADGRG7	0.4708	2.197	6.48	0.354	1.478	0.364	1.955	1.369	0.959
ADGRL1	0.6604	0	2.263	0	0	0	0	0.783	1.48
ADGRL2	0.4955	0.626	3.188	0	0.626	0	0	0.233	2.329
ADGRL3	0	0.262	2.347	0	0.262	0	0.86	0	1.224
ADGRL4	0.6662	0.827	5.252	0	0.827	0	0	2.011	2.413
ADGRV1	0.5952	0	10.963	0	0	0	2.925	4.626	3.412
ADH1C	0.8341	0	6.738	0	0	0	2.028	1.126	3.584
ADH4	0.8428	0.31	7.456	0	0.31	0	0.525	0.81	5.811
ADH5	0.8419	1.441	21.403	1.441	0	0	5.522	11.18	3.26
ADH7	0.7692	0	7.89	0	0	0	1.041	2.594	4.255
ADHFE1	0.7583	0.195	6.457	0	0	0.195	0	0	6.262
ADI1	1.1509	0.83	6.516	0	0	0.83	1.023	0	4.663
ADIPOQ	0.8736	0.757	6.754	0	0	0.757	0.716	1.329	3.952
ADIPOR1	0.6348	0.441	9.616	0	0	0.441	0	0.491	8.684
ADIPOR2	0.5566	0.262	3.813	0	0	0.262	0	0.525	3.026
ADK	0.8207	0.134	19.047	0	0	0.134	1.908	0	17.006
ADM	0.3315	0	1.845	0	0	0	0	0.227	1.619
ADM2	1.0524	0.831	6.428	0	0	0.831	0.23	1.013	4.355
ADNP	0.9268	0	5.657	0	0	0	0.772	0.764	4.12
ADNP2	0.71	0.254	5.273	0	0.254	0	0.896	2.237	1.886
ADO	0.6021	0	0	0	0	0	0	0	0
ADORA1	1.2418	0	1.244	0	0	0	0	0	1.244
ADORA2A	0.6892	0	1.543	0	0	0	0	0	1.543
ADORA2B	0.7907	0.32	5.412	0	0	0.32	0	1.674	3.418
ADORA3	1.5176	0.313	5.993	0.313	0	0	1.375	0	4.305
ADPGK	0.69	0	6.106	0	0	0	2.873	0	3.233
ADPRH	0.5615	0.388	9.215	0.388	0	0	4.462	0	4.365
ADPRHL1	0.6338	1.252	8.08	1.02	0	0.233	1.125	0.428	5.275
ADPRHL2	0.5389	0	2.538	0	0	0	1.047	0	1.491
ADPRM	0.5998	0.568	9.999	0	0	0.568	4.139	1.116	4.178
ADRA1A	0.5279	1.285	2.635	0	1.285	0	0	0.525	0.825
ADRA1B	0.4903	0	10.348	0	0	0	1.177	1.8	7.371
ADRA1D	0.6898	0	2.404	0	0	0	1.095	0	1.309
ADRA2A	0	0	2.212	0	0	0	0.757	1.285	0.171
ADRA2B	0.6702	0	3.579	0	0	0	0.262	0.787	2.53
ADRA2C	0.7129	0	5.236	0	0	0	4.187	0	1.049
ADRB1	0.9805	0	2.926	0	0	0	0.661	0	2.265
ADRB2	0.5415	0.095	0.786	0	0	0.095	0	0	0.691
ADRB3	0.736	0	6.327	0	0	0	0.787	2.736	2.804
ADRM1	0.5417	0	9.304	0	0	0	0.183	1.19	7.931
ADSL	0.5105	1.003	11.97	0	0	1.003	0.575	0.195	10.198
ADSS	0.7674	3.316	9.266	2.496	0	0.82	1.683	0	4.267
ADSSL1	1.0612	0.206	1.878	0.206	0	0	0	0	1.672
ADTRP	1.0722	0.379	8.281	0	0.116	0.262	4.131	2.223	1.549
AEBP1	0.6215	1.416	7.611	0.787	0	0.629	1.314	0.61	4.27
AEBP2	0.6942	0.798	38.934	0	0	0.798	6.643	0.884	30.609
AEN	0.4158	0.155	4.812	0	0	0.155	1.331	0.49	2.836
AES	0.5095	0.586	23.434	0	0	0.586	1.231	0	21.617
AFAP1	0.3914	1.623	16.563	0	1.623	0	3.194	0	11.745
AFAP1L1	0.6407	0.953	13.284	0	0.525	0.428	1.729	1.315	9.287
AFAP1L2	1.0476	0	3.131	0	0	0	0.915	1.866	0.35
AFF1	0	0.98	11.135	0	0	0.98	1.399	0	8.756
AFF3	1.1014	0	4.946	0	0	0	0.556	0	4.39
AFF4	0.7451	1.368	12.242	0	0	1.368	0.996	0	9.878
AFG3L2	0.4724	0.233	4.413	0	0	0.233	0	0	4.181
AFM	0.6377	0	8.039	0	0	0	3.698	3.238	1.102
AFMID	0.4107	0	6.098	0	0	0	0	0	6.098
AFP	0.7807	0.525	6.823	0	0.262	0.262	0	0.542	5.756
AFTPH	0.842	0	9.176	0	0	0	3.071	1.097	5.009
AGA	0.5298	0.618	6.019	0	0.618	0	3.266	0.151	1.984
AGAP1	0.6789	0	19.906	0	0	0	3.769	7.991	8.146
