gene	gene_signal	total_signal_0-8	total_signal	LTR_0-8	LINE_0-8	SINE_0-8	LTR	LINE	SINE
ABCC4	0.5285	0.184	5.486	0	0.184	0	0	1.308	3.994
ABCC5	0.4736	1.993	20.741	0.184	0	1.809	2.865	4.701	11.182
ABCC6	2.4034	0	7.709	0	0	0	2.303	0.859	4.547
ABCC8	0.6614	0	2.75	0	0	0	1.326	0	1.424
ABCC9	0.6333	0.368	4.398	0	0	0.368	0	2.006	2.024
ABCD1	0.8414	2.441	40.578	0	0	2.441	0.611	3.606	33.921
ABCD2	0.4148	0	2.707	0	0	0	1.51	0.644	0.552
ABCD3	1.0539	0.184	8.101	0.184	0	0	1.217	2.776	3.925
ABCD4	3.2536	2.269	13.888	0	0	2.269	1.712	0	9.907
ABCE1	0.557	1.006	42.631	0	0	1.006	1.55	2.621	37.454
ABCF1	0.4939	2.652	26.64	0	0	2.652	5.706	0	18.282
ABCF2	0.3557	2.92	18.962	1.685	0	1.235	0.758	1.406	13.878
ABCF3	2.0931	2.516	51.132	0	0	2.516	3.805	8.712	36.099
ABCG1	0.5954	0	1.951	0	0	0	1.951	0	0
ABCG2	1.4338	0	1.388	0	0	0	0	0	1.388
ABCG4	2.0332	1.471	31.463	0	0	1.471	0	0	29.992
ABCG5	2.4922	0.184	7.78	0	0	0.184	1.729	0	5.868
ABCG8	0.5739	0	7.594	0	0	0	2.037	1.773	3.784
ABHD10	0.7083	0.184	23.617	0	0	0.184	6.225	2.044	15.164
ABHD11	2.7459	0.85	32.586	0	0	0.85	1.796	0	29.94
ABHD12	1.3282	0	6.107	0	0	0	0	1.782	4.325
ABHD12B	1.6858	0.433	4.717	0	0	0.433	0.62	0.427	3.238
ABHD13	2.7977	0.164	4.795	0	0	0.164	2.743	0.134	1.754
ABHD14A	1.2079	0.866	9.338	0	0	0.866	0.526	0	7.945
ABHD14B	1.2093	0.8	5.505	0	0	0.8	0.75	0	3.955
ABHD15	0.4311	1.987	13.069	0	0	1.987	0.704	0	10.378
ABHD16A	1.3597	2.939	21.383	0	0	2.939	3.283	1.147	14.014
ABHD16B	0.5432	1.691	10.984	0.859	0	0.833	2.517	0	6.775
ABHD17A	0.5861	2.076	7.732	0	0	2.076	0	0	5.657
ABHD17B	2.6659	1.159	20.022	0	0	1.159	1.917	2.092	14.855
ABHD17C	1.0569	0.184	16.226	0	0	0.184	6.518	2.095	7.429
ABHD18	2.1686	0	20.607	0	0	0	1.545	0	19.061
ABHD2	1.7965	0.083	7.171	0	0	0.083	0.344	1.412	5.333
ABHD3	2.7482	0.855	9.786	0	0	0.855	1.41	1.594	5.926
ABHD4	1.741	0.491	15.219	0	0	0.491	4.432	0.393	9.902
ABHD5	0.5433	0.205	5.817	0	0	0.205	1.17	0	4.442
ABHD6	0.8799	0	3.109	0	0	0	0.581	0.265	2.263
ABHD8	0.8892	2.009	26.379	0	0	2.009	5.352	0	19.018
ABI1	0.6965	5.088	27.162	0	1.104	3.985	5.172	3.18	13.721
ABI2	0.5402	2.38	12.812	0	0	2.38	1.968	0	8.464
ABI3	2.3278	0	4.662	0	0	0	0	0	4.662
ABL1	0.6404	1.234	49.085	0	0	1.234	2.605	0	45.246
ABL2	1.199	1.299	20.178	0	0	1.299	1.084	2.881	14.915
ABLIM1	0.4364	0	2.287	0	0	0	0.535	0.967	0.784
ABLIM2	0.8013	0	3.587	0	0	0	0.912	0.957	1.718
ABLIM3	1.2987	0.368	5.061	0.368	0	0	0.363	0.552	3.778
ABO	1.1073	1.051	2.604	1.051	0	0	0.295	0	1.257
ABR	1.372	0.515	15.661	0	0	0.515	0	0	15.146
ABRA	0.764	0.493	3.652	0	0	0.493	0	1.127	2.032
ABRACL	1.0069	0.368	23.446	0.368	0	0	5.939	0.839	16.301
ABT1	0.1226	0.571	7.575	0	0.189	0.382	3.186	0.479	3.339
ABTB1	0.5155	0	7.887	0	0	0	0.905	1.257	5.725
ABTB2	0.585	0	4.495	0	0	0	2.05	0.361	2.084
ACAA1	0.3476	0	4.572	0	0	0	0	0	4.572
ACAA2	0.5294	0.74	18.93	0	0	0.74	4.444	7.035	6.712
ACACA	2.3458	3.276	42.269	0	0	3.276	1.282	1.222	36.489
ACACB	0.5962	1.37	11.056	0	0	1.37	1.876	0.859	6.951
ACAD10	0.1226	1.534	25.481	0	0	1.534	2.706	0	21.241
ACAD11	0.566	0.853	12.095	0	0	0.853	1.589	1.039	8.614
ACAD8	0.6336	0.184	30.318	0	0.184	0	11.495	5.499	13.139
ACAD9	0.5912	0	11.17	0	0	0	0.926	4.388	5.856
ACADL	0.6697	0	6.754	0	0	0	1.535	2.117	3.101
ACADM	2.2541	4.791	45.542	1.679	0.515	2.597	7.889	2.097	30.764
ACADS	0.6455	2.733	14.807	0	0.552	2.181	0.94	0.604	10.53
ACADSB	0.6414	2.069	13.342	0	1.923	0.146	5.04	0.41	5.823
ACADVL	0.5592	0	14.344	0	0	0	1.246	0	13.098
ACAP1	1.3282	0	3.377	0	0	0	0	0	3.377
ACAP2	0.5861	1.589	2.21	1.037	0.552	0	0	0	0.621
ACAP3	1.7261	0	0	0	0	0	0	0	0
ACAT1	1.8487	3.232	51.665	3.232	0	0	11.271	10.687	26.476
ACAT2	1.12635	1.268	27.2435	0	0	1.268	2.8775	0	23.0985
ACBD3	0.5486	0.158	15.341	0	0	0.158	2.02	0	13.163
ACBD4	0.5728	0.509	5.507	0	0	0.509	0	0	4.998
ACBD5	2.7144	5.509	36.319	0	0.505	5.004	7.108	3.421	20.282
ACBD6	0.9129	0	20.501	0	0	0	4.691	2.095	13.715
ACBD7	1.2014	0.364	4.276	0	0	0.364	0.302	0	3.609
ACCS	0.7663	0.184	4.531	0.184	0	0	0.577	1.295	2.475
ACCSL	3.4302	0.251	8.503	0	0	0.251	3.677	0	4.576
ACD	0.4709	0.755	4.749	0	0	0.755	0	0	3.994
ACE	0.4613	0	5.826	0	0	0	0	1.554	4.272
ACE2	0.4321	1.059	9.136	0	0.554	0.505	1.508	2.17	4.399
ACER1	0.5688	0.934	10.517	0.348	0	0.586	1.959	0.94	6.684
ACER2	2.2592	0.812	8.344	0	0	0.812	1.635	0	5.897
ACER3	1.5686	2.946	22.952	1.656	0	1.29	4.33	0	15.677
ACHE	2.6487	0.329	8.207	0	0	0.329	1.347	0	6.531
ACIN1	0.3965	0	14.484	0	0	0	0	0	14.484
ACKR1	2.2669	0	1.06	0	0	0	0	0.333	0.727
ACKR2	0.8272	0	5.413	0	0	0	0.981	0.168	4.264
ACKR3	2.4674	0	1.535	0	0	0	1.535	0	0
ACKR4	0.4651	0.894	7.673	0	0	0.894	0	1.098	5.682
ACLY	0.7155	3.115	34.19	0	0	3.115	9.651	2.751	18.674
ACMSD	0.6516	0	10.19	0	0	0	2.675	1.558	5.957
ACO1	0.4324	0.221	2.634	0.221	0	0	1.805	0	0.608
ACO2	0.9435	0.367	24.915	0	0	0.367	1.369	1.023	22.157
ACOD1	0.3896	0	2.667	0	0	0	0	1.804	0.863
ACOT1	2.8703	2.151	7.982	0.613	0	1.538	1.854	0	3.978
ACOT11	0.6279	0.184	10.414	0	0	0.184	0.184	0	10.046
ACOT12	0.589	0	5.825	0	0	0	0.924	3.314	1.587
ACOT13	0.5073	5.141	24.561	0	0	5.141	1.065	0.705	17.65
ACOT2	0.9414	0.847	9.466	0	0	0.847	3.357	0.948	4.314
ACOT4	0.5859	0.955	6.509	0	0.368	0.587	2.005	0	3.549
ACOT7	2.0346	0.303	38.768	0.303	0	0	11.65	1.827	24.988
ACOT8	0.5683	1.911	27.225	0	0	1.911	0	0	25.314
ACOT9	0.90515	0	13.8345	0	0	0	3.6265	1.599	8.6085
ACOX1	0.6193	1.503	32.581	0	0	1.503	12.17	3.303	15.605
ACOX2	0.3568	0	12.271	0	0	0	1.649	1.164	9.458
ACOX3	0.5988	0.863	8.435	0.437	0	0.426	1.379	0	6.193
ACOXL	0.5831	0.92	11.47	0	0.552	0.368	3.486	4.267	2.797
ACP1	0.8048	1.288	5.835	0	0.92	0.368	0	0	4.547
ACP2	0.377	1.457	16.189	0	0	1.457	3.985	0	10.748
ACP6	0.8302	0.102	4.31	0	0	0.102	0.373	0	3.835
ACP7	1.2413	0.399	14.359	0	0	0.399	0.205	1.819	11.936
ACPP	0.5846	0.461	8.863	0	0.184	0.277	0.729	1.983	5.69
ACR	0.5025	0	3.736	0	0	0	0.575	0	3.161
ACRBP	0.4682	4.405	51.289	0	0	4.405	3.16	0	43.723
ACRV1	0.502	0	8.519	0	0	0	0.589	1.665	6.265
ACSBG1	0.8147	2.392	20.512	0	0	2.392	6.176	0	11.944
ACSBG2	0.6627	0.948	11.311	0	0	0.948	6.7	0	3.663
ACSF2	0.9467	2.146	20.388	0	0	2.146	3.346	1.46	13.436
ACSF3	0.54	0.218	4.944	0.218	0	0	0.531	0.563	3.632
ACSL1	1.276	0.506	13.555	0	0.368	0.138	3.349	0	9.7
ACSL3	0.7405	0.553	12.87	0	0	0.553	3.947	0	8.37
ACSL4	0.507	1.154	9.269	0	0	1.154	1.238	2.088	4.789
ACSL5	0.5655	0.379	8.994	0	0	0.379	0	1.92	6.695
ACSL6	1.5772	1.185	11.022	0	1.185	0	3.822	1.273	4.742
ACSM1	2.5689	0	5.269	0	0	0	1.227	0.611	3.43
ACSM2A	1.2379	0.307	16.848	0.307	0	0	8.489	3.781	4.271
ACSM3	0.4729	0.92	5.824	0.736	0	0.184	0.368	3.432	1.104
ACSM4	0.9831	0	6.457	0	0	0	0.92	2.397	3.14
ACSM5	0.7785	0	4.637	0	0	0	1.793	0.492	2.352
ACSS1	0.4088	1.012	15.963	0	1.012	0	3.488	4.985	6.478
ACSS2	0.611	0	9.457	0	0	0	0	1.96	7.497
ACSS3	1.6946	0	6.238	0	0	0	1.608	3.356	1.274
ACTA1	0.5724	1.244	3.463	0.245	0	0.999	0.864	0	1.355
ACTA2	0.5658	0	2.51	0	0	0	0.416	0	2.094
ACTB	0.3901	0.374	14.078	0	0	0.374	1.73	1.004	10.97
ACTBL2	2.1673	0.123	1.778	0	0.123	0	0	1.104	0.552
ACTC1	1.4612	0	4.982	0	0	0	0.491	0	4.491
ACTG1	0.5251	1.733	9.013	0	0	1.733	0	0	7.281
ACTG2	2.1401	0	13.253	0	0	0	0.67	1.075	11.508
ACTL10	0.582	2.729	26.387	0	0	2.729	0.765	3.311	19.581
ACTL6A	0.5527	0.515	15.618	0	0	0.515	7.258	0	7.845
ACTL6B	0.5287	1.165	15.532	0	0	1.165	2.03	1.372	10.965
ACTL7A	0.6441	0	9.677	0	0	0	5.598	1.171	2.909
ACTL7B	0.5428	0.184	4.507	0	0.184	0	0.604	2.232	1.487
ACTL9	1.4264	0.429	7.057	0	0.429	0	0.384	2.49	3.754
ACTN1	0.5048	0	13.382	0	0	0	0.383	0.912	12.087
ACTN2	0.6686	0.981	9.152	0.368	0	0.613	0.218	0	7.953
ACTN4	1.4202	0	10.896	0	0	0	0	0	10.896
ACTR10	0.917	0.329	21.21	0.329	0	0	1.445	1.315	18.122
ACTR1A	1.9639	0	27.155	0	0	0	0	1.487	25.667
ACTR1B	0.6317	0.457	21.252	0	0	0.457	5.823	2.33	12.642
ACTR2	2.3247	1.248	49.361	0	0	1.248	24.171	1.956	21.986
ACTR3	0.9272	0.92	33.804	0	0	0.92	2.584	10.579	19.72
ACTR3B	0.2628	0.61	8.748	0	0	0.61	1.57	1.538	5.03
ACTR5	0.6273	0.496	25.122	0	0	0.496	0.993	6.774	16.859
ACTR6	0.5062	0.924	38.425	0	0.184	0.74	10.837	0.625	26.039
ACTR8	0.5329	2.781	32.591	0	0	2.781	6.766	0	23.044
ACTRT1	0.6756	0	2.796	0	0	0	0.184	2.428	0.184
ACTRT2	1.4455	0	0.46	0	0	0	0.276	0	0.184
ACTRT3	0.6087	0	6.264	0	0	0	0.722	0	5.542
ACVR1	1.0933	0	4.324	0	0	0	0.944	0.465	2.915
ACVR1B	1.6281	0	8.125	0	0	0	1.327	2.214	4.584
ACVR1C	0.6144	0	1.128	0	0	0	0	0	1.128
ACVR2A	0.6903	0	4.572	0	0	0	0	2.607	1.965
ACVR2B	0.4749	0	8.479	0	0	0	3.021	0	5.458
ACVRL1	1.2144	0	6.808	0	0	0	1.498	0.37	4.94
ACY1	0.9322	0.89	12.882	0	0	0.89	0	0.467	11.526
ACY3	0.9908	0.368	6.375	0	0	0.368	1.619	1.254	3.134
ACYP1	0.4659	1.234	24.774	0	0	1.234	9.055	2.179	12.307
ACYP2	0.4849	0.874	7.227	0.559	0	0.315	2.87	3.194	0.29
ADA	0.7061	0	17.238	0	0	0	4.464	1.288	11.486
ADAD1	2.145	0	4.606	0	0	0	2.648	1.384	0.573
ADAD2	2.5066	0.275	4.199	0	0	0.275	3.05	0	0.873
ADAL	4.2249	0.831	21.569	0	0	0.831	5.984	0	14.754
ADAM10	0.4556	0.248	23.961	0	0	0.248	1.077	0.327	22.31
ADAM11	1.3732	0.935	2.743	0	0	0.935	0	0	1.808
ADAM12	0.3577	0	0	0	0	0	0	0	0
ADAM15	0.7289	0.328	4.716	0	0	0.328	0	0.26	4.129
ADAM17	0.9104	3.998	18.032	0	0	3.998	2.216	0	11.817
ADAM18	0.5218	0.736	3.333	0	0.736	0	1.12	0	1.477
ADAM19	0.283	2.253	22.325	0	0	2.253	4.211	2.152	13.709
ADAM2	0.64	1.349	8.382	0.797	0	0.552	1.095	0.981	4.957
ADAM20	0.769533333333333	0.366	1.691	0	0.366	0	0.478	0.847	0
ADAM21	1.1398	0.921	3.319	0	0.368	0.553	1.641	0	0.757
ADAM22	0.9415	0	9.637	0	0	0	1.305	4.282	4.051
ADAM23	0.5579	0	2.273	0	0	0	1.904	0	0.368
ADAM28	0.512	0.552	14.562	0	0	0.552	10.882	0	3.127
ADAM29	0.5441	0	7.352	0	0	0	1.48	3.972	1.901
ADAM30	2.0289	0.628	7.303	0.628	0	0	2.943	2.034	1.699
ADAM32	0.8251	0	6.103	0	0	0	3.179	1.421	1.503
ADAM33	0.6185	0.312	11.239	0	0	0.312	6.113	0	4.814
ADAM7	0.588	0	1.623	0	0	0	0	0.866	0.757
ADAM8	0.8091	0	4.452	0	0	0	0	0	4.452
ADAM9	0.4508	0.184	11.278	0	0	0.184	0	8.629	2.465
ADAMDEC1	0.5929	0	6.167	0	0	0	3.243	0.925	2
ADAMTS1	0.4205	0	2.758	0	0	0	0.73	0.613	1.415
ADAMTS10	1.3955	0	12.177	0	0	0	2.477	1.764	7.936
ADAMTS12	0.554	0.368	4.234	0	0	0.368	2.855	0.184	0.827
ADAMTS13	0.6919	0.298	11.148	0	0	0.298	4.193	1.601	5.057
ADAMTS14	0.4425	0.368	6.421	0.368	0	0	0.197	2.004	3.852
ADAMTS15	1.3526	0	3.108	0	0	0	1.37	1.104	0.634
ADAMTS16	0.5495	0	2.765	0	0	0	1.917	0.696	0.152
ADAMTS17	0.4324	0	2.19	0	0	0	0.368	0.679	1.143
ADAMTS18	0.5811	0	7.282	0	0	0	1.766	0	5.516
ADAMTS19	0.3945	0.368	3.567	0	0.184	0.184	1.361	0.918	0.92
ADAMTS2	0.9372	0	1.272	0	0	0	0.349	0	0.923
ADAMTS20	0.6425	0.188	13.315	0.188	0	0	1.583	2.228	9.316
ADAMTS3	0.6353	1.555	6.187	0	1.555	0	0.946	0.736	2.95
ADAMTS4	0.1226	0	5.922	0	0	0	0.983	1.321	3.619
ADAMTS5	0.513	0.613	2.074	0	0.613	0	0.473	0.742	0.246
ADAMTS6	0.3934	0	5.862	0	0	0	0.983	0.436	4.443
ADAMTS7	0.6791	0.245	4.754	0	0	0.245	3.018	0.442	1.049
ADAMTS8	1.4303	0	2.982	0	0	0	0	0	2.982
ADAMTS9	0.5427	0.123	7.808	0	0	0.123	0.859	5.574	1.252
ADAMTSL1	2.9076	0.245	1.196	0	0.245	0	0	0	0.951
ADAMTSL2	0.5006	0.184	1.276	0	0.184	0	0.184	0	0.908
ADAMTSL3	0.4071	0	4.325	0	0	0	3.221	0	1.104
ADAMTSL4	0.6329	0.356	25.297	0	0	0.356	2.906	0	22.034
ADAMTSL5	1.531	0.508	14.371	0	0	0.508	1.046	0.307	12.51
ADAP1	1.6212	2.347	11.333	0	0	2.347	0	0.184	8.802
ADAP2	1.4015	0.746	6.48	0	0	0.746	0.498	0	5.236
ADAR	0.5265	0.165	26.143	0	0.165	0	7.351	2.283	16.345
ADARB1	0.4456	1.088	3.502	0	0	1.088	0.826	0	1.588
ADARB2	1.4816	0.736	2.392	0	0	0.736	0	1.104	0.552
ADAT1	0.4604	2.598	31.979	0	0	2.598	9.293	0.994	19.094
ADAT2	0.6528	0.199	22.141	0	0	0.199	8.449	4.271	9.222
ADAT3	0.4117	1.156	10.114	0	0	1.156	2.218	0	6.739
ADCK1	1.4638	3.052	17.602	3.052	0	0	3.925	3.016	7.609
ADCK2	0.4644	0.35	17.359	0.35	0	0	2.99	0	14.019
ADCK5	0.5573	1.899	9.965	0	0	1.899	1.716	0	6.35
ADCY1	1.3655	0	3.375	0	0	0	1.903	0	1.472
ADCY10	0.8139	0	28.632	0	0	0	3.908	0	24.724
ADCY2	1.0895	0.307	1.245	0	0.307	0	0	0.387	0.552
ADCY3	0.6837	0	11.145	0	0	0	2.947	0	8.198
ADCY4	0.6963	0	0.508	0	0	0	0	0	0.508
ADCY5	0.5437	0.184	1.296	0	0	0.184	0	0.254	0.859
ADCY6	0.5798	2.308	14.601	0	0	2.308	2.478	1.107	8.707
ADCY7	0.4588	0.655	54.117	0	0	0.655	3.922	12.205	37.333
ADCY8	1.0931	0	2.934	0	0	0	1.514	0.666	0.754
ADCY9	0.5937	0.552	6.342	0	0	0.552	0.359	0	5.431
ADCYAP1	0.5336	0	1.472	0	0	0	0	1.472	0
ADCYAP1R1	0.8165	0	1.405	0	0	0	0.505	0	0.9
ADD1	0.7665	1.089	25.721	0.263	0	0.826	8.012	0.608	16.013
ADD2	1.109	0	13.474	0	0	0	6.064	0.807	6.603
ADD3	0.4532	0	27.304	0	0	0	4.897	0.765	21.641
ADGB	0.4919	0	6.266	0	0	0	2.693	2.163	1.411
ADGRA1	0.8132	0	0.205	0	0	0	0	0	0.205
ADGRA2	0.5762	0.736	7.111	0	0	0.736	1.84	0.86	3.676
ADGRA3	3.912	0.184	2.656	0	0	0.184	0.368	0.412	1.692
ADGRB1	0.9269	0	0.368	0	0	0	0	0	0.368
ADGRB2	0.5282	0	2.172	0	0	0	0	0.393	1.779
ADGRB3	0.5113	0.184	2.097	0	0.184	0	1.325	0.589	0
ADGRD1	0	0	3.407	0	0	0	0.269	1.554	1.584
ADGRE1	3.3919	0	7.288	0	0	0	3.171	2.922	1.196
ADGRE5	0.5199	0	7.7	0	0	0	0	0.635	7.066
ADGRF1	0.7209	0	6.395	0	0	0	0.779	0.399	5.217
ADGRF2	0.7136	0	4.561	0	0	0	1.574	0	2.988
ADGRF3	0.5212	0.598	24.299	0	0	0.598	0	7.37	16.331
ADGRF4	0.9427	0.483	4.796	0	0.483	0	3.079	0.538	0.695
ADGRF5	0.4757	0	3.601	0	0	0	1.309	0.871	1.421
ADGRG1	0.5485	0.184	5.875	0	0	0.184	0.368	0.152	5.171
ADGRG2	1.3876	0.184	9.367	0	0.184	0	0.368	5.62	3.196
ADGRG3	0.9571	0	2.645	0	0	0	0	0.178	2.467
ADGRG5	1.6125	0.184	7.616	0	0.184	0	0.203	2.406	4.822
ADGRG6	0.6937	0	2.516	0	0	0	0.371	0.825	1.32
ADGRG7	0.5298	2.291	9.575	0.319	1.421	0.552	3.086	2.043	2.155
ADGRL1	0.6652	0	2.433	0	0	0	0	0.596	1.837
ADGRL2	0.5865	0.491	2.235	0	0.491	0	0.368	0.429	0.947
ADGRL3	0	0.184	1.09	0	0.184	0	0.497	0	0.409
ADGRL4	1.9705	0.368	2.392	0	0.368	0	0	0.921	1.104
ADGRV1	0.5332	0	11.047	0	0	0	3.132	4.445	3.47
ADH1C	0.5468	0	5.42	0	0	0	1.122	2.348	1.95
ADH4	0.5725	0.552	4.297	0	0.552	0	0.184	1.154	2.407
ADH5	0.5786	1.229	29.168	0.305	0	0.924	7.561	11.091	9.287
ADH7	0.9808	0	4.115	0	0	0	1.028	1.209	1.878
ADHFE1	0.4941	0.296	5.134	0	0	0.296	0	0	4.838
ADI1	0.5677	1.141	16.788	0	0	1.141	5.001	0.34	10.307
ADIPOQ	2.4554	0.368	3.709	0	0	0.368	0.552	0.499	2.29
ADIPOR1	0.6349	0.759	18.203	0	0	0.759	0	0.721	16.723
ADIPOR2	0.9532	1.231	7.582	0	0	1.231	0	0.181	6.17
ADK	0.5544	1.036	37.187	0	0	1.036	3.08	0	33.071
ADM	0.5597	0	1.36	0	0	0	0	0.351	1.009
ADM2	0.4629	0.877	11.797	0	0	0.877	1.484	1.675	7.761
ADNP	0.5525	0	27.109	0	0	0	3.43	2.378	21.301
ADNP2	0.8248	0.761	17.258	0	0.761	0	4.39	5.651	6.455
ADO	1.02	0	2.47	0	0	0	1.065	0	1.405
ADORA1	0.5474	0	1.182	0	0	0	0.255	0	0.927
ADORA2A	1.9684	0	3.835	0	0	0	0	0	3.835
ADORA2B	0.9314	0.342	3.039	0	0	0.342	0	0.422	2.275
ADORA3	0.6685	0.361	9.21	0.361	0	0	2.548	0	6.301
ADPGK	0.4945	0	11.437	0	0	0	7.992	0	3.446
ADPRH	1.7385	1.705	27.201	1.705	0	0	9.201	0	16.294
ADPRHL1	2.1515	1.349	7.956	1.165	0	0.183	1.024	0.502	5.082
ADPRHL2	0.4958	2.882	12.351	0	0	2.882	2.67	0	6.799
ADPRM	1.2764	0.439	13.28	0	0	0.439	5.487	1.114	6.24
ADRA1A	1.2371	0.368	1.243	0	0.368	0	0	0.507	0.368
ADRA1B	1.3586	0	7.429	0	0	0	0.994	2.06	4.374
ADRA1D	0.5296	0	2.352	0	0	0	0.736	0	1.616
ADRA2A	0	0	3.734	0	0	0	1.964	1.072	0.698
ADRA2B	1.0086	0	2.982	0	0	0	0.368	0	2.614
ADRA2C	1.7022	0	1.781	0	0	0	1.781	0	0
ADRB1	0.6699	0	1.72	0	0	0	0.194	0	1.525
ADRB2	0.4121	0.226	1.964	0	0	0.226	0.365	0	1.374
ADRB3	0.7126	0	8.796	0	0	0	2.541	2.342	3.913
ADRM1	0.805	0	13.422	0	0	0	0.67	2.59	10.162
ADSL	0.571	3.523	33.388	0	0	3.523	0.483	0.786	28.596
ADSS	1.0489	5.966	38.367	1.95	0	4.016	6.355	0	26.046
ADSSL1	0.4731	0.162	2.151	0.162	0	0	0	0	1.989
ADTRP	0.4684	0.184	2.594	0	0	0.184	1.357	0.685	0.368
AEBP1	0.5396	0.331	3.991	0.173	0	0.158	0.708	0.441	2.511
AEBP2	0.9554	0.779	65.29	0	0	0.779	10.93	4.838	48.743
AEN	0.7469	0.823	5.009	0.552	0	0.271	1.08	0.664	2.442
AES	0.8245	0.529	33.498	0	0	0.529	0.329	0	32.639
AFAP1	0.3084	0.184	6.413	0	0.184	0	1.235	0	4.994
AFAP1L1	1.3354	0.356	18.027	0	0	0.356	0.816	2.831	14.024
AFAP1L2	0.5683	0	3.062	0	0	0	0.341	2.311	0.409
AFF1	0	2.084	27.735	0	0	2.084	3.023	0	22.628
AFF3	0.5598	0	5.419	0	0	0	0.368	0	5.051
AFF4	0.5194	2.147	21.978	0	0	2.147	0.635	0	19.196
AFG3L2	0.4926	1.464	25.152	0	0	1.464	0	0	23.689
AFM	0.5398	0	6.517	0	0	0	2.349	1.592	2.576
AFMID	1.4183	0	22.321	0	0	0	0	0	22.321
AFP	0.6172	0.76	5.121	0	0.515	0.245	0	0.372	3.988
AFTPH	0.7342	0	21.119	0	0	0	2.588	7.236	11.295
AGA	1.2799	0.565	4.541	0	0.565	0	1.329	0.527	2.12
