gene	gene_signal	total_signal_0-8	total_signal	LTR_0-8	LINE_0-8	SINE_0-8	LTR	LINE	SINE
ABCC4	0.5222	0.447	5.937	0	0.447	0	0	1.725	3.764
ABCC5	1.3723	0.67	8.093	0.228	0	0.442	0.561	3.732	3.13
ABCC6	0.5066	0	8.479	0	0	0	2.374	1.031	5.074
ABCC8	0.6874	0	21.907	0	0	0	8.627	0	13.28
ABCC9	3.2081	0.658	4.548	0	0	0.658	0	0.985	2.905
ABCD1	0.6746	0.093	4.292	0	0	0.093	0.461	0.769	2.969
ABCD2	2.0353	0.168	6.128	0	0	0.168	2.793	1.124	2.043
ABCD3	2.0827	0.54	6.079	0.428	0.112	0	2.249	1.28	2.01
ABCD4	0.4624	0.747	9.576	0	0	0.747	2.033	0	6.796
ABCE1	0.7276	0.168	8.556	0	0	0.168	0.323	1.806	6.259
ABCF1	1.1075	0.922	6.74	0	0	0.922	1.573	0	4.245
ABCF2	0.9617	1.571	8.921	0.235	0.268	1.068	1.158	0.423	5.768
ABCF3	0.5567	0.48	12.612	0	0	0.48	1.074	2.119	8.939
ABCG1	0.5341	1.055	4.018	0	1.055	0	2.963	0	0
ABCG2	0.7102	0	2.782	0	0	0	0.431	0.383	1.968
ABCG4	0.5624	0.378	7.036	0	0	0.378	0	0	6.657
ABCG5	0.6856	0.773	13.705	0	0.295	0.478	2.261	0	10.671
ABCG8	0.5759	0	25.643	0	0	0	7.198	3.932	14.514
ABHD10	1.2546	0.373	7.989	0	0	0.373	1.215	1.046	5.355
ABHD11	0.506	0.503	129.942	0	0	0.503	1.072	0	128.367
ABHD12	0.6974	0	1.473	0	0	0	0	0.484	0.989
ABHD12B	0.5895	0.223	8.939	0	0	0.223	2.88	0.453	5.382
ABHD13	0.4565	0.074	2.263	0	0	0.074	1.193	0.671	0.325
ABHD14A	0.5536	0.925	6.693	0	0	0.925	0.428	0	5.339
ABHD14B	0.5523	0.632	4.907	0	0	0.632	0.856	0	3.419
ABHD15	0.9587	1.041	13.268	0	0	1.041	0.942	0	11.285
ABHD16A	0.5077	2.174	34.77	0	0	2.174	14.418	0.412	17.766
ABHD16B	1.3852	1.497	18.323	1.056	0	0.442	3.621	0	13.205
ABHD17A	1.7309	1.111	4.013	0	0	1.111	0	0	2.902
ABHD17B	0.233	0.239	7.607	0	0	0.239	0.671	1.719	4.978
ABHD17C	1.5189	0.074	5.517	0	0	0.074	3.428	0.449	1.565
ABHD18	0.5931	0	5.099	0	0	0	0.369	0	4.73
ABHD2	0.6121	0.112	11.711	0	0	0.112	0.336	2.463	8.801
ABHD3	0.5652	0.614	12.901	0	0	0.614	1.509	1.387	9.39
ABHD4	0.6143	0.692	16.404	0	0	0.692	1.546	3.573	10.593
ABHD5	0.9659	0.406	21.817	0	0	0.406	7.69	0	13.72
ABHD6	0.5692	0.132	14.455	0	0	0.132	1.509	1.522	11.292
ABHD8	0.6454	1.261	23.028	0	0	1.261	8.374	0	13.393
ABI1	0.5462	0.618	6.347	0	0.112	0.507	1.119	1.092	3.518
ABI2	0.8448	0.847	12.352	0	0	0.847	3.016	0	8.49
ABI3	0.5832	0	10.636	0	0	0	0	0	10.636
ABL1	0.9951	0.291	24.683	0	0	0.291	1.427	0	22.966
ABL2	0.5416	0.581	17.513	0	0	0.581	0.841	4.657	11.434
ABLIM1	0.3212	0	6.709	0	0	0	1.123	3.136	2.45
ABLIM2	0.7893	0	16.253	0	0	0	3.854	3.721	8.679
ABLIM3	0.6196	1.127	25.557	1.127	0	0	4.917	4.922	14.591
ABO	0.8251	0.995	5.301	0.995	0	0	0.419	0	3.887
ABR	0.391	0.206	3.803	0	0	0.206	0	0	3.598
ABRA	0.9388	0.139	2.299	0	0	0.139	0	0.405	1.755
ABRACL	0.4592	0.447	5.674	0.447	0	0	2.342	0.627	2.259
ABT1	0.0447	0.298	4.374	0	0.056	0.242	1.514	0.567	1.994
ABTB1	1.0216	0	5.355	0	0	0	1.636	0.647	3.072
ABTB2	0.8217	0	13.335	0	0	0	4.493	1.051	7.792
ACAA1	0.2056	0	1.523	0	0	0	0	0	1.523
ACAA2	0.4989	0.284	11.542	0	0	0.284	2.068	3.371	5.819
ACACA	0.521	0.604	8.998	0	0	0.604	0.494	0.336	7.565
ACACB	0.9383	1.975	21.256	0	0	1.975	3.312	1.028	14.941
ACAD10	0.1204	0.491	17.446	0	0	0.491	1.657	0.41	14.889
ACAD11	0.6605	0.151	7.527	0	0	0.151	0.63	0.385	6.361
ACAD8	0.445	0.168	8.804	0	0.168	0	3.74	2.182	2.715
ACAD9	2.4144	0	8.375	0	0	0	2.604	2.049	3.722
ACADL	0.7401	0.255	7.972	0	0	0.255	1.672	2.268	3.777
ACADM	0.4575	2.024	14.925	0.347	0.156	1.521	2.599	0.63	9.672
ACADS	0.9478	1.391	8.09	0	0.256	1.135	0.754	0.225	5.719
ACADSB	0.6542	0.935	13.485	0	0.649	0.286	3.083	0.122	9.345
ACADVL	0.496	0	2.933	0	0	0	0.441	0	2.492
ACAP1	0.4685	0	3.81	0	0	0	0	0	3.81
ACAP2	0.6779	1.581	2.425	1.17	0.411	0	0	0	0.844
ACAP3	0.6326	0	0	0	0	0	0	0	0
ACAT1	0.5233	0.468	11.489	0.468	0	0	2.737	1.421	6.862
ACAT2	0.51445	0.387	6.466	0	0	0.387	0.545	0	5.5345
ACBD3	0.7064	0.256	16.566	0	0	0.256	5.143	0	11.167
ACBD4	0.991	0.85	6.375	0	0	0.85	0	0	5.525
ACBD5	0.5418	2.109	22.829	0	0.149	1.96	4.236	2.998	13.486
ACBD6	0.4604	0	12.335	0	0	0	4.81	0.391	7.133
ACBD7	0.6843	0.13	8.521	0	0	0.13	1.04	0	7.351
ACCS	0.6536	0.548	6.755	0.548	0	0	0.706	1.856	3.645
ACCSL	0.4767	1.027	37.636	0	0	1.027	17.167	0	19.442
ACD	0.5447	0.082	1.098	0	0	0.082	0	0	1.016
ACE	0.9066	0	23.475	0	0	0	0	2.617	20.858
ACE2	0.8268	0.335	7.297	0	0.224	0.112	1.289	1.656	4.017
ACER1	1.8545	2.041	46.798	0.75	0	1.291	13.186	1.912	29.66
ACER2	0.5832	0.517	24.499	0	0	0.517	4.881	0	19.101
ACER3	0.5421	0.96	7.739	0.415	0	0.545	1.512	0	5.266
ACHE	0.5427	0.447	17.208	0	0	0.447	5.742	0	11.019
ACIN1	2.444	0	2.949	0	0	0	0	0	2.949
ACKR1	0.6655	0	3.337	0	0	0	0	1.125	2.212
ACKR2	0.4443	0	7.143	0	0	0	1.612	0.708	4.823
ACKR3	0.5992	0	5.578	0	0	0	5.011	0	0.568
ACKR4	2.5144	0.192	5.312	0	0	0.192	0	0.543	4.578
ACLY	1.2506	1.406	12.352	0	0	1.406	3.194	1.418	6.333
ACMSD	0.4112	0	16.77	0	0	0	3.556	2.692	10.521
ACO1	0.49	0.232	3.381	0.232	0	0	2.433	0	0.717
ACO2	1.6148	0.268	8.929	0	0	0.268	0.709	0.341	7.61
ACOD1	0.3159	0	6.445	0	0	0	0	4.296	2.149
ACOT1	0.7316	1.514	8.194	0.695	0	0.819	2.12	0	4.56
ACOT11	1.0095	0.307	12.349	0	0	0.307	0.608	0	11.434
ACOT12	0.8237	0	8.928	0	0	0	2.873	2.767	3.288
ACOT13	1.2064	0.889	9.683	0	0	0.889	0.279	0.646	7.868
ACOT2	0.5221	1.396	12.429	0	0	1.396	5.259	0.445	5.329
ACOT4	0.7725	1.736	9.23	0	0.252	1.484	2.023	0	5.471
ACOT7	0.5461	0.744	30.008	0.744	0	0	9.943	1.62	17.701
ACOT8	0.8238	0.356	10.806	0	0	0.356	0	0	10.45
ACOT9	0.5015	0	5.3945	0	0	0	1.9405	0.8395	2.6145
ACOX1	1.92	0.915	12.141	0	0	0.915	4.771	0.739	5.715
ACOX2	0.5303	0	7.456	0	0	0	0.649	1.888	4.919
ACOX3	0.8486	0.582	10.731	0.405	0	0.177	1.528	0	8.621
ACOXL	0.7168	1.766	27.034	0	1.116	0.649	11.56	8.805	4.904
ACP1	0.6556	0.279	1.611	0	0.168	0.112	0	0	1.331
ACP2	0.8939	1.12	13.803	0	0	1.12	1.799	0	10.883
ACP6	0.5816	0.852	6.227	0	0	0.852	1.029	0	4.346
ACP7	0.5332	0.467	27.679	0	0	0.467	1.015	3.858	22.338
ACPP	0.9212	0.912	22.946	0	0.149	0.763	2.893	5.463	13.678
ACR	2.2158	0	20.27	0	0	0	3.532	0	16.738
ACRBP	0.5219	0.614	8.038	0	0	0.614	0.67	0	6.754
ACRV1	1.1354	0	7.934	0	0	0	0.426	1.262	6.246
ACSBG1	0.656	0.082	5.854	0	0	0.082	2.229	0	3.543
ACSBG2	0.6788	2.01	37.698	0	0	2.01	23.696	0	11.992
ACSF2	0.5966	0.55	10.779	0	0	0.55	2.491	0.795	6.944
ACSF3	1.2346	0.674	10.148	0.674	0	0	1.415	1.164	6.895
ACSL1	0.9127	0.594	10.475	0	0.386	0.208	3.371	0	6.51
ACSL3	1.0565	0.279	14.539	0	0	0.279	4.844	0	9.415
ACSL4	1.0535	0.074	2.57	0	0	0.074	0.056	1.132	1.307
ACSL5	0.3299	0.168	4.851	0	0	0.168	0	0.658	4.025
ACSL6	0.5535	0.342	11.7	0	0.342	0	3.548	2.809	5
ACSM1	0.5259	0	18.476	0	0	0	4.965	2.239	11.272
ACSM2A	0.5443	0.59	30.604	0.59	0	0	13.608	10.211	6.195
ACSM3	2.634	2.118	15.958	0.574	0	1.544	0.876	11.242	1.722
ACSM4	0.5726	0	10.218	0	0	0	1.589	3.026	5.602
ACSM5	0.3227	0.134	9.698	0	0	0.134	4.53	1.294	3.739
ACSS1	0.5512	0.962	15.484	0	0.962	0	2.53	2.741	9.251
ACSS2	1.9843	0	10.845	0	0	0	0	3.764	7.081
ACSS3	0.5618	0	4.672	0	0	0	0.963	1.892	1.817
ACTA1	0.3281	7.997	21.663	1.641	0	6.357	6.087	0	7.579
ACTA2	0.4941	0	3.699	0	0	0	0.514	0	3.185
ACTB	1.9992	0.613	7.874	0	0	0.613	0.887	0.512	5.862
ACTBL2	0.7609	0.41	2.072	0	0.41	0	0	0.706	0.956
ACTC1	0.7242	0	4.206	0	0	0	1.017	0	3.189
ACTG1	0.7908	1.542	9.25	0	0	1.542	0	0	7.708
ACTG2	0.5393	0	19.492	0	0	0	2.47	1.572	15.45
ACTL10	1.2472	0.463	6.431	0	0	0.463	0.389	1.202	4.377
ACTL6A	3.0233	0.13	6.319	0	0	0.13	3.612	0	2.577
ACTL6B	4.3894	4.316	89.607	0	0	4.316	8.657	12.977	63.656
ACTL7A	0.6631	0	5.526	0	0	0	2.582	1.441	1.503
ACTL7B	0.4717	0.703	7.701	0	0.703	0	0.786	2.611	3.601
ACTL9	0.4941	1.105	15.383	0	1.105	0	0.514	5.466	8.298
ACTN1	0.8533	0	7.373	0	0	0	0.658	0.528	6.188
ACTN2	0.4373	1.573	16.987	0.82	0	0.753	0.503	0	14.911
ACTN4	0.7425	0	1.675	0	0	0	0	0	1.675
ACTR10	1.1891	0.939	22.164	0.827	0	0.112	1.99	6.79	12.445
ACTR1A	0.3559	0	7.532	0	0	0	0	0.544	6.988
ACTR1B	0.5114	0.335	6.956	0	0	0.335	1.36	1.806	3.454
ACTR2	0.5458	0.275	8.784	0	0	0.275	4.207	0.816	3.486
ACTR3	0.4034	0.201	7.277	0	0	0.201	0.911	1.145	5.019
ACTR3B	0.2209	0.409	15.141	0	0	0.409	6.091	3.393	5.248
ACTR5	2.4632	0.617	14.654	0	0	0.617	5.665	2.211	6.162
ACTR6	1.7884	0.584	11.491	0	0.224	0.36	4.415	0.597	5.895
ACTR8	0.4384	0.607	7.613	0	0	0.607	1.519	0	5.488
ACTRT1	0.918	0	2.178	0	0	0	0.492	1.288	0.397
ACTRT2	0.4689	0	1.241	0	0	0	0.469	0	0.772
ACTRT3	3.1291	0	14.891	0	0	0	1.523	0	13.369
ACVR1	0.7113	0	6.309	0	0	0	1.379	0.663	4.268
ACVR1B	0.5803	0	35.259	0	0	0	4.764	6.522	23.973
ACVR1C	0.8012	0.112	3.812	0	0.112	0	0.673	0.511	2.517
ACVR2A	0.3918	0	6.21	0	0	0	0	3.965	2.244
ACVR2B	0.2711	1.513	27.944	0	0	1.513	7	0	19.431
ACVRL1	0.5769	0	22.839	0	0	0	5.918	3.021	13.9
ACY1	0.5932	1.079	8.16	0	0	1.079	0	0.6	6.482
ACY3	0.406	1.077	17.861	0	0	1.077	7.159	2.941	6.684
ACYP1	1.955	0.615	9.708	0	0	0.615	2.805	0.838	5.45
ACYP2	1.0448	1.194	6.691	0.848	0	0.346	2.676	2.559	0.262
ADA	2.5193	0	5.157	0	0	0	0.851	0.237	4.068
ADAD1	0.7406	0	6.544	0	0	0	3.983	1.192	1.369
ADAD2	0.4227	2.013	18.313	0	0	2.013	9.817	0	6.484
ADAL	0.5144	0.536	9.457	0	0	0.536	3.402	0	5.518
ADAM10	0.6138	0.586	11.636	0	0	0.586	0.652	0.727	9.671
ADAM11	0.7798	1.531	19.079	0	0	1.531	0	0	17.548
ADAM12	1.3384	0	1.789	0	0	0	0	0	1.789
ADAM15	0.9138	0.328	14.085	0	0	0.328	0	2.392	11.365
ADAM17	0.7195	0.922	6.949	0	0	0.922	0.658	0	5.369
ADAM18	2.1585	0.358	17.521	0	0.358	0	7.189	1.49	8.484
ADAM19	0.223	1.418	31.389	0	0	1.418	3.462	2.883	23.626
ADAM2	1.3942	1.555	11.158	0.774	0.157	0.624	0.775	1.407	7.422
ADAM20	0.759533333333333	0.478	2.38466666666667	0	0.478	0	0.773	1.13366666666667	0
ADAM21	0.6497	1.21	6.515	0	0.707	0.503	2.936	0	2.369
ADAM22	0.6223	0	2.183	0	0	0	0.307	0.974	0.902
ADAM23	1.3223	0	3.4	0	0	0	1.274	0.506	1.62
ADAM28	0.811	0.838	24.652	0	0	0.838	18.411	0	5.403
ADAM29	2.5576	0	4.384	0	0	0	0.458	2.99	0.936
ADAM30	0.5495	0.224	9.415	0.224	0	0	4.428	3.414	1.349
ADAM32	0.597	0	10.381	0	0	0	4.949	2.705	2.727
ADAM33	0.7991	0.252	22.988	0	0	0.252	10.4	0	12.337
ADAM7	0.9923	0	6.379	0	0	0	0	2.729	3.65
ADAM8	0.5624	0.396	3.319	0	0	0.396	0	0	2.923
ADAM9	0.4991	0.242	7.748	0	0	0.242	0	5.087	2.419
ADAMDEC1	0.7868	0.279	10.198	0	0	0.279	4.878	1.62	3.421
ADAMTS1	0.6246	0	6.1	0	0	0	2.118	1.107	2.875
ADAMTS10	0.624	0	8.971	0	0	0	1.002	1.855	6.114
ADAMTS12	2.2642	0.23	6.841	0	0	0.23	2.884	0.223	3.504
ADAMTS13	0.661	1.418	30.511	0.9	0	0.518	17.105	3.636	8.351
ADAMTS14	0.6206	0.503	6.75	0.302	0	0.201	0.53	1.036	4.68
ADAMTS15	0.5666	0	4.626	0	0	0	3.006	0.428	1.191
ADAMTS16	1.1521	0	6.914	0	0	0	4.572	1.383	0.959
ADAMTS17	2.2261	0	22.841	0	0	0	2.921	9.947	9.974
ADAMTS18	1.4977	0	8.925	0	0	0	1.405	0	7.521
ADAMTS19	1.7419	0.235	2.904	0	0.179	0.056	0.522	1.039	1.108
ADAMTS2	0.6089	0	10.042	0	0	0	3.853	0	6.189
ADAMTS20	1.2008	0.168	13.244	0.168	0	0	2.579	1.344	9.153
ADAMTS3	1.5841	0.224	4.868	0	0.224	0	0.993	0.575	3.077
ADAMTS4	0.2442	0	14.519	0	0	0	0.478	0.487	13.554
ADAMTS5	1.5934	1.28	2.634	0	1.28	0	0.376	0.817	0.162
ADAMTS6	0.7145	0.507	6.792	0	0	0.507	0.646	0.615	5.024
ADAMTS7	0.3618	0.168	6.324	0	0	0.168	2.874	1.104	2.178
ADAMTS8	0.5686	0	11.964	0	0	0	0	0	11.964
ADAMTS9	0.4642	0.242	7.702	0	0	0.242	1.496	3.546	2.418
ADAMTSL1	0.5138	0.261	3.568	0	0.261	0	1.708	0	1.599
ADAMTSL2	0.9822	0.421	3.794	0	0.421	0	0.536	0	2.838
ADAMTSL3	2.0406	0	13.552	0	0	0	11.342	0	2.21
ADAMTSL4	1.5094	0.056	8.268	0	0	0.056	1.069	0	7.143
ADAMTSL5	0.513	1	32.61	0	0	1	0.875	2.619	28.116
ADAP1	1.1363	0.449	5.364	0	0	0.449	0	0.526	4.389
ADAP2	0.719	0.615	9.839	0	0	0.615	1.283	0	7.941
ADAR	0.8009	0.052	32.373	0	0.052	0	9.03	2.848	20.443
ADARB1	0.8723	1.182	3.955	0	0	1.182	1.199	0	1.575
ADARB2	0.756	0.134	1.746	0	0	0.134	0	0.829	0.782
ADAT1	0.6154	0.771	10.177	0	0	0.771	2.402	0.303	6.701
ADAT2	0.5473	0.484	6.981	0	0	0.484	2.122	1.299	3.076
ADAT3	1.4389	1.258	15.297	0	0	1.258	3.327	0	10.713
ADCK1	0.5984	3.543	13.074	2.626	0.917	0	2.013	3.246	4.272
ADCK2	1.8249	0.778	24.124	0.57	0.208	0	2.381	0	20.965
ADCK5	1.0466	3.335	16.948	0	0	3.335	3.115	0	10.499
ADCY1	0.5799	0	13.915	0	0	0	7.084	0	6.831
ADCY10	1.1481	0	12.402	0	0	0	1.535	0	10.867
ADCY2	0.9148	0.806	2.14	0	0.806	0	0	0.582	0.752
ADCY3	0.8518	0	15.757	0	0	0	4.519	0	11.238
ADCY4	0.7771	0.095	1.312	0	0	0.095	0	0	1.217
ADCY5	1.2205	1.151	14.247	0	0	1.151	0	2.046	11.05
ADCY6	2.4018	3.031	24.406	0	0	3.031	4.205	1.304	15.865
ADCY7	2.0393	0.823	39	0	0	0.823	7.06	4.545	26.572
ADCY8	0.9943	0	4.686	0	0	0	2.279	0.917	1.49
ADCY9	0.8064	0.508	10.224	0	0	0.508	0.697	0	9.019
ADCYAP1	2.8779	0	0.894	0	0	0	0	0.894	0
ADCYAP1R1	1.3833	0	9.453	0	0	0	3.075	0	6.378
ADD1	0.5876	1.548	20.304	0.396	0	1.153	6.087	1.018	11.651
ADD2	0.5621	0	54.95	0	0	0	21.508	4.066	29.376
ADD3	0.2951	0	21.236	0	0	0	2.766	0.357	18.113
ADGB	2.669	0	7.129	0	0	0	2.125	1.915	3.088
ADGRA1	0.684	0	1.115	0	0	0	0	0	1.115
ADGRA2	0.6711	0.279	19.867	0	0	0.279	4.001	1.449	14.138
ADGRA3	0.4014	0	3.242	0	0	0	0.768	0.56	1.914
ADGRB1	1.0361	0	1.634	0	0	0	0	0	1.634
ADGRB2	0.6252	0	47.131	0	0	0	0	7.467	39.664
ADGRB3	0.6342	0.224	2.25	0	0.224	0	1.577	0.224	0.225
ADGRD1	0.0447	0	20.105	0	0	0	1.621	8.612	9.872
ADGRE1	0.4875	0.524	14.941	0	0.356	0.168	8.009	4.227	2.18
ADGRE5	0.533	0	1.072	0	0	0	0	0.133	0.939
ADGRF1	1.1975	0	10.342	0	0	0	0.371	0.243	9.728
ADGRF2	0.4909	0	10.386	0	0	0	3.31	0	7.076
ADGRF3	1.1056	0.311	10.407	0	0	0.311	0	2.56	7.535
ADGRF4	0.5282	1.013	8.924	0	1.013	0	4.681	1.2	2.03
ADGRF5	0.7572	0.112	5.8	0	0	0.112	1.007	1.707	2.974
ADGRG1	1.4872	0.718	35.253	0	0	0.718	2.613	1.409	30.513
ADGRG2	0.7333	0.291	5.949	0	0.291	0	0.168	1.963	3.528
ADGRG3	1.2022	0	22.25	0	0	0	0	5.25	17
ADGRG5	0.4499	0.168	16.14	0	0.168	0	0.776	4.02	11.177
ADGRG6	1.1176	0	4.752	0	0	0	1.292	2.066	1.395
ADGRG7	1.4296	1.195	7.873	0.585	0.406	0.203	3.519	1.316	1.844
ADGRL1	0.6031	0	8.366	0	0	0	0	2.423	5.943
ADGRL2	0.9138	0.498	3.089	0	0.498	0	0.533	0.589	1.468
ADGRL3	0	0.224	1.289	0	0.224	0	0.786	0	0.279
ADGRL4	0.5341	0.269	2.926	0	0.269	0	0	0.992	1.664
ADGRV1	0.8742	0	7.348	0	0	0	2.595	2.733	2.02
ADH1C	3.4971	0	8.607	0	0	0	2.155	3.01	3.442
ADH4	0.4971	0.251	9.496	0	0.251	0	0.377	2.171	6.697
ADH5	0.4929	2.326	40.98	0.93	0	1.396	12.675	18.459	7.52
ADH7	1.682	0	11.974	0	0	0	1.772	2.88	7.322
ADHFE1	0.8756	0.134	4.477	0	0	0.134	0	0	4.343
ADI1	2.3894	0.641	12.612	0	0	0.641	3.169	0.487	8.315
ADIPOQ	0.5103	1.653	12.944	0	1.014	0.638	0.886	1.533	8.872
ADIPOR1	0.7519	0.402	9.251	0	0	0.402	0	0.804	8.044
ADIPOR2	0.7888	0.446	4.371	0	0	0.446	0	0.568	3.357
ADK	0.4299	0.749	22.896	0	0	0.749	1.999	0	20.148
ADM	0.6532	0	5.135	0	0	0	0	1.946	3.188
ADM2	2.6513	0.564	14.334	0	0	0.564	1.239	0.987	11.544
ADNP	3.3035	0	7.625	0	0	0	0.922	1.159	5.544
ADNP2	0.6149	0.074	4.571	0	0.074	0	1.309	1.851	1.337
ADO	0.5249	0	1.02	0	0	0	0.186	0	0.834
ADORA1	0.5388	0	2.483	0	0	0	0.206	0	2.276
ADORA2A	0.9769	0	2.303	0	0	0	0	0	2.303
ADORA2B	3.225	1.102	5.697	0	0	1.102	0	0.305	4.291
ADORA3	1.7457	0.37	7.811	0.37	0	0	1.973	0	5.468
ADPGK	3.3742	0	12.644	0	0	0	5.619	0	7.025
ADPRH	0.5481	0.154	10.386	0.154	0	0	3.472	0	6.76
ADPRHL1	0.4771	9.762	60.415	8.857	0	0.905	7.745	3.716	39.191
ADPRHL2	0.6267	0.319	2.654	0	0	0.319	0.758	0	1.577
ADPRM	0.5918	0.078	9.18	0	0	0.078	2.77	0.828	5.504
ADRA1A	0.6572	0.426	2.05	0	0.426	0	0	1.335	0.288
ADRA1B	4.0261	0	21.6	0	0	0	2.319	4.295	14.987
ADRA1D	2.5901	0	16.758	0	0	0	10.257	0	6.5
ADRA2A	0.3515	0	4.084	0	0	0	1.255	1.055	1.775
ADRA2B	0.8538	0	6.707	0	0	0	0.685	0.58	5.442
ADRA2C	0.6578	0	9.364	0	0	0	6.936	0	2.428
ADRB1	0.3668	0	2.415	0	0	0	0.546	0	1.869
ADRB2	0.5077	0.427	2.516	0	0	0.427	0.307	0	1.782
ADRB3	1.1707	0	16.154	0	0	0	2.2	2.95	11.003
ADRM1	0.6369	0	7.902	0	0	0	0.866	1.491	5.545
ADSL	0.7508	1.089	14.756	0	0	1.089	0.583	0.583	12.501
ADSS	0.6141	1.006	6.548	0.428	0	0.577	1.037	0	4.506
ADSSL1	1.4555	0.274	2.184	0.274	0	0	0	0	1.91
ADTRP	0.6744	0.425	6.332	0	0.224	0.201	2.91	1.17	1.828
AEBP1	1.1806	2.256	12.617	0.523	0	1.733	1.438	1.021	7.901
AEBP2	0.6504	0.112	32.696	0	0	0.112	6.325	0.335	25.923
AEN	1.5423	0.626	13.75	0.168	0	0.458	1.52	1.631	9.972
AES	0.5655	1.166	61.557	0	0	1.166	3.379	0	57.013
AFAP1	1.4234	0.097	14.939	0	0.097	0	4.407	0	10.436
AFAP1L1	0.6859	0.212	12.04	0	0.056	0.157	1.33	1.134	9.364
AFAP1L2	0.3336	0	5.307	0	0	0	0.975	3.261	1.071
AFF1	0	1.863	18.11	0	0	1.863	1.857	0	14.39
AFF3	0.5406	0	4.872	0	0	0	0.708	0	4.164
AFF4	0.8591	1.466	48.378	0	0	1.466	6.361	0	40.552
AFG3L2	0.4941	0.286	7.955	0	0	0.286	0	0	7.668
AFM	1.4371	0.168	14.258	0	0	0.168	5.646	5.029	3.416
