gene	total_signal_0-8	total_signal	LTR_0-8	LINE_0-8	SINE_0-8	LTR	LINE	SINE
ABCA7	0.335	8.165	0	0	0.335	0.493	0	7.336
ABCA8	1.067	5.41	0.884	0.183	0	2.385	0.975	0.982
ABCA9	0.614	7.647	0	0.614	0	4.084	2.358	0.591
ABCB1	1.397	6.897	0	1.397	0	5.5	0	0
ABCB10	1.697	30.453	0	0	1.697	3.51	0	25.245
ABCB11	0	5.404	0	0	0	2.016	3.041	0.346
ABCB4	0	13.529	0	0	0	1.557	7.023	4.949
ABCB5	0.229	8.148	0	0.229	0	1.046	0.468	6.405
ABCB6	0	15.635	0	0	0	1.118	0.625	13.892
ABCB7	0	10.257	0	0	0	0	6.967	3.289
ABCB8	3.311	20.764	0	0	3.311	3.662	0	13.791
ABCB9	0.817	24.538	0	0	0.817	7.343	3.227	13.151
ABCC1	4.427	34.766	0	0	4.427	0	4.291	26.048
ABCC10	0	3.909	0	0	0	2.003	0	1.906
ABCC12	0	6.578	0	0	0	4.771	0	1.806
ABCC2	0	6.809	0	0	0	1.764	0.242	4.803
ABCC3	0	4.13	0	0	0	0	0	4.13
ABCC4	8.014	36.445	0	8.014	0	0	8.355	20.075
ABCC5	2.814	19.532	0.801	0	2.014	1.049	8.068	7.6
ABCC6	0	14.074	0	0	0	5.066	3.562	5.446
ABCC8	0	7.636	0	0	0	3.946	0	3.69
ABCC9	1.086	3.583	0	0	1.086	0	0.657	1.839
ABCD1	0.652	8.134	0	0	0.652	0.709	0.33	6.444
ABCD2	0.334	4.927	0	0	0.334	2.813	0.367	1.413
ABCD3	0.503	6.671	0.503	0	0	4.345	0.872	0.95
ABCD4	0.298	7.766	0	0	0.298	1.964	0	5.504
ABCE1	0	7.6	0	0	0	0.447	2.752	4.401
ABCF1	0.367	5.731	0	0	0.367	1.276	0	4.088
ABCF2	1.354	12.196	0	0	1.354	0.78	0.328	9.734
ABCF3	0.352	10.315	0	0	0.352	0.91	1.184	7.868
ABCG1	0.146	0.532	0	0.146	0	0.386	0	0
ABCG2	0	2.129	0	0	0	0.741	0.658	0.73
ABCG4	1.443	10.652	0	0	1.443	0	0	9.209
ABCG5	0.836	23.324	0	0	0.836	7.491	0	14.996
ABCG8	0	5.781	0	0	0	1.422	1.056	3.302
ABHD10	0.478	8.673	0	0	0.478	1.305	1.408	5.482
ABHD11	0.445	31.917	0	0	0.445	5.43	0	26.043
ABHD12	0	0.846	0	0	0	0	0.142	0.704
ABHD12B	1.754	16.6	0	0	1.754	3.079	0.296	11.471
ABHD13	0.908	8.593	0	0	0.908	6.588	0.447	0.65
ABHD14A	0.361	5.281	0	0	0.361	0.172	0	4.748
ABHD14B	0.434	4.123	0	0	0.434	0.571	0	3.119
ABHD15	0.406	6.115	0	0	0.406	0.503	0	5.206
ABHD16A	1.741	24.412	0	0	1.741	7.241	1.56	13.87
ABHD16B	2.706	11.978	2.175	0	0.531	3.896	0	5.376
ABHD17A	2.278	8.294	0	0	2.278	0	0	6.015
ABHD17B	1.866	45.735	0	0	1.866	5.312	11.353	27.203
ABHD17C	0.118	1.658	0	0	0.118	1.34	0	0.2
ABHD18	0	14.3	0	0	0	2.001	0	12.299
ABHD2	0.472	31.291	0	0	0.472	5.981	3.831	21.007
ABHD3	1.775	19.706	0	0	1.775	1.687	1.815	14.429
ABHD4	0.154	12.535	0	0	0.154	0.922	0.681	10.778
ABHD5	0.365	6.897	0	0	0.365	1.817	0	4.715
ABHD6	1.7	22.418	0	0	1.7	5.444	3.395	11.879
ABHD8	0.547	12.237	0	0	0.547	7.649	0	4.042
ABI1	0.836	3.192	0	0	0.836	0.73	0.433	1.192
ABI2	1.184	5.753	0	0	1.184	0.737	0	3.832
ABI3	0	3.266	0	0	0	0	0	3.266
ABL1	0.638	41.854	0	0	0.638	1.49	0	39.726
ABL2	0.473	8.532	0	0	0.473	1.227	1.947	4.885
ABLIM1	0	20.782	0	0	0	4.948	4.927	10.907
ABLIM2	0	2.309	0	0	0	0.553	0.187	1.568
ABLIM3	0.252	10.731	0.252	0	0	3.724	2.651	4.103
ABO	1.394	4.162	1.394	0	0	1.149	0	1.619
ABR	1.215	11.496	0	0	1.215	0	0	10.281
ABRA	0	0.894	0	0	0	0	0.154	0.74
ABRACL	0.433	17.644	0.433	0	0	12.12	2.23	2.861
ABT1	23.189	66.068	0	0	23.189	20.948	6.148	15.783
ABTB1	0	10.576	0	0	0	2.909	0.98	6.687
ABTB2	0	3.903	0	0	0	3.091	0	0.813
ACAA1	0	6.841	0	0	0	0	0	6.841
ACAA2	0.656	25.705	0	0	0.656	5.114	8.963	10.973
ACACA	0	13.617	0	0	0	0	1.186	12.431
ACACB	1.014	11.015	0	0	1.014	1.776	0.628	7.597
ACAD10	9.822	257.235	0	0	9.822	14.821	8.371	224.221
ACAD11	0	6.988	0	0	0	0.912	0	6.076
ACAD8	0	7.084	0	0	0	3.448	0.634	3.002
ACAD9	0	26.05	0	0	0	7.644	5.393	13.013
ACADL	0	7.866	0	0	0	2.02	3.465	2.381
ACADM	2.424	11.873	0.37	0	2.054	2.332	1.261	5.856
ACADS	1.752	4.993	0	0.213	1.539	0	0.807	2.433
ACADSB	1.402	14.198	0	0.788	0.614	3.122	1.449	8.225
ACADVL	0	6.292	0	0	0	2.778	0	3.514
ACAP1	0	2.665	0	0	0	0	0	2.665
ACAP2	3.578	6.573	2.551	1.027	0	0	0	2.995
ACAP3	0	0	0	0	0	0	0	0
ACAT1	0	6.104	0	0	0	2.412	0.857	2.834
ACAT2	0.1755	9.853	0	0	0.1755	1.9075	0	7.7695
ACBD3	0	22.337	0	0	0	2.592	0	19.746
ACBD4	1.255	12.146	0	0	1.255	0	0	10.891
ACBD5	3.279	17.557	0	0	3.279	4.543	0.681	9.054
ACBD6	0	18.01	0	0	0	4.658	0.926	12.426
ACBD7	0.645	8.499	0	0	0.645	0.861	0	6.993
ACCS	0.774	4.812	0.774	0	0	0.367	0.682	2.989
ACCSL	0.28	39.255	0	0	0.28	20.64	0	18.335
ACD	0.328	1.051	0	0	0.328	0	0	0.723
ACE	0	4.096	0	0	0	0	0.701	3.395
ACE2	0.294	3.883	0	0.294	0	0.294	0.294	3.001
ACER1	1.306	18.153	0.445	0	0.861	4.265	0.224	12.358
ACER2	0	23.118	0	0	0	3.667	0	19.452
ACER3	0.704	5.161	0.469	0	0.235	1.299	0	3.158
ACHE	0	6.353	0	0	0	1.772	0	4.581
ACIN1	0	1.856	0	0	0	0	0	1.856
ACKR1	0	2.592	0	0	0	0	1.544	1.047
ACKR2	0	80.213	0	0	0	14.683	5.602	59.928
ACKR3	0	7.331	0	0	0	6.464	0	0.867
ACKR4	0	6.504	0	0	0	0	1.328	5.176
ACLY	1.22	15.108	0	0	1.22	2.003	3.205	8.681
ACMSD	0	27.293	0	0	0	4.731	6.825	15.737
ACO1	1.183	10.036	1.183	0	0	5.876	0	2.976
ACO2	1.697	31.785	0	0	1.697	0.507	1.623	27.957
ACOD1	0	8.03	0	0	0	0	7.452	0.578
ACOT1	1.365	3.88	0.544	0	0.821	1.411	0	1.105
ACOT11	0.322	4.047	0	0	0.322	0	0	3.725
ACOT12	0	7.214	0	0	0	3.163	1.61	2.441
ACOT13	2.624	22.511	0	0	2.624	0	2.148	17.739
ACOT2	0.969	17.279	0	0	0.969	7.261	0.974	8.074
ACOT4	0.211	3.518	0	0.093	0.119	2.376	0	0.931
ACOT7	0	50.399	0	0	0	16.568	3.307	30.524
ACOT8	0	6.587	0	0	0	0	0	6.587
ACOT9	0	4.4915	0	0	0	0.8605	0.501	3.13
ACOX1	0.122	21.572	0	0	0.122	6.825	1.074	13.552
ACOX2	0	14.71	0	0	0	3.817	3.946	6.947
ACOX3	2.731	22.614	1.62	0	1.111	5.626	0	14.256
ACOXL	0	5.994	0	0	0	3.009	0.825	2.16
ACP1	0.371	1.154	0	0	0.371	0	0	0.782
ACP2	0.233	9.789	0	0	0.233	1.118	0	8.439
ACP6	0	6.194	0	0	0	0.244	0	5.95
ACP7	0.632	26.84	0	0	0.632	0.43	2.089	23.689
ACPP	1.299	18.14	0	0	1.299	2.204	4.648	9.989
ACR	0	4.766	0	0	0	0.988	0	3.778
ACRBP	3.291	15.492	0	0	3.291	0.66	0	11.541
ACRV1	0	6.893	0	0	0	0.506	0.566	5.821
ACSBG1	0.315	13.3	0	0	0.315	4.414	0	8.57
ACSBG2	0.683	10.574	0	0	0.683	6.711	0	3.18
ACSF2	0.617	9.231	0	0	0.617	2.784	0.748	5.083
ACSF3	0.922	14.129	0.922	0	0	2.569	1.031	9.608
ACSL1	1.92	13.103	0	0.197	1.723	3.73	0	7.453
ACSL3	0.698	16.376	0	0	0.698	6.411	0	9.267
ACSL4	0	2.235	0	0	0	0.197	0.62	1.419
ACSL5	1.983	56.565	0	0	1.983	0	3.734	50.848
ACSL6	0.48	34.403	0	0.48	0	6.895	8.766	18.262
ACSM1	0	3.327	0	0	0	0.608	0.437	2.282
ACSM2A	0.376	6.473	0.376	0	0	3.779	1.714	0.603
ACSM3	1.087	8.722	0.571	0	0.516	0.328	7.307	0
ACSM4	0	6.225	0	0	0	2.03	0.958	3.236
ACSM5	0	23.522	0	0	0	7.378	1.013	15.131
ACSS1	0.161	5.347	0	0.161	0	0.835	0.772	3.579
ACSS2	0	11.24	0	0	0	0	2.09	9.15
ACSS3	0	3.413	0	0	0	0.665	1.2	1.549
ACTA1	2.609	9.316	0.697	0	1.912	3.67	0	3.037
ACTA2	0	1.812	0	0	0	0.596	0	1.216
ACTB	0.395	7.733	0	0	0.395	0.637	1.91	4.79
ACTBL2	0.794	3.155	0	0.794	0	0	1.118	1.242
ACTC1	0	2.044	0	0	0	1.591	0	0.452
ACTG1	0.876	7.771	0	0	0.876	0	0	6.895
ACTG2	0	33.584	0	0	0	4.868	2.023	26.693
ACTL10	0.727	4.336	0	0	0.727	0	1.149	2.46
ACTL6A	1.148	32.013	0	0	1.148	18.139	0	12.726
ACTL6B	0.3	11.049	0	0	0.3	3.488	0.741	6.521
ACTL7A	0	4.988	0	0	0	2.493	1.634	0.861
ACTL7B	1.047	10.901	0	1.047	0	0.882	3.936	5.036
ACTL9	0.274	7.719	0	0.274	0	0.159	4.749	2.536
ACTN1	0	6.655	0	0	0	0.791	0.257	5.607
ACTN2	4.885	40.015	2.367	0	2.518	0.944	0	34.187
ACTN4	0	2.581	0	0	0	0	0	2.581
ACTR10	0.417	17.243	0.417	0	0	1.176	3.003	12.647
ACTR1A	0	4.14	0	0	0	0	0.638	3.502
ACTR1B	0.228	7.626	0	0	0.228	1.66	1.555	4.181
ACTR2	0.11	7.196	0	0	0.11	3.716	0.912	2.459
ACTR3	1.497	37.994	0	0	1.497	3.49	11.189	21.818
ACTR3B	0.661	33.875	0	0	0.661	13.464	3.033	16.717
ACTR5	2.424	18.185	0	0	2.424	1.701	3.201	10.859
ACTR6	0.313	8.098	0	0	0.313	5.332	0.498	1.955
ACTR8	1.288	17.263	0	0	1.288	2.446	0	13.53
ACTRT1	0	0.956	0	0	0	0.425	0.531	0
ACTRT2	0	1.508	0	0	0	0.253	0	1.255
ACTRT3	0	12.272	0	0	0	3.968	0	8.304
ACVR1	0	6.583	0	0	0	1.741	0.67	4.172
ACVR1B	0	22.605	0	0	0	3.962	3.19	15.453
ACVR1C	0	3.887	0	0	0	0.563	0.579	2.745
ACVR2A	0	10.025	0	0	0	0	5.09	4.935
ACVR2B	1.643	37.776	0	0	1.643	6.92	0	29.212
ACVRL1	0	5.714	0	0	0	2.07	0	3.643
ACY1	3.795	29.474	0	0	3.795	0	2.318	23.362
ACY3	0.563	4.761	0	0	0.563	1.711	0.826	1.661
ACYP1	1.712	16.138	0	0	1.712	5.418	1.804	7.203
ACYP2	1.203	5.054	0.299	0	0.904	1.263	2.38	0.207
ADA	0	6.54	0	0	0	1.119	0.582	4.839
ADAD1	0	6.529	0	0	0	4.351	0.484	1.694
ADAD2	0.538	6.123	0	0	0.538	2.763	0	2.823
ADAL	1.048	11.964	0	0	1.048	4.454	0	6.463
ADAM10	0.28	8.438	0	0	0.28	1.716	0.122	6.319
ADAM11	0.523	2.681	0	0	0.523	0	0	2.158
ADAM12	0	1.28	0	0	0	0	0	1.28
ADAM15	0	8.685	0	0	0	0	3.738	4.947
ADAM17	0.959	11.821	0	0	0.959	0.832	0	10.029
ADAM18	0	20.505	0	0	0	12.36	1.322	6.823
ADAM19	6.992	68.556	0	0	6.992	4.241	4.432	52.892
ADAM2	2.264	20.403	1.255	0	1.009	5.57	0.757	11.812
ADAM20	0.238	2.068	0	0.238	0	1.12833333333333	0.701666666666667	0
ADAM21	2.57	5.754	0	2.222	0.347	2.056	0	1.128
ADAM22	0	1.559	0	0	0	0.155	0.68	0.723
ADAM23	0	5.359	0	0	0	2.451	0.919	1.989
ADAM28	0	13.067	0	0	0	10.845	0	2.221
ADAM29	0	1.932	0	0	0	0.417	1.514	0
ADAM30	1.132	16.907	1.132	0	0	8.614	3.564	3.598
ADAM32	0	11.314	0	0	0	3.146	6.645	1.522
ADAM33	0	6.599	0	0	0	2.424	0	4.175
ADAM7	0	1.139	0	0	0	0	0.693	0.446
ADAM8	0.335	4.104	0	0	0.335	0	0	3.769
ADAM9	0	23.445	0	0	0	0	15.763	7.683
ADAMDEC1	0	8.492	0	0	0	3.114	1.432	3.946
ADAMTS1	0	2.766	0	0	0	1.438	0.461	0.867
ADAMTS10	0	4.104	0	0	0	0.5	0.95	2.655
ADAMTS12	0	3.96	0	0	0	1.707	0	2.254
ADAMTS13	0.513	9.438	0.513	0	0	4.246	0.269	4.41
ADAMTS14	1.061	11.595	0.347	0	0.714	1.507	2.259	6.768
ADAMTS15	0	2.711	0	0	0	1.392	0.299	1.02
ADAMTS16	0	3.296	0	0	0	2.186	0.774	0.336
ADAMTS17	0	5.262	0	0	0	0.888	1.619	2.756
ADAMTS18	0	12.62	0	0	0	1.992	0	10.628
ADAMTS19	0	1.584	0	0	0	0.416	0.385	0.783
ADAMTS2	0	1.682	0	0	0	0.316	0	1.365
ADAMTS20	2.66	28.605	2.66	0	0	7.06	4.29	14.595
ADAMTS3	0	1.678	0	0	0	0.537	0.334	0.808
ADAMTS4	0	23.703	0	0	0	2.203	2.298	19.203
ADAMTS5	0.6	1.239	0	0.6	0	0	0.452	0.187
ADAMTS6	0.644	2.558	0	0	0.644	0	0	1.913
ADAMTS7	0	17.859	0	0	0	5.579	2.045	10.234
ADAMTS8	0	2.728	0	0	0	0	0	2.728
ADAMTS9	0	8.344	0	0	0	1.295	4.623	2.426
ADAMTSL1	0	0.302	0	0	0	0	0	0.302
ADAMTSL2	0.342	4.763	0	0.342	0	1.559	0	2.862
ADAMTSL3	0	15.353	0	0	0	13.562	0	1.791
ADAMTSL4	0	29.375	0	0	0	8.437	0	20.938
ADAMTSL5	0.163	8.337	0	0	0.163	0.414	1.139	6.621
ADAP1	0.864	5.297	0	0	0.864	0	0.685	3.748
ADAP2	0.205	6.431	0	0	0.205	0.343	0	5.883
ADAR	0.645	77.941	0	0.645	0	11.654	4.861	60.782
ADARB1	1.562	2.863	0	0	1.562	0.636	0	0.665
ADARB2	0	0.132	0	0	0	0	0	0.132
ADAT1	0.344	11.581	0	0	0.344	2.241	0.505	8.492
ADAT2	0.913	7.605	0	0	0.913	1.241	0.168	5.283
ADAT3	1.288	11.414	0	0	1.288	1.708	0	8.419
ADCK1	1.982	7.776	1.175	0.807	0	1.229	0.951	3.614
ADCK2	0	24.055	0	0	0	3.137	0	20.918
ADCK5	0.765	5.946	0	0	0.765	0.673	0	4.508
ADCY1	0	3.413	0	0	0	1.585	0	1.828
ADCY10	0	12.025	0	0	0	2.577	0	9.448
ADCY2	0.25	1.242	0	0.25	0	0	0.537	0.455
ADCY3	0	11.697	0	0	0	4.206	0	7.491
ADCY4	0.104	0.257	0	0	0.104	0	0	0.152
ADCY5	0.183	2.602	0	0	0.183	0	0	2.418
ADCY6	2.408	26.597	0	0	2.408	9.137	2.831	12.221
ADCY7	1.196	80.793	0	0	1.196	21.789	10.58	47.227
ADCY8	0	1.354	0	0	0	1.116	0	0.238
ADCY9	0.226	8.696	0	0	0.226	1.516	0	6.955
ADCYAP1	0	0.326	0	0	0	0	0.326	0
ADCYAP1R1	0	1.028	0	0	0	0.191	0	0.837
ADD1	2.657	15.532	0.776	0	1.88	5.482	0	7.393
ADD2	0	6.77	0	0	0	2.81	0.351	3.609
ADD3	0	52.964	0	0	0	12.714	1.747	38.503
ADGB	0	7.002	0	0	0	4.192	0.337	2.473
ADGRA1	0	0.735	0	0	0	0	0	0.735
ADGRA2	0	13.279	0	0	0	2.675	1.349	9.254
ADGRA3	0	1.369	0	0	0	0.499	0	0.87
ADGRB1	0	0.345	0	0	0	0	0	0.345
ADGRB2	0	13.54	0	0	0	0	1.283	12.257
ADGRB3	0	0.995	0	0	0	0.614	0	0.381
ADGRD1	0	12.158	0	0	0	1.867	5.257	5.034
ADGRE1	3.547	52.508	0	2.133	1.414	17.762	17.571	13.627
ADGRE5	0	0.523	0	0	0	0	0.11	0.412
ADGRF1	0	6.065	0	0	0	0.269	0	5.796
ADGRF2	0	5.179	0	0	0	0.384	0	4.795
ADGRF3	0.391	7.393	0	0	0.391	0	1.828	5.174
ADGRF4	0.674	4.64	0	0.674	0	1.716	1.421	0.829
ADGRF5	0.327	2.459	0	0	0.327	0.258	1.11	0.765
ADGRG1	0.688	30.968	0	0	0.688	0	0.775	29.505
ADGRG2	0	5.55	0	0	0	0.259	2.955	2.335
ADGRG3	0	0.828	0	0	0	0	0.061	0.767
ADGRG5	0.419	16.03	0	0.419	0	0.147	2.461	13.003
ADGRG6	0	2	0	0	0	0.395	0.706	0.899
ADGRG7	1.833	5.468	1.429	0.404	0	1.786	0.77	1.078
ADGRL1	0	7.142	0	0	0	0	4.68	2.462
ADGRL2	0.486	4.25	0	0.486	0	1.066	1.812	0.885
ADGRL3	0	1.583	0	0	0	1.583	0	0
ADGRL4	1.191	3.235	0	1.191	0	0	0.32	1.724
ADGRV1	0	5.389	0	0	0	1.647	0.936	2.805
ADH1C	0	5.83	0	0	0	2.37	1.177	2.283
ADH4	0.583	13.544	0	0.583	0	1.571	1.26	10.13
ADH5	6.652	53.561	5.011	0	1.642	9.007	17.355	20.547
ADH7	0	5.573	0	0	0	0.742	0.699	4.131
ADHFE1	1.496	10.145	0	0	1.496	0	0	8.649
ADI1	1.5	19.851	0	0	1.5	6.043	1.329	10.979
ADIPOQ	3.848	38.893	0	0	3.848	2.208	7.728	25.108
ADIPOR1	0.458	17.212	0	0	0.458	0	0.362	16.391
ADIPOR2	0.984	7.14	0	0	0.984	0	0.814	5.342
ADK	0.646	75.369	0	0	0.646	7.501	0	67.222
ADM	0	1.27	0	0	0	0	0.299	0.972
ADM2	0.714	15.634	0	0	0.714	0	0.69	14.23
ADNP	0	3.757	0	0	0	0	0.629	3.128
ADNP2	0	7.123	0	0	0	1.551	2.508	3.064
ADO	0	7.108	0	0	0	2.179	0	4.929
ADORA1	0	9.41	0	0	0	2.918	0	6.491
ADORA2A	0	7.419	0	0	0	0	0	7.419
ADORA2B	0.155	1.97	0	0	0.155	0	0.141	1.674
ADORA3	0.328	9.344	0.328	0	0	2.976	0	6.041
ADPGK	0	14.347	0	0	0	9.153	0	5.194
ADPRH	0.309	24.394	0.309	0	0	6.279	0	17.807
ADPRHL1	2.19	13.563	2.081	0	0.11	4.807	1.557	5.009
ADPRHL2	0.343	1.418	0	0	0.343	0.105	0	0.97
ADPRM	0.151	5.181	0	0	0.151	2.824	0	2.207
ADRA1A	0.105	0.816	0	0.105	0	0	0.326	0.385
ADRA1B	0	5.021	0	0	0	1.406	1.046	2.569
ADRA1D	0	8.739	0	0	0	5.104	0	3.635
ADRA2A	0	7.573	0	0	0	2.613	0.362	4.599
ADRA2B	0	3.39	0	0	0	0	0.784	2.606
ADRA2C	0	4.212	0	0	0	3.651	0	0.561
ADRB1	0	3.04	0	0	0	1.647	0	1.393
ADRB2	1.281	4.227	0	0	1.281	0.668	0	2.279
ADRB3	0	10.418	0	0	0	3.691	1.597	5.131
ADRM1	0	5.643	0	0	0	1.383	1.836	2.425
ADSL	3.682	28.464	0	0	3.682	0.969	0.932	22.881
ADSS	1.95	8.114	1.229	0	0.721	1.781	0	4.383
ADSSL1	1.972	10.671	1.972	0	0	0	0	8.698
ADTRP	0.71	9.247	0	0.109	0.601	4.36	0.344	3.832
AEBP1	0.8	3.41	0.187	0	0.612	0.855	0.139	1.617
AEBP2	1.276	204.185	0	0	1.276	9.926	1.202	191.781
AEN	1.454	22.345	1.013	0	0.441	3.286	1.994	15.612
AES	0.325	9.204	0	0	0.325	0.168	0	8.711
AFAP1	0	11.186	0	0	0	6.282	0	4.903
AFAP1L1	0.459	9.115	0	0	0.459	0.694	0.275	7.688
AFAP1L2	0	4.389	0	0	0	0.864	2.217	1.308
AFF1	5.479	114.956	0	0	5.479	16.187	0	93.289
AFF3	0	6.295	0	0	0	0.705	0	5.59
AFF4	0.433	5.286	0	0	0.433	0.336	0	4.517
AFG3L2	0.729	6.439	0	0	0.729	0	0	5.71
AFM	0	16.339	0	0	0	5.501	2.475	8.363
AFMID	0	24.149	0	0	0	0	0	24.149
AFP	0.148	3.544	0	0	0.148	0	0.44	2.956
AFTPH	0	8.983	0	0	0	1.214	0.815	6.954
AGA	0.275	10.655	0	0.275	0	8.073	0.245	2.062
AGAP1	0	3.366	0	0	0	0.866	1.294	1.205
AGAP2	0.197	1.84	0	0	0.197	0.465	0	1.177
AGAP3	0	3.592	0	0	0	0.413	1.151	2.027
AGBL1	0	10.156	0	0	0	6.509	0.431	3.217
AGBL2	3.349	30.87	0	0	3.349	2.726	2.223	22.572
AGBL3	2.253	10.306	1.692	0.31	0.252	1.022	1.372	5.659
AGBL4	0	1.596	0	0	0	0	1.596	0
AGBL5	5.99	37.952	2.576	0	3.414	0	5.174	26.788
AGER	0	1.207	0	0	0	0	0	1.207
AGFG1	0.515	21.613	0	0	0.515	0	3.978	17.119
AGFG2	0.455	31.288	0	0	0.455	0	0	30.834
AGGF1	0.106	2.372	0	0	0.106	1.553	0.107	0.606
AGK	1.283	6.409	1.283	0	0	3.416	1.196	0.514
AGL	0.789	8.762	0	0	0.789	2.206	0.291	5.476
AGMAT	5.44	21.464	3.539	0	1.9	0	0	16.025
AGMO	0.376	1.77	0.27	0.106	0	0.922	0.472	0
AGO1	0.39	2.847	0.39	0	0	0	1.141	1.316
AGO2	0	0	0	0	0	0	0	0
AGO3	0	7.553	0	0	0	0	0	7.553
AGO4	0.377	8.014	0	0	0.377	0.773	0.892	5.972
AGPAT1	0	25.506	0	0	0	0	6.139	19.367
AGPAT2	0	1.642	0	0	0	0	0.389	1.253
AGPAT3	0	6.437	0	0	0	0.974	0.535	4.928
AGPAT4	0.5	11.174	0	0	0.5	4.62	0	6.054
AGPAT5	2.468	24.145	0	0	2.468	1.091	0	20.585
AGPS	0.91	18.182	0.91	0	0	0	1.567	15.705
AGR2	2.118	9.487	0	2.118	0	1.339	2.267	3.763
AGR3	0	0.695	0	0	0	0	0.613	0.082
AGRN	0.597	9.021	0.597	0	0	8.425	0	0
AGRP	1.687	12.443	0	0	1.687	0	0	10.756
AGT	4.842	18.283	4.446	0	0.396	6.979	0	6.461
AGTPBP1	0.297	20.263	0.297	0	0	4.866	3.142	11.958
AGTR1	0	4.898	0	0	0	0	4.741	0.157
AGTR2	0	0.172	0	0	0	0	0	0.172
AGTRAP	0.827	7.256	0	0.23	0.596	0	0.355	6.075
AGXT	0	6.728	0	0	0	1.807	4.922	0
AGXT2	1.527	9.386	0	1.527	0	4.477	0.931	2.451
AHCTF1	0	10.759	0	0	0	7.627	0	3.132
AHCY	1.19	10.5	0	0.943	0.246	0	0	9.311
AHCYL1	0	6.425	0	0	0	4.411	0	2.014
AHCYL2	0.173	14.956	0	0	0.173	0.554	0.612	13.617
AHDC1	0.479	8.649	0	0	0.479	0	0	8.171
AHI1	1.456	21.799	0	0.657	0.799	3.047	9.801	7.495
AHNAK	0.761	49.076	0	0	0.761	12.469	0	35.846
AHR	0	4.859	0	0	0	1.618	1.399	1.842
AHRR	0	1.175	0	0	0	0.656	0	0.519
AHSA1	0.35	10.634	0	0	0.35	4.215	1.086	4.982
AHSG	0.21	8.619	0	0	0.21	1.322	0	7.087
AICDA	0.539	54.305	0	0	0.539	0	4.967	48.799
AIDA	0.371	3.805	0	0.371	0	0.993	0.14	2.301
AIF1	2.587	24.998	0	0	2.587	6.717	0	15.694
AIF1L	0	1.278	0	0	0	0.309	0	0.969
AIFM1	0.25	4.627	0	0.1	0.15	0.1	0.15	4.128
AIFM2	2.448	37.801	0	0	2.448	3.302	4.709	27.342
AIFM3	0.281	23.982	0	0	0.281	2.917	0	20.785
AIG1	0.363	5.15	0	0.363	0	2.087	2.7	0
AIM2	0.471	16.395	0.471	0	0	1.84	2.896	11.188
AIMP1	0.364	5.419	0	0.364	0	4.044	0	1.011
AIMP2	0	8.222	0	0	0	0	0	8.222
AIP	0.422	32.398	0	0	0.422	8.059	3.503	20.415
AIPL1	0	5.831	0	0	0	2.014	0.387	3.43
AIRE	0.876	5.063	0	0	0.876	1.189	0.233	2.766
AJAP1	0	1.688	0	0	0	0.435	0	1.253
AJUBA	1.139	13.373	0	0	1.139	1.267	0	10.968
AK1	0	48.977	0	0	0	0	5.541	43.436
AK2	0	27.103	0	0	0	3.452	1.114	22.537
AK3	0	13.939	0	0	0	0	0	13.939
