gene	total_signal_0-8	total_signal	LTR_0-8	LINE_0-8	SINE_0-8	LTR	LINE	SINE
ABHD3	0.295	4.098	0	0	0.295	0.522	0.444	2.837
ABHD4	0.102	7.885	0	0	0.102	0.961	0.518	6.303
ABHD5	0.15	13.043	0	0	0.15	4.236	0	8.657
ABHD6	0.025	1.122	0	0	0.025	0.094	0.071	0.932
ABHD8	1.581	19.797	0	0	1.581	2.392	0	15.824
ABI1	2.379	20.745	0	0.2	2.179	4.21	3.286	10.87
ABI2	2.42	26.1	0	0	2.42	3.841	0	19.839
ABI3	0	0.79	0	0	0	0	0	0.79
ABL1	2.211	76.803	0	0	2.211	4.924	0	69.668
ABL2	0.562	6.914	0	0	0.562	0.687	0.449	5.216
ABLIM1	0	19.224	0	0	0	2.709	10.369	6.146
ABLIM2	0	1.939	0	0	0	0.41	0.288	1.241
ABLIM3	0.021	0.713	0.021	0	0	0.222	0.099	0.371
ABO	0.276	1.002	0.276	0	0	0.273	0	0.453
ABR	8.717	112.473	0	0	8.717	0	0	103.756
ABRA	0.383	5.621	0	0	0.383	0	1.235	4.003
ABRACL	5.117	92.22	5.117	0	0	40.443	2.645	44.016
ABT1	25.09	693.293	0	7.493	17.598	363.01	4.956	300.237
ABTB1	0	50.899	0	0	0	4.646	11.063	35.191
ABTB2	0	8.792	0	0	0	5.481	0.324	2.986
ACAA1	0	63.793	0	0	0	0	0	63.793
ACAA2	7.894	121.538	0	0	7.894	22.827	29.951	60.866
ACACA	0.357	9.418	0	0	0.357	0.344	0.274	8.443
ACACB	3.01	31.096	0	0	3.01	6.709	1.473	19.905
ACAD10	9.699	396.948	0	0	9.699	51.85	3.143	332.257
ACAD11	6.361	62.962	0	0	6.361	1.922	0.963	53.716
ACAD8	3.639	175.683	0	3.639	0	59.908	16.707	95.43
ACAD9	0	99.693	0	0	0	5.978	30.434	63.281
ACADL	3.028	157.958	0	0	3.028	37.981	36.604	80.344
ACADM	2.744	23.935	1.157	0.125	1.462	3.974	1.125	16.092
ACADS	8.628	46.533	0	0.604	8.025	1.959	2.259	33.687
ACADSB	5.761	44.701	0	5.183	0.577	14.364	2.738	21.839
ACADVL	0	14.007	0	0	0	2.13	0	11.876
ACAP1	0	17.152	0	0	0	0	0	17.152
ACAP2	11.256	17.069	6.016	5.241	0	0	0	5.813
ACAP3	0	0	0	0	0	0	0	0
ACAT1	0.412	21.371	0.412	0	0	5.28	2.984	12.696
ACAT2	0.791	15.9075	0	0	0.791	1.8505	0	13.266
ACBD3	0.246	40.934	0	0	0.246	3.475	0	37.213
ACBD4	1.98	38.498	0	0	1.98	0	0	36.518
ACBD5	1.072	11.984	0	0	1.072	1.825	0.372	8.715
ACBD6	0	9.609	0	0	0	1.211	0.352	8.045
ACBD7	0	0.55	0	0	0	0.075	0	0.475
ACCS	0.201	20.948	0.201	0	0	1.953	2.284	16.51
ACCSL	0.011	1.199	0	0	0.011	0.522	0	0.665
ACD	10.608	64.968	0	0	10.608	0	0	54.36
ACE	0	8.403	0	0	0	0	1.073	7.33
ACE2	0.646	3.693	0	0.431	0.215	0.646	1.323	1.077
ACER1	2.139	22.807	0.549	0	1.59	7.328	1.293	12.047
ACER2	0.055	2.718	0	0	0.055	0.567	0	2.096
ACER3	0.346	2.482	0.121	0	0.225	0.385	0	1.751
ACHE	0.009	0.78	0	0	0.009	0.1	0	0.671
ACIN1	0	80.821	0	0	0	0	0	80.821
ACKR1	0	0.19	0	0	0	0	0.058	0.132
ACKR2	0	57.46	0	0	0	10.205	3.189	44.066
ACKR3	0	0.793	0	0	0	0.396	0	0.396
ACKR4	1.586	28.801	0	0	1.586	0	1.284	25.932
ACLY	21.679	283.723	0	0	21.679	92.978	9.513	159.553
ACMSD	0	29.572	0	0	0	6.666	3.186	19.72
ACO1	0.54	11.174	0.54	0	0	10.078	0	0.557
ACO2	0.208	13.863	0	0	0.208	1.696	0.271	11.689
ACOD1	0	10.916	0	0	0	0	6.594	4.323
ACOT1	0.21	1.091	0.103	0	0.106	0.309	0	0.573
ACOT11	0.175	15.912	0	0	0.175	0.699	0	15.038
ACOT12	0	8.502	0	0	0	3.339	2.076	3.087
ACOT13	23.592	259.059	0	0	23.592	15.329	22.467	197.671
ACOT2	0.063	2.408	0	0	0.063	0.397	0.396	1.552
ACOT4	0.992	10.735	0	0	0.992	3.623	0	6.12
ACOT7	0.071	26.809	0.071	0	0	6.607	1.544	18.587
ACOT8	3.047	116.825	0	0	3.047	0	0	113.778
ACOT9	0	6.427	0	0	0	0.851	0.2105	5.3655
ACOX1	9.456	227.295	0	0	9.456	83.509	22.872	111.458
ACOX2	0	91.489	0	0	0	8.356	8.751	74.381
ACOX3	9.331	54.42	8.618	0	0.713	11.511	0	33.578
ACOXL	0.726	16.938	0	0.414	0.313	7.159	3.726	5.327
ACP1	0.616	2.566	0	0.274	0.342	0	0	1.951
ACP2	2.131	34.458	0	0	2.131	7.618	0	24.71
ACP6	0.021	1.372	0	0	0.021	0.055	0	1.297
ACP7	0.055	7.368	0	0	0.055	0.183	0.784	6.347
ACPP	1.276	40.33	0	0.191	1.084	5.577	7.016	26.461
ACR	0	9.909	0	0	0	1.209	0	8.7
ACRBP	30.559	440.76	0	0	30.559	41.391	0	368.81
ACRV1	0	17.142	0	0	0	0.647	1.839	14.656
ACSBG1	0.356	16.114	0	0	0.356	7.067	0	8.691
ACSBG2	0.263	6.015	0	0	0.263	3.417	0	2.335
ACSF2	1.818	32.28	0	0	1.818	7.062	2.214	21.185
ACSF3	0.393	9.5	0.393	0	0	1.03	0.86	7.218
ACSL1	0.064	5.592	0	0.032	0.032	0.51	0	5.017
ACSL3	0.281	41.793	0	0	0.281	17.412	0	24.1
ACSL4	0.961	27.597	0	0	0.961	2.55	7.368	16.718
ACSL5	0.972	65.662	0	0	0.972	0	10.545	54.146
ACSL6	0.102	11.936	0	0.102	0	2.152	3.686	5.996
ACSM1	0	0.653	0	0	0	0.186	0.088	0.379
ACSM2A	0.051	1.568	0.051	0	0	0.742	0.502	0.273
ACSM3	0.489	4.215	0.061	0	0.428	0.273	2.963	0.489
ACSM4	0	1.175	0	0	0	0.256	0.341	0.578
ACSM5	0	17.616	0	0	0	7.882	0.856	8.878
ACSS1	0.099	1.236	0	0.099	0	0.279	0.158	0.7
ACSS2	0	20.457	0	0	0	0	1.455	19.001
ACSS3	0	0.554	0	0	0	0.174	0.184	0.196
ACTA1	7.516	16.367	0.949	0	6.567	3.604	0	5.247
ACTA2	0	123.07	0	0	0	6.609	0	116.461
ACTB	9.734	203.004	0	0	9.734	13.527	34.632	145.112
ACTBL2	0.014	0.092	0	0.014	0	0	0.045	0.033
ACTC1	0	0.923	0	0	0	0.341	0	0.582
ACTG1	7.392	78.043	0	0	7.392	0	0	70.651
ACTG2	0	4.699	0	0	0	0.553	0.322	3.824
ACTL10	4.502	74.628	0	0	4.502	3.99	14.986	51.15
ACTL6A	0.67	105.138	0	0	0.67	67.379	0	37.088
ACTL6B	1.399	26.828	0	0	1.399	3.499	2.922	19.009
ACTL7A	0	104.451	0	0	0	69.606	9.5	25.345
ACTL7B	0.353	6.413	0	0.353	0	0.341	3.695	2.024
ACTL9	0.039	1.169	0	0.039	0	0.084	0.481	0.565
ACTN1	0	35.459	0	0	0	7.612	0.506	27.34
ACTN2	2.366	30.86	1.23	0	1.136	1.317	0	27.177
ACTN4	0	48.66	0	0	0	0	0	48.66
ACTR10	0.099	9.124	0.099	0	0	0.256	0.479	8.289
ACTR1A	0	34.048	0	0	0	0	1.871	32.177
ACTR1B	1.418	26.203	0	0	1.418	6.564	3.75	14.472
ACTR2	0.482	24.85	0	0	0.482	13.45	1.689	9.229
ACTR3	1.212	65.092	0	0	1.212	7.29	13.02	43.569
ACTR3B	6.836	191.146	0	0	6.836	76.093	49.918	58.298
ACTR5	0.601	172.226	0	0	0.601	3.052	41.901	126.673
ACTR6	1.75	47.041	0	0	1.75	8.451	1.827	35.013
ACTR8	33.714	302.773	0	0	33.714	84.557	0	184.503
ACTRT1	0	3.236	0	0	0	0.886	2.35	0
ACTRT2	0	0.42	0	0	0	0.156	0	0.264
ACTRT3	0	15.022	0	0	0	2.778	0	12.243
ACVR1	0	2.276	0	0	0	0.517	0.342	1.417
ACVR1B	0	0.945	0	0	0	0.172	0.194	0.579
ACVR1C	0	4.315	0	0	0	0.794	0.739	2.783
ACVR2A	0	14.951	0	0	0	0	4.901	10.05
ACVR2B	0.568	24.675	0	0	0.568	4.792	0	19.315
ACVRL1	0	1.359	0	0	0	0.403	0.036	0.92
ACY1	0.026	22.308	0	0	0.026	0	0.238	22.043
ACY3	0.041	0.87	0	0	0.041	0.353	0.203	0.272
ACYP1	3.828	109.725	0	0	3.828	40.007	3.434	62.456
ACYP2	1.385	7.186	0.923	0	0.462	2.795	3.006	0
ADA	0	183.123	0	0	0	38.598	16.832	127.693
ADAD1	0	0.927	0	0	0	0.476	0.197	0.254
ADAD2	0.085	0.754	0	0	0.085	0.415	0	0.254
ADAL	0.332	9.812	0	0	0.332	3.63	0	5.85
ADAM10	0.086	3.531	0	0	0.086	0.24	0.012	3.193
ADAM11	0.038	0.244	0	0	0.038	0	0	0.205
ADAM12	0	0.657	0	0	0	0	0	0.657
ADAM15	3.027	29.254	0	0	3.027	0	1.018	25.208
ADAM17	11.153	84.022	0	0	11.153	9.969	0	62.9
ADAM18	0.371	8.547	0	0.371	0	3.014	0.636	4.526
ADAM19	2.095	62.102	0	0	2.095	4.027	10.909	45.071
ADAM2	2.85	12.614	2.046	0	0.804	0.523	1.045	8.196
ADAM20	0.17	0.598	0	0.17	0	0.204666666666667	0.223333333333333	0
ADAM21	0.436	1.392	0	0.378	0.059	0.451	0	0.505
ADAM22	0	9.266	0	0	0	0.961	2.816	5.488
ADAM23	0	4.495	0	0	0	2.196	0.67	1.629
ADAM28	0.507	27.979	0	0	0.507	21.313	0	6.16
ADAM29	0	4.037	0	0	0	0.643	2.938	0.456
ADAM30	0.014	1.035	0.014	0	0	0.313	0.321	0.387
ADAM32	0	1.676	0	0	0	0.896	0.428	0.351
ADAM33	0.019	1.798	0	0	0.019	0.705	0	1.074
ADAM7	0	4.546	0	0	0	0	1.388	3.157
ADAM8	0.657	5.492	0	0	0.657	0	0	4.835
ADAM9	3.311	127.753	0	0	3.311	0	88.09	36.352
ADAMDEC1	0.213	15.247	0	0	0.213	5.657	2.748	6.629
ADAMTS1	0	4.026	0	0	0	1.58	0.706	1.74
ADAMTS10	0	5.596	0	0	0	1.407	0.366	3.823
ADAMTS12	0	9.703	0	0	0	5.328	0	4.374
ADAMTS13	1.615	43.528	1.103	0	0.513	22.484	3.476	15.953
ADAMTS14	0.351	6.622	0.196	0	0.156	0.609	1.853	3.808
ADAMTS15	0	0.786	0	0	0	0.509	0.139	0.139
ADAMTS16	0	3.906	0	0	0	2.642	0.439	0.824
ADAMTS17	0	7.077	0	0	0	1.102	3.044	2.931
ADAMTS18	0	8.116	0	0	0	1.608	0	6.508
ADAMTS19	0.037	0.788	0	0.037	0	0.145	0.191	0.415
ADAMTS2	0	0.161	0	0	0	0.058	0	0.103
ADAMTS20	1.94	55.907	1.94	0	0	8.448	7.291	38.228
ADAMTS3	0.131	2.369	0	0.131	0	0.752	0.261	1.225
ADAMTS4	0	7.25	0	0	0	2.413	0.495	4.342
ADAMTS5	0.271	0.798	0	0.271	0	0.071	0.306	0.15
ADAMTS6	1.757	11.51	0	0	1.757	2.26	0.897	6.595
ADAMTS7	1.081	46.251	0	0	1.081	17.238	6.232	21.7
ADAMTS8	0	0.566	0	0	0	0	0	0.566
ADAMTS9	0.693	18.496	0	0	0.693	2.682	8.04	7.081
ADAMTSL1	0.077	0.272	0	0.077	0	0.091	0	0.104
ADAMTSL2	0.563	3.896	0	0.563	0	1.046	0	2.287
ADAMTSL3	0	4.025	0	0	0	3.063	0	0.962
ADAMTSL4	0.154	18.797	0	0	0.154	3.641	0	15.003
ADAMTSL5	0.018	2.132	0	0	0.018	0.079	0.171	1.864
ADAP1	0.748	6.818	0	0	0.748	0	1.025	5.045
ADAP2	0.038	1.01	0	0	0.038	0.163	0	0.808
ADAR	1.817	118.704	0	1.817	0	37.801	6.999	72.086
ADARB1	0.959	2.316	0	0	0.959	0.932	0	0.425
ADARB2	0.038	0.32	0	0	0.038	0	0.112	0.17
ADAT1	3.347	68.913	0	0	3.347	14.673	2.59	48.303
ADAT2	0.562	15.682	0	0	0.562	4.908	2.414	7.798
ADAT3	1.641	34.49	0	0	1.641	10.527	0	22.321
ADCK1	0.317	7.403	0.286	0.032	0	1.166	0.291	5.629
ADCK2	0.866	69.364	0.418	0.448	0	23.516	0	44.982
ADCK5	2.224	36.719	0	0	2.224	8.432	0	26.063
ADCY1	0	0.387	0	0	0	0.17	0	0.217
ADCY10	0	82.938	0	0	0	16.472	0	66.467
ADCY2	0.174	0.44	0	0.174	0	0	0.131	0.136
ADCY3	0	29.13	0	0	0	6.043	0	23.087
ADCY4	0.141	0.502	0	0	0.141	0	0	0.361
ADCY5	0.24	2.399	0	0	0.24	0	0.18	1.979
ADCY6	2.921	14.926	0	0	2.921	3.148	0.777	8.08
ADCY7	0.193	224.926	0	0	0.193	17.285	24.138	183.308
ADCY8	0	3.304	0	0	0	1.79	0.293	1.221
ADCY9	1.304	16.253	0	0	1.304	1.441	0	13.507
ADCYAP1	0	0	0	0	0	0	0	0
ADCYAP1R1	0	1.511	0	0	0	0.294	0	1.217
ADD1	0.56	24.47	0.181	0	0.378	9.814	0.18	13.917
ADD2	0	0.809	0	0	0	0.287	0.059	0.463
ADD3	0	181.703	0	0	0	22.854	3.64	155.208
ADGB	0	9.821	0	0	0	4.547	1.684	3.59
ADGRA1	0	0.091	0	0	0	0	0	0.091
ADGRA2	0.095	1.954	0	0	0.095	0.55	0.167	1.142
ADGRA3	0.054	0.652	0	0	0.054	0.139	0.064	0.395
ADGRB1	0	0.125	0	0	0	0	0	0.125
ADGRB2	0	1.395	0	0	0	0	0.375	1.02
ADGRB3	0.451	2.043	0	0.451	0	0.736	0.601	0.255
ADGRD1	0	3.014	0	0	0	0.252	1.381	1.382
ADGRE1	0.051	1.405	0	0.032	0.019	0.668	0.42	0.267
ADGRE5	0	1.084	0	0	0	0	0.195	0.888
ADGRF1	0	12.803	0	0	0	0.603	0	12.2
ADGRF2	0	7.645	0	0	0	1.961	0	5.684
ADGRF3	4.164	145.664	0	0	4.164	0	35.608	105.893
ADGRF4	0.074	0.883	0	0.074	0	0.381	0.128	0.3
ADGRF5	0.438	5.698	0	0	0.438	0.701	1.783	2.777
ADGRG1	0.174	12.037	0	0	0.174	0.693	0.633	10.537
ADGRG2	0.171	4.008	0	0.171	0	0.128	1.703	2.007
ADGRG3	0	0.727	0	0	0	0	0.065	0.661
ADGRG5	0.035	5.341	0	0.035	0	0.069	1.85	3.387
ADGRG6	0	0.458	0	0	0	0.101	0.259	0.097
ADGRG7	0.993	5.508	0.386	0.607	0	2.533	0.957	1.026
ADGRL1	0	0.476	0	0	0	0	0.056	0.421
ADGRL2	0.333	5.137	0	0.333	0	0.809	1.137	2.858
ADGRL3	0.102	0.823	0	0.102	0	0.362	0	0.358
ADGRL4	0.018	0.183	0	0.018	0	0	0.061	0.104
ADGRV1	0	6.745	0	0	0	2.659	2.427	1.659
ADH1C	0	9.442	0	0	0	2.614	3.529	3.298
ADH4	0.269	11.114	0	0.269	0	0.501	2.014	8.331
ADH5	4.875	143.604	2.317	0	2.557	45.886	28.092	64.752
ADH7	0	5.282	0	0	0	0.916	1.316	3.049
ADHFE1	0.483	34.659	0	0	0.483	0	0	34.176
ADI1	8.624	175.384	0	0	8.624	46.721	19.093	100.946
ADIPOQ	0.244	1.047	0	0.129	0.115	0.077	0.098	0.629
ADIPOR1	0.63	20.765	0	0	0.63	0	2.009	18.126
ADIPOR2	1.569	6.875	0	0	1.569	0	0.27	5.035
ADK	11.279	354.916	0	0	11.279	38.405	0	305.231
ADM	0	0.391	0	0	0	0	0.102	0.289
ADM2	0.572	20.457	0	0	0.572	2.256	1.717	15.911
ADNP	0	173.792	0	0	0	7.223	37.914	128.655
ADNP2	2.01	46.009	0	2.01	0	8.509	16.595	18.895
ADO	0	3.694	0	0	0	1.639	0	2.055
ADORA1	0	8.459	0	0	0	2.083	0	6.376
ADORA2A	0	13.701	0	0	0	0	0	13.701
ADORA2B	0.2	5.672	0	0	0.2	0	0	5.471
ADORA3	0.625	23.178	0.625	0	0	9.943	0	12.609
ADPGK	0	51.728	0	0	0	35.285	0	16.443
ADPRH	0.671	12.023	0.671	0	0	4.753	0	6.598
ADPRHL1	0.875	5.117	0.751	0	0.124	1.221	0.307	2.714
ADPRHL2	2.031	15.335	0	0	2.031	5.509	0	7.794
ADPRM	0.47	22.885	0	0	0.47	11.949	0.211	10.254
ADRA1A	0.039	0.144	0	0.039	0	0	0.051	0.053
ADRA1B	0	11.023	0	0	0	1.51	2.15	7.362
ADRA1D	0	10.595	0	0	0	5.596	0	4.999
ADRA2A	0	1.133	0	0	0	0.56	0.147	0.425
ADRA2B	0	3.804	0	0	0	0.429	1.31	2.065
ADRA2C	0	0.408	0	0	0	0.36	0	0.048
ADRB1	0	4.492	0	0	0	0.946	0	3.547
ADRB2	2.456	11.436	0	0	2.456	1.91	0	7.069
ADRB3	0	11.446	0	0	0	2.451	3.31	5.685
ADRM1	0	38.49	0	0	0	4.05	9.2	25.24
ADSL	17.45	129.589	0	0	17.45	1.677	2.632	107.83
ADSS	1.177	7.515	0.579	0	0.597	1.857	0	4.482
ADSSL1	1.491	7.949	1.491	0	0	0	0	6.458
ADTRP	1.021	18.564	0	0.403	0.618	7.958	3.577	6.008
AEBP1	0.529	2.937	0.199	0	0.33	0.476	0.35	1.582
AEBP2	0.103	21.516	0	0	0.103	3.604	0.781	17.028
AEN	2.414	5.896	2.351	0	0.063	0.983	0.861	1.639
AES	0.028	2.41	0	0	0.028	0.059	0	2.323
AFAP1	0.067	4.711	0	0.067	0	1.692	0	2.952
AFAP1L1	0.242	4.107	0	0.013	0.229	0.181	0.195	3.488
AFAP1L2	0	7.192	0	0	0	2.017	2.902	2.273
AFF1	2.847	65.748	0	0	2.847	9.608	0	53.292
AFF3	0	3.459	0	0	0	0.33	0	3.129
AFF4	6.107	50.029	0	0	6.107	2.051	0	41.871
AFG3L2	9.218	273.948	0	0	9.218	0	0	264.729
AFM	0.156	13.287	0	0	0.156	5.97	4.539	2.622
AFMID	0	45.194	0	0	0	0	0	45.194
AFP	0.881	9.281	0	0.881	0	0	1.473	6.927
AFTPH	0	69.205	0	0	0	11.18	15.861	42.165
AGA	0.857	2.247	0	0.857	0	0.562	0.127	0.7
AGAP1	0	9.151	0	0	0	2.681	3.229	3.24
AGAP2	0	1.522	0	0	0	0.542	0	0.981
AGAP3	0	6.123	0	0	0	0.983	3.177	1.963
AGBL1	0	14.889	0	0	0	9.177	0.985	4.728
AGBL2	9.148	198.345	0	0	9.148	18.396	31.739	139.063
AGBL3	0.581	1.694	0.373	0.116	0.093	0.493	0.222	0.397
AGBL4	0.652	8.007	0	0.489	0.163	0.489	6.431	0.435
AGBL5	5.17	95.798	2.144	0	3.027	0	3.972	86.656
AGER	0	5.862	0	0	0	0	0	5.862
AGFG1	2.031	109.525	0	0	2.031	0	24.267	83.227
AGFG2	0.301	11.403	0	0	0.301	0	0	11.102
AGGF1	0.633	9.016	0	0	0.633	3.374	1.343	3.666
AGK	0.637	23.252	0.637	0	0	9.49	12.527	0.598
AGL	4.265	31.273	0	0	4.265	4.57	1.236	21.201
AGMAT	0.488	2.795	0.218	0	0.27	0.104	0	2.204
AGMO	0.056	0.405	0.037	0.019	0	0.26	0.09	0
AGO1	0.254	3.413	0.254	0	0	0	0.561	2.598
AGO2	0	0	0	0	0	0	0	0
AGO3	0	55.905	0	0	0	2.441	4.796	48.669
AGO4	2.667	26.151	0	0.678	1.99	2.983	3.673	16.828
AGPAT1	0	26.54	0	0	0	0	7.356	19.183
AGPAT2	0.12	0.953	0	0	0.12	0	0.111	0.722
AGPAT3	0	7.142	0	0	0	0.147	1.951	5.043
AGPAT4	0.833	15.936	0	0	0.833	6.382	0	8.721
AGPAT5	1.187	11.523	0	0	1.187	1.308	0	9.029
AGPS	0.649	4.995	0.649	0	0	0	0.1	4.245
AGR2	1	10.262	0	1	0	1.302	2.569	5.391
AGR3	0	0.381	0	0	0	0	0.219	0.161
AGRN	2.022	26.117	1.567	0	0.455	24.095	0	0
AGRP	4.264	81.059	0	0	4.264	0	0	76.795
AGT	10.173	61.126	9.834	0	0.339	21.383	0	29.57
AGTPBP1	1.352	82.185	1.352	0	0	22.068	12.019	46.746
AGTR1	0	1.311	0	0	0	0	1.169	0.142
AGTR2	0	0.109	0	0	0	0	0	0.109
AGTRAP	0.166	2.299	0	0.028	0.138	0.061	0.387	1.686
AGXT	0	4.172	0	0	0	0.942	3.23	0
AGXT2	3.452	18.167	0	3.452	0	6.529	2.657	5.53
AHCTF1	0	35.946	0	0	0	4.156	0	31.79
AHCY	7.195	220.124	0	2.622	4.574	18.303	0	194.626
AHCYL1	7.66	220.197	0	0	7.66	96.094	0	116.444
AHCYL2	0.032	43.722	0	0	0.032	2.69	3.38	37.62
AHDC1	2.738	15.938	0	0	2.738	0	0	13.2
AHI1	1.097	20.91	0	0.527	0.571	4.273	8.526	7.014
AHNAK	0.093	4.528	0	0	0.093	0.559	0	3.876
AHR	0	16.656	0	0	0	4.686	4.783	7.186
AHRR	0	13.487	0	0	0	6.503	0	6.984
AHSA1	0.58	15.604	0	0	0.58	6.593	0.632	7.8
AHSG	0.593	7.323	0	0	0.593	1.188	0	5.542
AICDA	0.492	110.464	0	0	0.492	0	1.843	108.129
AIDA	0.844	42.001	0	0.844	0	1.895	1.841	37.421
AIF1	3.603	49.478	0	0	3.603	1.735	0	44.14
AIF1L	0.248	5.426	0	0	0.248	0.791	0	4.386
AIFM1	1.602	15.881	0	0.416	1.186	1.508	0.328	12.443
AIFM2	3.943	45.801	0	0	3.943	5.267	4.25	32.341
AIFM3	0.053	6.51	0	0	0.053	0.463	0	5.994
AIG1	0.481	8.755	0.393	0.088	0	5.174	2.009	1.091
AIM2	0.036	1.123	0.026	0.01	0	0.215	0.257	0.616
