gene	total_signal_0-8	total_signal	LTR_0-8	LINE_0-8	SINE_0-8	LTR	LINE	SINE
ABCD4	0.096	2.608	0	0	0.096	0.25	0	2.262
ABCE1	0	23.053	0	0	0	1.18	4.86	17.014
ABCF1	0.792	13.882	0	0	0.792	4.189	0	8.902
ABCF2	1.952	12.46	0.68	0	1.271	0.242	0	10.266
ABCF3	0.37	7.154	0	0	0.37	0.579	0.896	5.309
ABCG1	0.439	1.318	0	0.439	0	0.879	0	0
ABCG2	0	1.848	0	0	0	0.321	0	1.526
ABCG4	1.036	10.91	0	0	1.036	0	0	9.874
ABCG5	1.432	13.442	0	0.857	0.575	1.696	0	10.314
ABCG8	0	10.057	0	0	0	3.361	3.161	3.535
ABHD10	0	20.651	0	0	0	5.366	3.914	11.371
ABHD11	1.788	28.286	0	0	1.788	3.766	0	22.731
ABHD12	0	0.309	0	0	0	0	0.052	0.256
ABHD12B	0.461	4.423	0	0	0.461	1.738	0.214	2.01
ABHD13	1.115	16.273	0	0	1.115	10.472	0	4.686
ABHD14A	0.531	2.3	0	0	0.531	0.106	0	1.662
ABHD14B	0.182	1.404	0	0	0.182	0.1	0	1.121
ABHD15	1.348	14.43	0	0	1.348	2.337	0	10.745
ABHD16A	2.02	16.913	0	0	2.02	3.659	0.564	10.669
ABHD16B	3.427	19.97	2.397	0	1.03	2.209	0	14.334
ABHD17A	4.49	14.984	0	0	4.49	0	0	10.494
ABHD17B	3.122	37.859	0	0	3.122	4.436	4.731	25.571
ABHD17C	1.178	18.518	0	0	1.178	4.987	3.172	9.181
ABHD18	0	2.535	0	0	0	0.152	0	2.383
ABHD2	0.506	10.353	0	0	0.506	0.377	3.722	5.748
ABHD3	0.912	7.121	0	0	0.912	0.458	0.92	4.832
ABHD4	0.98	15.188	0	0	0.98	0.682	1.126	12.399
ABHD5	0	15.541	0	0	0	4.115	0	11.426
ABHD6	0	9.274	0	0	0	0.783	1.809	6.682
ABHD8	1.848	16.452	0	0	1.848	4.227	0	10.377
ABI1	0.296	2.941	0	0.074	0.222	0.94	0.137	1.568
ABI2	3.935	41.41	0	0	3.935	4.472	0	33.002
ABI3	0	1.712	0	0	0	0	0	1.712
ABL1	1.029	30.711	0	0	1.029	0.984	0	28.699
ABL2	0.452	9.565	0	0	0.452	1.649	0.348	7.117
ABLIM1	0	8.696	0	0	0	1.458	4.242	2.996
ABLIM2	0	1.316	0	0	0	0.204	0	1.112
ABLIM3	0	3.312	0	0	0	0.927	0.496	1.889
ABO	0.769	2.45	0.769	0	0	0.233	0	1.448
ABR	0.896	8.282	0	0	0.896	0	0	7.386
ABRA	1.037	5.094	0	0	1.037	0	0.518	3.539
ABRACL	1.033	13.608	1.033	0	0	6.332	0.799	5.444
ABT1	4.854	17.59	0	0	4.854	7.237	0	5.499
ABTB1	0	7.891	0	0	0	1.488	0.897	5.506
ABTB2	0	13.507	0	0	0	5.933	1.673	5.901
ACAA1	0	6.277	0	0	0	0	0	6.277
ACAA2	1.59	26.199	0	0	1.59	4.158	7.091	13.361
ACACA	1.603	37.949	0	0	1.603	0.988	1.442	33.915
ACACB	2.395	11.155	0	0	2.395	2.335	0.51	5.915
ACAD10	1.522	19.243	0	0	1.522	0.445	0.599	16.676
ACAD11	0.513	15.921	0	0	0.513	0	0	15.408
ACAD8	0.585	16.518	0	0.585	0	5.555	3.771	6.607
ACAD9	0	55.32	0	0	0	0.765	23.839	30.716
ACADL	0	12.291	0	0	0	5.303	3.912	3.076
ACADM	3.364	16.023	0.587	0.298	2.479	2.653	0.934	9.073
ACADS	2.949	8.247	0	0.623	2.326	0	0	5.298
ACADSB	5.15	36.743	0	4.748	0.402	14.897	1.464	15.232
ACADVL	0	5.739	0	0	0	1.184	0	4.555
ACAP1	0	4.418	0	0	0	0	0	4.418
ACAP2	1.429	2.057	0.885	0.544	0	0	0	0.628
ACAP3	0	0	0	0	0	0	0	0
ACAT1	0	37.316	0	0	0	16.055	2.506	18.755
ACAT2	1.6005	28.807	0	0	1.6005	2.9215	0	24.2855
ACBD3	0.581	100.215	0	0	0.581	3.967	0	95.667
ACBD4	5.529	34.637	0	0	5.529	0	0	29.108
ACBD5	2.015	10.576	0	0.091	1.924	0.61	1.058	6.893
ACBD6	0	7.622	0	0	0	0.951	0.58	6.091
ACBD7	0	3.031	0	0	0	0.305	0	2.726
ACCS	0	3.401	0	0	0	0.472	0.726	2.202
ACCSL	0.435	12.965	0	0	0.435	7.226	0	5.304
ACD	0.884	3.179	0	0	0.884	0	0	2.295
ACE	0	5.189	0	0	0	0	0.595	4.594
ACE2	0	8.036	0	0	0	0.931	2.451	4.655
ACER1	1.338	20.108	0.474	0	0.864	4.307	0.538	13.924
ACER2	0.802	15.789	0	0	0.802	5.114	0	9.872
ACER3	1.046	8.406	1.046	0	0	3.137	0	4.224
ACHE	0.263	4.396	0	0	0.263	1.016	0	3.116
ACIN1	0	6.965	0	0	0	0	0	6.965
ACKR1	0	0.869	0	0	0	0	0.1	0.769
ACKR2	0	13.035	0	0	0	4.698	0.824	7.513
ACKR3	0	4.66	0	0	0	1.927	0	2.733
ACKR4	0	3.38	0	0	0	0	1.104	2.276
ACLY	3.147	38.82	0	0	3.147	6.274	15.361	14.037
ACMSD	0	11.569	0	0	0	2.991	1.561	7.017
ACO1	0.912	4.943	0.912	0	0	3.34	0	0.691
ACO2	0.906	36.031	0	0	0.906	1.039	2.165	31.921
ACOD1	0	1.954	0	0	0	0	0.441	1.513
ACOT1	0.196	0.775	0.051	0	0.145	0.236	0	0.343
ACOT11	1.228	12.338	0	0	1.228	0.763	0	10.347
ACOT12	0	10.141	0	0	0	1.807	3.912	4.422
ACOT13	3.305	14.252	0	0	3.305	0	1.65	9.297
ACOT2	1.595	16.818	0	0	1.595	6.27	1.037	7.916
ACOT4	0	8.393	0	0	0	3.123	0	5.27
ACOT7	0	5.732	0	0	0	1.257	0.322	4.153
ACOT8	0.997	12.28	0	0	0.997	0	0	11.283
ACOT9	0	6.0315	0	0	0	2.228	0.128	3.6755
ACOX1	3.172	27.431	0	0	3.172	5.225	0	19.034
ACOX2	0	22.265	0	0	0	1.861	2.426	17.978
ACOX3	4.246	19.531	3.016	0	1.23	3.838	0	11.447
ACOXL	1.603	12.919	0	1.068	0.534	5.7	3.411	2.206
ACP1	0.21	1.956	0	0	0.21	0	0	1.747
ACP2	1.126	16.357	0	0	1.126	3.223	0	12.008
ACP6	0.716	7.316	0	0	0.716	0.973	0	5.627
ACP7	0.494	14.677	0	0	0.494	0.787	1.732	11.664
ACPP	0.411	10.881	0	0	0.411	0.431	5.524	4.516
ACR	0	3.845	0	0	0	0.553	0	3.292
ACRBP	0.427	18.601	0	0	0.427	1.489	0	16.685
ACRV1	0	6.807	0	0	0	0.522	0	6.285
ACSBG1	0.292	5.417	0	0	0.292	2.054	0	3.071
ACSBG2	0	5.367	0	0	0	3.845	0	1.522
ACSF2	1.078	15.931	0	0	1.078	4.488	2.978	7.387
ACSF3	1.056	11.242	1.056	0	0	1.614	1.52	7.052
ACSL1	0.128	2.944	0	0	0.128	0.892	0	1.924
ACSL3	0.729	43.166	0	0	0.729	17.901	0	24.536
ACSL4	0	0.902	0	0	0	0	0.548	0.354
ACSL5	2.607	32.913	0	0	2.607	0	9.067	21.24
ACSL6	0.275	13.395	0	0.275	0	2.482	4.462	6.176
ACSM1	0	0.771	0	0	0	0.378	0.13	0.263
ACSM2A	0	8.56	0	0	0	3.818	2.679	2.063
ACSM3	3.341	14.88	0.79	0	2.551	2.031	9.508	0
ACSM4	0	6.695	0	0	0	0.782	1.529	4.385
ACSM5	0.43	2.291	0	0	0.43	0	0.411	1.45
ACSS1	0	2.322	0	0	0	0.337	0.51	1.475
ACSS2	0	14.81	0	0	0	0	6.19	8.62
ACSS3	0	0.975	0	0	0	0.158	0.565	0.252
ACTA1	0	5.459	0	0	0	2.555	0	2.904
ACTA2	0	10.938	0	0	0	1.512	0	9.426
ACTB	1.046	14.26	0	0	1.046	0.542	2.553	10.118
ACTBL2	1.099	1.854	0	1.099	0	0	0.754	0
ACTC1	0	0.406	0	0	0	0	0	0.406
ACTG1	1.15	11.852	0	0	1.15	0	0	10.703
ACTG2	0	16.055	0	0	0	4.078	0.603	11.374
ACTL10	0.729	9.616	0	0	0.729	0.673	1.183	7.031
ACTL6A	0	42.684	0	0	0	25.949	0	16.736
ACTL6B	3	42.149	0	0	3	1.283	5.701	32.166
ACTL7A	0	5.009	0	0	0	3.028	0.875	1.106
ACTL7B	0.833	4.248	0	0.833	0	0.407	1.141	1.867
ACTL9	0	4.307	0	0	0	0	2.31	1.998
ACTN1	0	10.249	0	0	0	0.648	2.394	7.207
ACTN2	1.369	15.086	0.641	0	0.728	1.016	0	12.701
ACTN4	0	3.607	0	0	0	0	0	3.607
ACTR10	0	28.481	0	0	0	0.906	1.609	25.967
ACTR1A	0	0.941	0	0	0	0	0.145	0.796
ACTR1B	0.098	1.559	0	0	0.098	0.423	0.199	0.838
ACTR2	0.195	17.459	0	0	0.195	9.01	1.755	6.499
ACTR3	0.74	20.684	0	0	0.74	0.527	6.667	12.751
ACTR3B	0	25.985	0	0	0	15.199	2.663	8.123
ACTR5	1.89	53.461	0	0	1.89	1.977	13.582	36.012
ACTR6	0.745	24.008	0	0	0.745	7.544	0	15.719
ACTR8	6.679	33.213	0	0	6.679	3.295	0	23.239
ACTRT1	0	1.681	0	0	0	0	1.121	0.56
ACTRT2	0	0.168	0	0	0	0.082	0	0.086
ACTRT3	0	17.142	0	0	0	0.869	0	16.273
ACVR1	0	0.764	0	0	0	0.249	0.082	0.433
ACVR1B	0	14.674	0	0	0	3.139	3.278	8.257
ACVR1C	0.755	2.224	0	0.755	0	0.471	0	0.997
ACVR2A	0	11.455	0	0	0	0	5.792	5.662
ACVR2B	1.649	9.5	0	0	1.649	1.403	0	6.448
ACVRL1	0	7.933	0	0	0	2.299	0.474	5.16
ACY1	0.282	5.586	0	0	0.282	0	0.22	5.084
ACY3	0	4.699	0	0	0	1.363	1.05	2.286
ACYP1	1.402	14.211	0	0	1.402	5.807	1.044	5.959
ACYP2	1.208	14.744	0	0	1.208	4.1	9.436	0
ADA	0	23.075	0	0	0	3.739	1.11	18.227
ADAD1	0	5.988	0	0	0	4.368	1.62	0
ADAD2	0.606	4.192	0	0	0.606	2.169	0	1.417
ADAL	1.423	10.07	0	0	1.423	3.117	0	5.53
ADAM10	3.791	143.274	0	0	3.791	11.677	0	127.807
ADAM11	0.219	1.229	0	0	0.219	0	0	1.01
ADAM12	0	1.366	0	0	0	0	0	1.366
ADAM15	0	8.106	0	0	0	0	1.961	6.144
ADAM17	2.601	19.599	0	0	2.601	1.122	0	15.876
ADAM18	1.465	5.528	0	1.465	0	0.968	1.48	1.615
ADAM19	11.897	42.116	0	0	11.897	3.864	2.71	23.645
ADAM2	1.482	10.944	1.482	0	0	2.046	0.659	6.757
ADAM20	0.133	1.67333333333333	0	0.133	0	0.883	0.657666666666667	0
ADAM21	0.913	3.202	0	0	0.913	0.608	0	1.681
ADAM22	0	2.672	0	0	0	0.733	0.963	0.976
ADAM23	0	4.552	0	0	0	3.713	0.207	0.633
ADAM28	0	34.597	0	0	0	27.651	0	6.946
ADAM29	0	5.672	0	0	0	0.721	4.951	0
ADAM30	0	2.601	0	0	0	1.007	0.842	0.752
ADAM32	0	2.278	0	0	0	1.054	1	0.224
ADAM33	0	14.217	0	0	0	7.903	0	6.314
ADAM7	0	3.321	0	0	0	0	1.294	2.028
ADAM8	1.765	8.294	0	0	1.765	0	0	6.529
ADAM9	0	6.923	0	0	0	0	4.595	2.328
ADAMDEC1	0	7.345	0	0	0	3.324	1.322	2.7
ADAMTS1	0	3.041	0	0	0	1.079	1.026	0.936
ADAMTS10	0	6.16	0	0	0	1.372	0.74	4.048
ADAMTS12	0.426	5.792	0	0	0.426	4.031	0.489	0.845
ADAMTS13	0.768	15.027	0.233	0	0.535	6.276	1.098	6.885
ADAMTS14	1.313	14.752	0.556	0	0.757	1.208	4.805	7.426
ADAMTS15	0	0.467	0	0	0	0.216	0	0.251
ADAMTS16	0	1.634	0	0	0	1.634	0	0
ADAMTS17	0	5.299	0	0	0	1.206	2.381	1.712
ADAMTS18	0	11.939	0	0	0	2.071	0	9.869
ADAMTS19	0	8.482	0	0	0	1.684	2.832	3.966
ADAMTS2	0	2.238	0	0	0	0.439	0	1.799
ADAMTS20	0	20.427	0	0	0	3.194	3.218	14.015
ADAMTS3	0	7.034	0	0	0	2.533	0	4.502
ADAMTS4	0	56.686	0	0	0	11.035	17.566	28.085
ADAMTS5	0.458	3.04	0	0.458	0	0.558	0.736	1.287
ADAMTS6	0	4.416	0	0	0	1.686	0	2.731
ADAMTS7	0	10.33	0	0	0	3.948	0.706	5.676
ADAMTS8	0	0.64	0	0	0	0	0	0.64
ADAMTS9	0	9.566	0	0	0	3.596	3.254	2.716
ADAMTSL1	0	0.375	0	0	0	0.246	0	0.129
ADAMTSL2	0	1.073	0	0	0	0.762	0	0.311
ADAMTSL3	0	8.308	0	0	0	7.496	0	0.811
ADAMTSL4	0.214	18.324	0	0	0.214	4.281	0	13.83
ADAMTSL5	0.078	1.744	0	0	0.078	0.199	0.181	1.285
ADAP1	2.635	7.393	0	0	2.635	0	0.48	4.278
ADAP2	0.674	8.521	0	0	0.674	0.554	0	7.293
ADAR	1.791	128.414	0	1.791	0	19.641	5.694	101.289
ADARB1	0.327	0.576	0	0	0.327	0.12	0	0.129
ADARB2	0	0.362	0	0	0	0	0.132	0.23
ADAT1	3.684	28.165	0	0	3.684	6.819	1.516	16.147
ADAT2	0.59	4.472	0	0	0.59	0.371	0.826	2.686
ADAT3	5.843	61.766	0	0	5.843	12.668	0	43.255
ADCK1	4.364	24.118	2.297	2.067	0	6.041	0.689	13.023
ADCK2	0.416	14.19	0.416	0	0	3.53	0	10.244
ADCK5	5.619	28.23	0	0	5.619	2.653	0	19.958
ADCY1	0	4.136	0	0	0	1.524	0	2.612
ADCY10	0	17.869	0	0	0	2.16	0	15.71
ADCY2	0	0.414	0	0	0	0	0.278	0.135
ADCY3	0	13.825	0	0	0	2.854	0	10.971
ADCY4	0	0	0	0	0	0	0	0
ADCY5	0	2.676	0	0	0	0	0.502	2.174
ADCY6	0.527	2.862	0	0	0.527	0.259	0	2.076
ADCY7	0.342	34.393	0	0	0.342	3.794	6.835	23.421
ADCY8	0	3.938	0	0	0	3.938	0	0
ADCY9	1.485	7.551	0	0	1.485	0.437	0	5.628
ADCYAP1	0	1.418	0	0	0	0	1.418	0
ADCYAP1R1	0	3.072	0	0	0	1.447	0	1.626
ADD1	0.735	7.569	0.075	0	0.66	2.353	0.087	4.394
ADD2	0	5.304	0	0	0	2.426	0.695	2.183
ADD3	0	38.713	0	0	0	8.739	0.702	29.272
ADGB	0	11.289	0	0	0	3.525	2.322	5.443
ADGRA1	0	0.31	0	0	0	0	0	0.31
ADGRA2	0.353	8.549	0	0	0.353	1.623	1.797	4.775
ADGRA3	0.394	1.874	0	0	0.394	0.936	0.124	0.42
ADGRB1	0	0	0	0	0	0	0	0
ADGRB2	0	10.745	0	0	0	0	4.298	6.448
ADGRB3	0.469	2.028	0	0.469	0	1.15	0	0.409
ADGRD1	0	21.27	0	0	0	4.367	8.96	7.943
ADGRE1	2.626	21.489	0	1.459	1.167	9.072	3.978	5.813
ADGRE5	0	0.781	0	0	0	0	0.193	0.589
ADGRF1	0	10.582	0	0	0	0	0	10.582
ADGRF2	0	7.324	0	0	0	2.322	0	5.002
ADGRF3	0.744	17.237	0	0	0.744	0	4.687	11.805
ADGRF4	0.7	4.216	0	0.7	0	1.158	0.437	1.921
ADGRF5	0	3.861	0	0	0	0	0.965	2.896
ADGRG1	0.094	2.755	0	0	0.094	0.149	0.07	2.443
ADGRG2	0	7.692	0	0	0	0.641	1.923	5.128
ADGRG3	0	3.138	0	0	0	0	0	3.138
ADGRG5	0	10.801	0	0	0	0.621	4.175	6.005
ADGRG6	0	5.212	0	0	0	1.431	0.723	3.059
ADGRG7	5.094	12.015	0.741	3.557	0.796	2.53	1.877	2.514
ADGRL1	0	2.4	0	0	0	0	0.236	2.164
ADGRL2	0.917	3.674	0	0.917	0	0.629	0.353	1.775
ADGRL3	0.423	2.817	0	0.423	0	1.268	0	1.127
ADGRL4	1.186	11.67	0	1.186	0	0	4.631	5.853
ADGRV1	0	7.661	0	0	0	3.812	1.855	1.994
ADH1C	0	8.989	0	0	0	2.036	5.353	1.6
ADH4	0	9.237	0	0	0	1.831	1.354	6.052
ADH5	3.732	79.388	1.611	0	2.121	14.758	18.116	42.782
ADH7	0	12.634	0	0	0	3.418	3.631	5.585
ADHFE1	1.622	33.616	0	0	1.622	0	0	31.993
ADI1	5.998	36.021	0	0	5.998	7.463	4.073	18.487
ADIPOQ	1.895	10.356	0	0	1.895	1.249	2.189	5.023
ADIPOR1	0	38.374	0	0	0	0	0	38.374
ADIPOR2	0.605	2.281	0	0	0.605	0	0.463	1.213
ADK	1.748	131.522	0	0	1.748	4.529	0	125.245
ADM	0	0.959	0	0	0	0	0.175	0.783
ADM2	1.228	10.828	0	0	1.228	0.845	1.621	7.134
ADNP	0	20.655	0	0	0	1.69	3.227	15.738
ADNP2	0.504	16.167	0	0.504	0	6.769	3.22	5.673
ADO	0	2.075	0	0	0	0.766	0	1.308
ADORA1	0	1.253	0	0	0	0.617	0	0.636
ADORA2A	0	1.936	0	0	0	0	0	1.936
ADORA2B	1.415	4.002	0	0	1.415	0	0	2.587
ADORA3	0.657	11.47	0.657	0	0	2.215	0	8.599
ADPGK	0	49.434	0	0	0	31.849	0	17.584
ADPRH	0.333	8.57	0.333	0	0	4.013	0	4.224
ADPRHL1	0.26	1.212	0.134	0	0.126	0.094	0.154	0.704
ADPRHL2	2.081	13.527	0	0	2.081	0.684	0	10.761
ADPRM	0	10.638	0	0	0	4.239	0.965	5.435
ADRA1A	0.892	2.442	0	0.892	0	0	0.985	0.565
ADRA1B	0	18.968	0	0	0	2.465	4.163	12.34
ADRA1D	0	1.216	0	0	0	0.815	0	0.401
ADRA2A	0	1.976	0	0	0	0.954	0.388	0.634
ADRA2B	0	4.857	0	0	0	0.44	0.755	3.661
ADRA2C	0	1.455	0	0	0	0.899	0	0.556
ADRB1	0	4.271	0	0	0	2.145	0	2.126
ADRB2	0.828	2.122	0	0	0.828	0	0	1.293
ADRB3	0	4.162	0	0	0	1.253	2.066	0.843
ADRM1	0	2.62	0	0	0	0	0.791	1.828
ADSL	15.77	147.809	0	0	15.77	0.935	16.247	114.856
ADSS	4.083	16.932	1.605	0	2.478	3.373	0	9.476
ADSSL1	0.49	2.945	0.49	0	0	0	0	2.455
ADTRP	0	5.095	0	0	0	3.173	1	0.923
AEBP1	1.249	6.438	0	0	1.249	1.076	0.553	3.559
AEBP2	0	859.475	0	0	0	181.232	46.006	632.238
AEN	1.632	6.726	1.491	0	0.141	2.874	0.184	2.037
AES	0.38	13.968	0	0	0.38	0.143	0	13.446
AFAP1	0	4.168	0	0	0	0.503	0	3.664
AFAP1L1	1.059	21.18	0	0	1.059	0.917	1.297	17.908
AFAP1L2	0	4.313	0	0	0	1.401	2.028	0.884
AFF1	17.081	274.484	0	0	17.081	35.505	0	221.898
AFF3	0	0.677	0	0	0	0	0	0.677
AFF4	9.94	86.477	0	0	9.94	1.375	0	75.162
AFG3L2	2.321	18.699	0	0	2.321	0	0	16.378
AFM	0	9.857	0	0	0	4.039	2.786	3.032
AFMID	0	5.736	0	0	0	0	0	5.736
AFP	1.884	8.664	0	1.239	0.645	0	0.749	6.031
AFTPH	0	6.253	0	0	0	0.785	1.752	3.717
AGA	0	1.746	0	0	0	0.126	0.128	1.492
AGAP1	0	2.205	0	0	0	0.233	1.341	0.632
AGAP2	0	3.018	0	0	0	1.097	0	1.921
AGAP3	0	8.44	0	0	0	3.346	2.634	2.46
AGBL1	0	11.536	0	0	0	4.945	2.582	4.008
AGBL2	3.465	27.268	0	0	3.465	2.12	0.985	20.697
AGBL3	6.571	12.853	2.912	1.319	2.34	0.659	2.638	2.986
AGBL4	0.489	8.819	0	0.489	0	1.303	6.539	0.489
AGBL5	0	37.702	0	0	0	0	11.141	26.561
AGER	0	1.674	0	0	0	0	0	1.674
AGFG1	6.119	75.234	0	0	6.119	0	15.731	53.384
AGFG2	0.351	4.424	0	0	0.351	0	0	4.073
AGGF1	1.042	8.231	0	0	1.042	4.394	1.211	1.583
AGK	0.653	18.073	0.653	0	0	5.329	3.997	8.094
AGL	3.138	29.339	0	0	3.138	4.773	0	21.428
AGMAT	0.942	7.281	0	0	0.942	0	0	6.339
AGMO	0	0.226	0	0	0	0.226	0	0
AGO1	0.069	0.818	0.069	0	0	0	0.239	0.511
AGO2	0	0	0	0	0	0	0	0
AGO3	0	7.772	0	0	0	0.975	0.488	6.309
AGO4	0.825	17.571	0	0	0.825	1.272	4.692	10.781
AGPAT1	0	23.029	0	0	0	0	7.72	15.309
AGPAT2	0.09	0.472	0	0	0.09	0	0.122	0.259
AGPAT3	0	12.289	0	0	0	0.657	2.28	9.352
AGPAT4	5.061	30.123	0	0	5.061	4.881	0	20.181
AGPAT5	0.722	4.826	0	0	0.722	0.091	0	4.014
AGPS	2.58	34.738	2.58	0	0	0	0.752	31.406
AGR2	0.779	5.046	0	0.779	0	0	0	4.267
AGR3	0	1.91	0	0	0	0	0.95	0.959
AGRN	0.969	8.182	0.485	0	0.485	7.212	0	0
AGRP	1.686	25.191	0	0	1.686	0	0	23.506
AGT	0	8.784	0	0	0	5.713	0	3.071
AGTPBP1	0.377	9.914	0.377	0	0	2.459	1.312	5.765
AGTR1	0	6.04	0	0	0	0	6.04	0
AGTR2	0	1.449	0	0	0	0	0	1.449
AGTRAP	0.424	6.98	0	0.207	0.217	0.544	0	6.012
AGXT	0	4.732	0	0	0	0	4.732	0
AGXT2	3.675	18.048	0	3.675	0	8.361	0	6.012
AHCTF1	0	30.971	0	0	0	3.078	0	27.893
AHCY	2.966	47.975	0	0	2.966	4.899	0	40.11
AHCYL1	2.809	22.72	0	0	2.809	9.164	0	10.747
AHCYL2	0	11.258	0	0	0	0.291	0.315	10.652
AHDC1	1.587	4.487	0	0	1.587	0	0	2.9
AHI1	3.662	18.504	0	2.093	1.569	0	7.565	7.277
AHNAK	0.141	8.563	0	0	0.141	3.06	0	5.362
AHR	0	5.075	0	0	0	1.497	2.11	1.468
AHRR	0	8.41	0	0	0	3.909	0	4.501
AHSA1	3.496	40.202	0	0	3.496	7.289	6.201	23.217
AHSG	0.432	2.291	0	0	0.432	0.383	0	1.475
AICDA	0.291	20.123	0	0	0.291	0	4.034	15.798
AIDA	2.129	16.322	0	2.129	0	1.086	0.482	12.624
AIF1	3.56	34.272	0	0	3.56	1.322	0	29.389
AIF1L	0	2.807	0	0	0	0.917	0	1.89
AIFM1	0.383	3.186	0	0.278	0.104	0.209	0.104	2.49
AIFM2	0.691	9.601	0	0	0.691	1.543	1.719	5.648
AIFM3	0.413	20.935	0	0	0.413	1.907	0	18.615
AIG1	0	14.694	0	0	0	9.362	3.866	1.466
AIM2	2.403	54.799	0.74	1.664	0	4.855	9.305	38.235
AIMP1	0.853	16.062	0	0.853	0	8.998	0	6.211
AIMP2	1.811	40.734	0	0	1.811	0	0	38.923
AIP	0.475	14.239	0	0	0.475	1.072	3.627	9.065
AIPL1	0	4.461	0	0	0	1.263	0.8	2.398
AIRE	1.385	5.308	0.565	0	0.82	0	0.375	3.548
AJAP1	0	3.571	0	0	0	1.016	0	2.555
AJUBA	3.465	13.077	0	0	3.465	1.005	0	8.607
AK1	0	23.488	0	0	0	0	4.328	19.16
AK2	0	23.54	0	0	0	1.912	2.98	18.649
AK3	0	25.999	0	0	0	0	0	25.999
AK4	11.32	62.101	0	8.69	2.63	0	0	50.781
AK5	0	4.491	0	0	0	0	1.417	3.074
AK6	40.414	167.028	0	0	40.414	0	0	126.614
AK7	0	9.197	0	0	0	1.254	0.832	7.111
