gene	total_signal_0-8	total_signal	LTR_0-8	LINE_0-8	SINE_0-8	LTR	LINE	SINE
ABCG4	0.914	13.086	0	0	0.914	0	0	12.173
ABCG5	0.181	6.207	0	0.108	0.072	1.679	0	4.348
ABCG8	0	24.281	0	0	0	6.883	3.082	14.317
ABHD10	0.326	8.466	0	0	0.326	1.62	1.07	5.45
ABHD11	0	103.9	0	0	0	1.896	0	102.004
ABHD12	0	1.317	0	0	0	0	0.49	0.827
ABHD12B	0.617	10.885	0	0	0.617	2.195	0.227	7.846
ABHD13	0.309	3.688	0	0	0.309	1.848	0.464	1.067
ABHD14A	0.807	4.158	0	0	0.807	0.217	0	3.134
ABHD14B	0.5	2.479	0	0	0.5	0.304	0	1.674
ABHD15	1.657	12.604	0	0	1.657	0.109	0	10.838
ABHD16A	0.845	11.736	0	0	0.845	4.232	0.364	6.294
ABHD16B	1.177	11.775	1.05	0	0.127	2.623	0	7.975
ABHD17A	1.082	3.796	0	0	1.082	0	0	2.715
ABHD17B	2.023	40.734	0	0	2.023	5.284	4.865	28.562
ABHD17C	0.116	6.857	0	0	0.116	4.447	0.211	2.083
ABHD18	0	7.876	0	0	0	0.722	0	7.154
ABHD2	0.121	10.252	0	0	0.121	1.101	1.166	7.864
ABHD3	0.465	6.031	0	0	0.465	0.489	0.452	4.625
ABHD4	1.087	16.113	0	0	1.087	1.449	2.477	11.101
ABHD5	0.272	6.871	0	0	0.272	2.26	0	4.339
ABHD6	0.168	11.56	0	0	0.168	0.946	2.254	8.192
ABHD8	0.372	11.196	0	0	0.372	4.276	0	6.548
ABI1	0.707	7.085	0	0	0.707	0.802	1.236	4.34
ABI2	2.885	22.334	0	0	2.885	4.772	0	14.677
ABI3	0	15.481	0	0	0	0	0	15.481
ABL1	1.701	42.197	0	0	1.701	1.754	0	38.742
ABL2	0.122	4.873	0	0	0.122	0.254	1.228	3.269
ABLIM1	0	21.076	0	0	0	3.909	10.923	6.244
ABLIM2	0	22.843	0	0	0	3.616	6.94	12.287
ABLIM3	0.718	25.954	0.718	0	0	6.631	4.741	13.864
ABO	13.012	23.536	13.012	0	0	4.408	0	6.117
ABR	0.059	1.442	0	0	0.059	0	0	1.383
ABRA	0.419	1.976	0	0	0.419	0	0.339	1.218
ABRACL	0.072	1.462	0.072	0	0	0.697	0.118	0.574
ABT1	1.012	9.63	0	0.434	0.579	3.88	0.866	3.871
ABTB1	0	8.396	0	0	0	3.362	0.443	4.591
ABTB2	0	9.86	0	0	0	4.176	1.087	4.596
ACAA1	0	6.074	0	0	0	0	0	6.074
ACAA2	0.504	32.607	0	0	0.504	6.733	6.67	18.699
ACACA	0.904	15.957	0	0	0.904	0.795	0.814	13.444
ACACB	6.083	42.729	0	0	6.083	9.23	1.806	25.611
ACAD10	0.727	47.263	0	0	0.727	4.657	1.131	40.748
ACAD11	0.152	4.773	0	0	0.152	0.564	0.221	3.836
ACAD8	0.115	2.519	0	0.115	0	1	0.558	0.846
ACAD9	0	3.738	0	0	0	0.566	0.776	2.396
ACADL	0.251	10.582	0	0	0.251	3.062	3.371	3.897
ACADM	4.931	26.901	0.712	0.4	3.819	5.338	1.257	15.375
ACADS	1.436	10.011	0	0.116	1.32	0.849	0.741	6.985
ACADSB	0.725	10.106	0	0.725	0	3.356	0.333	5.692
ACADVL	0	5.612	0	0	0	0.714	0	4.898
ACAP1	0	26.385	0	0	0	0	0	26.385
ACAP2	4.313	6.521	3.257	1.056	0	0	0	2.208
ACAP3	0	0	0	0	0	0	0	0
ACAT1	0.321	16.332	0.321	0	0	4.134	1.834	10.043
ACAT2	0.5465	9.2945	0	0	0.5465	0.9355	0	7.8125
ACBD3	0	12.312	0	0	0	2.899	0	9.413
ACBD4	0.705	7.982	0	0	0.705	0	0	7.277
ACBD5	7.094	86.789	0	0.635	6.458	22.901	9.663	47.131
ACBD6	0	23.397	0	0	0	15.497	0.333	7.568
ACBD7	0.244	2.795	0	0	0.244	0.17	0	2.381
ACCS	2.751	25.458	2.751	0	0	5.777	4.602	12.328
ACCSL	0.596	29.087	0	0	0.596	13.901	0	14.59
ACD	0.084	0.381	0	0	0.084	0	0	0.297
ACE	0	5.031	0	0	0	0	0.46	4.571
ACE2	0.553	9.273	0	0.553	0	0.83	2.49	5.4
ACER1	0.784	16.298	0.156	0	0.628	5.62	0.461	9.432
ACER2	0.268	54.089	0	0	0.268	6.138	0	47.683
ACER3	2.443	19.344	1.563	0	0.88	3.806	0	13.095
ACHE	0.934	42.348	0	0	0.934	14.922	0	26.492
ACIN1	0	5.575	0	0	0	0	0	5.575
ACKR1	0	3.066	0	0	0	0	1.335	1.731
ACKR2	0	4.252	0	0	0	0.731	0.326	3.195
ACKR3	0	8.593	0	0	0	8.003	0	0.59
ACKR4	0.087	3.599	0	0	0.087	0	0.13	3.383
ACLY	1.173	17.469	0	0	1.173	3.499	1.506	11.291
ACMSD	0	5.236	0	0	0	1.103	0.573	3.559
ACO1	0.106	0.472	0.106	0	0	0.294	0	0.071
ACO2	0.501	10.823	0	0	0.501	0.512	0.42	9.39
ACOD1	0	8.782	0	0	0	0	5.202	3.58
ACOT1	2.906	15.718	1.518	0	1.388	5.433	0	7.379
ACOT11	0.136	13.13	0	0	0.136	0.726	0	12.268
ACOT12	0	11.345	0	0	0	4.535	2.916	3.895
ACOT13	1.678	15.842	0	0	1.678	1.562	0.44	12.163
ACOT2	0.659	24.273	0	0	0.659	11.472	3.135	9.007
ACOT4	0.949	11.502	0	0	0.949	4.741	0	5.812
ACOT7	5.395	89.281	5.395	0	0	34.321	6.971	42.594
ACOT8	0.65	16.162	0	0	0.65	0	0	15.512
ACOT9	0	25.466	0	0	0	15.337	5.011	5.118
ACOX1	0.423	8.147	0	0	0.423	3.266	0.594	3.864
ACOX2	0	27.017	0	0	0	1.146	5.805	20.067
ACOX3	1.347	10.855	0.774	0	0.573	1.981	0	7.527
ACOXL	1.546	19.158	0	0.585	0.961	8.702	4.443	4.467
ACP1	0.242	2.048	0	0.162	0.081	0	0	1.805
ACP2	0.924	17.713	0	0	0.924	2.999	0	13.789
ACP6	0.96	8.841	0	0	0.96	1.562	0	6.32
ACP7	0.124	35.247	0	0	0.124	0.608	4.828	29.687
ACPP	1.403	29.232	0	0.158	1.245	5.555	6.973	15.301
ACR	0	13.596	0	0	0	1.596	0	12.001
ACRBP	0.143	2.83	0	0	0.143	0.217	0	2.469
ACRV1	0	6.947	0	0	0	0.657	0.872	5.418
ACSBG1	0.192	10.352	0	0	0.192	4.538	0	5.622
ACSBG2	0.72	10.404	0	0	0.72	7.034	0	2.649
ACSF2	1.102	25.528	0	0	1.102	6.251	1.703	16.471
ACSF3	0.194	2.742	0.194	0	0	0.419	0.485	1.643
ACSL1	1.062	14.098	0	0.37	0.692	3.625	0	9.411
ACSL3	0.66	19.277	0	0	0.66	8.364	0	10.252
ACSL4	0.183	4.057	0	0	0.183	0	1.028	2.846
ACSL5	0	4.263	0	0	0	0	0.439	3.823
ACSL6	0.53	53.344	0	0.53	0	18.118	5.951	28.745
ACSM1	0	13.599	0	0	0	3.543	1.661	8.395
ACSM2A	1.487	35.838	1.487	0	0	15.996	12.641	5.714
ACSM3	2.049	12.18	0.51	0	1.539	0.597	8.501	1.033
ACSM4	0	9.577	0	0	0	2.007	2.534	5.035
ACSM5	0.04	3.262	0	0	0.04	1.324	0.369	1.53
ACSS1	0.286	6.689	0	0.286	0	1.133	0.809	4.462
ACSS2	0	7.079	0	0	0	0	1.289	5.79
ACSS3	0	55.002	0	0	0	13.578	24.432	16.992
ACTA1	1.509	4.254	0.172	0	1.337	1.453	0	1.292
ACTA2	0	5.433	0	0	0	0.745	0	4.688
ACTB	0.47	7.3	0	0	0.47	0.931	0.974	4.926
ACTBL2	0.373	2.188	0	0.373	0	0	1.136	0.679
ACTC1	0	2.217	0	0	0	0.613	0	1.605
ACTG1	4.225	23.185	0	0	4.225	0	0	18.96
ACTG2	0	32.968	0	0	0	3.709	2.361	26.898
ACTL10	0.788	11.252	0	0	0.788	0.763	1.49	8.212
ACTL6A	0.247	3.938	0	0	0.247	2.424	0	1.266
ACTL6B	2.002	51.686	0	0	2.002	4.924	6.131	38.628
ACTL7A	0	10.211	0	0	0	5.521	1.826	2.865
ACTL7B	1.396	13.845	0	1.396	0	1.014	4.374	7.061
ACTL9	0.456	14.163	0	0.456	0	0.785	6.141	6.781
ACTN1	0	11.981	0	0	0	2.247	1.126	8.607
ACTN2	0.406	4.541	0.243	0	0.163	0.569	0	3.565
ACTN4	0	2.516	0	0	0	0	0	2.516
ACTR10	6.875	68.747	5.56	0	1.315	16.269	19.263	26.34
ACTR1A	0	16.322	0	0	0	0	1.345	14.977
ACTR1B	0.241	18.329	0	0	0.241	3.198	3.957	10.934
ACTR2	0.441	20.443	0	0	0.441	9.601	3.107	7.294
ACTR3	0.737	33.702	0	0	0.737	5.107	3.38	24.478
ACTR3B	1.846	80.887	0	0	1.846	30.082	16.6	32.359
ACTR5	0.55	11.372	0	0	0.55	2.554	2.271	5.997
ACTR6	1.43	15.315	0	0.242	1.187	7.091	1.007	5.787
ACTR8	0.432	3.842	0	0	0.432	1.012	0	2.399
ACTRT1	0	16.101	0	0	0	3.605	11.477	1.02
ACTRT2	0	36.685	0	0	0	12.93	0	23.755
ACTRT3	0	8.222	0	0	0	1.551	0	6.671
ACVR1	0	10.642	0	0	0	2.076	1.572	6.993
ACVR1B	0	20.418	0	0	0	3.546	3.668	13.204
ACVR1C	0	5.787	0	0	0	0.367	1.139	4.281
ACVR2A	0	1.854	0	0	0	0	0.788	1.067
ACVR2B	0.506	8.721	0	0	0.506	1.554	0	6.661
ACVRL1	0	38.611	0	0	0	13.094	1.315	24.202
ACY1	0.453	3.853	0	0	0.453	0	0.132	3.268
ACY3	1.552	25.847	0	0	1.552	7.686	5.866	10.742
ACYP1	1.005	18.559	0	0	1.005	5.588	1.3	10.667
ACYP2	1.831	7.916	1.378	0	0.453	2.677	3.178	0.229
ADA	0	4.674	0	0	0	0.583	0.362	3.729
ADAD1	0	9.528	0	0	0	7.604	1.213	0.711
ADAD2	9.708	70.311	0	0	9.708	41.157	0	19.446
ADAL	2.064	21.201	0	0	2.064	8.147	0	10.99
ADAM10	0.444	22.477	0	0	0.444	1.221	1.302	19.51
ADAM11	0.519	3.515	0	0	0.519	0	0	2.997
ADAM12	0	7.973	0	0	0	0	0	7.973
ADAM15	0.402	7.578	0	0	0.402	0	1.322	5.854
ADAM17	1.457	9.987	0	0	1.457	1.295	0	7.234
ADAM18	0.066	6.575	0	0.066	0	2.489	0.712	3.307
ADAM19	0.765	12.313	0	0	0.765	0.896	0.55	10.102
ADAM2	6.73	20.544	4.086	0.282	2.362	0.61	1.11	12.094
ADAM20	1.01	3.50766666666667	0	1.01	0	0.933	1.565	0
ADAM21	0.8	2.965	0	0.721	0.079	1.198	0	0.967
ADAM22	0	4.914	0	0	0	0.677	2.368	1.869
ADAM23	0	3.432	0	0	0	1.714	1.171	0.546
ADAM28	0.6	41.186	0	0	0.6	36.832	0	3.754
ADAM29	0	30.347	0	0	0	4.122	20.46	5.765
ADAM30	0.123	16.059	0.123	0	0	6.256	5.113	4.567
ADAM32	0	16.485	0	0	0	9.505	3.988	2.993
ADAM33	0.277	28.819	0	0	0.277	14.902	0	13.64
ADAM7	0	4.833	0	0	0	0	1.358	3.475
ADAM8	0.402	4.474	0	0	0.402	0	0	4.072
ADAM9	0.372	4.837	0	0	0.372	0	2.865	1.6
ADAMDEC1	0	17.648	0	0	0	9.143	1.903	6.601
ADAMTS1	0	12.799	0	0	0	4.642	1.397	6.76
ADAMTS10	0	17.052	0	0	0	2.376	2.453	12.223
ADAMTS12	0.217	6.124	0	0	0.217	2.724	0.203	2.979
ADAMTS13	1.98	40.808	0.713	0	1.267	19.013	9.161	10.654
ADAMTS14	0.795	12.912	0.265	0	0.53	0.754	2.399	8.964
ADAMTS15	0	4.493	0	0	0	2.657	0.672	1.163
ADAMTS16	0	3.152	0	0	0	1.866	0.839	0.447
ADAMTS17	0	6.652	0	0	0	0.981	2.634	3.037
ADAMTS18	0	8.121	0	0	0	1.199	0	6.922
ADAMTS19	0.439	3.584	0	0.439	0	0.811	1.393	0.942
ADAMTS2	0	7.55	0	0	0	0.467	0	7.083
ADAMTS20	0.29	28.009	0.29	0	0	5.745	3.347	18.627
ADAMTS3	1.492	22.374	0	1.492	0	8.243	2.948	9.691
ADAMTS4	0	14.326	0	0	0	0.356	0.232	13.738
ADAMTS5	2.341	4.7	0	2.341	0	0.309	1.121	0.929
ADAMTS6	0.456	5.879	0	0	0.456	0.643	0.267	4.512
ADAMTS7	0	3.282	0	0	0	0.763	0.493	2.026
ADAMTS8	0	6.152	0	0	0	0	0	6.152
ADAMTS9	0.543	20.356	0	0	0.543	4.338	7.846	7.628
ADAMTSL1	2.692	30.933	0	2.692	0	21.384	0	6.858
ADAMTSL2	0.412	4.388	0	0.412	0	1.174	0	2.802
ADAMTSL3	0	15.351	0	0	0	10.824	0	4.526
ADAMTSL4	0.185	10.39	0	0	0.185	1.815	0	8.391
ADAMTSL5	0.33	20.9	0	0	0.33	1.566	1.342	17.662
ADAP1	0.202	1.062	0	0	0.202	0	0.108	0.752
ADAP2	0.372	6.522	0	0	0.372	1.109	0	5.041
ADAR	0.067	16.055	0	0.067	0	5.887	1.208	8.892
ADARB1	5.056	10.598	0	0	5.056	4.207	0	1.335
ADARB2	0.208	2.333	0	0	0.208	0	1.343	0.781
ADAT1	0.794	10.398	0	0	0.794	2.387	0.378	6.839
ADAT2	0.586	15.859	0	0	0.586	6.484	2.04	6.749
ADAT3	0.71	7.919	0	0	0.71	2.444	0	4.765
ADCK1	6.536	19.417	3.952	2.584	0	1.186	3.533	8.162
ADCK2	0.365	6.919	0.252	0.113	0	0.837	0	5.716
ADCK5	1.501	8.361	0	0	1.501	1.622	0	5.238
ADCY1	0	27.223	0	0	0	5.38	0	21.843
ADCY10	0	18.235	0	0	0	2.675	0	15.561
ADCY2	4.376	18.639	0	4.376	0	0	5.906	8.358
ADCY3	0	34.002	0	0	0	4.454	0	29.548
ADCY4	0.366	0.493	0	0	0.366	0	0	0.127
ADCY5	0.936	10.446	0	0	0.936	0	1.407	8.103
ADCY6	1.114	8.271	0	0	1.114	1.799	0.238	5.12
ADCY7	2.007	59.023	0	0	2.007	9.343	7.682	39.99
ADCY8	0	5.151	0	0	0	3.241	0.641	1.268
ADCY9	0.731	13.786	0	0	0.731	1.416	0	11.639
ADCYAP1	0	7.429	0	0	0	0	7.429	0
ADCYAP1R1	0	4.922	0	0	0	0.848	0	4.074
ADD1	1.022	30.837	0.254	0	0.768	13.902	0.127	15.786
ADD2	0	23.955	0	0	0	10.504	2.209	11.242
ADD3	0	77.292	0	0	0	19.096	1.076	57.12
ADGB	0	3.276	0	0	0	0.86	0.727	1.689
ADGRA1	0	1.017	0	0	0	0	0	1.017
ADGRA2	0.6	12.013	0	0	0.6	3.983	0.701	6.729
ADGRA3	4.188	92.85	0	0	4.188	17.43	11.375	59.857
ADGRB1	0	2.554	0	0	0	0	0	2.554
ADGRB2	0	31.53	0	0	0	0	5.342	26.188
ADGRB3	3.075	23.116	0	3.075	0	11.68	3.484	4.877
ADGRD1	0	50.841	0	0	0	4.796	20.495	25.55
ADGRE1	1.884	23.537	0	1.222	0.661	9.448	7.547	4.658
ADGRE5	0	1.6	0	0	0	0	0.19	1.409
ADGRF1	0	20.913	0	0	0	1.133	0.251	19.529
ADGRF2	0	12.951	0	0	0	4.502	0	8.449
ADGRF3	0.377	9.976	0	0	0.377	0	2.356	7.243
ADGRF4	1.899	23.047	0	1.899	0	12.122	3.291	5.736
ADGRF5	1.861	43.691	0	0	1.861	5.817	13.762	22.251
ADGRG1	0.448	22.216	0	0	0.448	1.798	0.913	19.057
ADGRG2	0.319	5.207	0	0.319	0	0.479	1.728	2.68
ADGRG3	0	6.699	0	0	0	0	1.03	5.669
ADGRG5	0.164	29.374	0	0.164	0	1.044	6.32	21.846
ADGRG6	0	3.738	0	0	0	1.24	1.422	1.076
ADGRG7	0.477	2.131	0.22	0.18	0.078	0.607	0.436	0.611
ADGRL1	0	5.917	0	0	0	0	1.832	4.085
ADGRL2	0.333	3.594	0	0.333	0	0.714	0.856	1.691
ADGRL3	0.21	1.117	0	0.21	0	0.666	0	0.241
ADGRL4	0.942	9.868	0	0.942	0	0	3.199	5.727
ADGRV1	0	7.474	0	0	0	3.373	2.7	1.401
ADH1C	0	6.522	0	0	0	2.02	2.039	2.462
ADH4	0.023	1.504	0	0.023	0	0.055	0.26	1.167
ADH5	1.003	12.982	0.678	0	0.325	4.418	5.354	2.206
ADH7	0	12.004	0	0	0	2.789	4.091	5.124
ADHFE1	0.136	4.263	0	0	0.136	0	0	4.127
ADI1	1.613	18.369	0	0	1.613	6.902	1.006	8.847
ADIPOQ	3.97	18.882	0	2.036	1.933	2.396	2.77	9.746
ADIPOR1	0.213	15.754	0	0	0.213	0	1.081	14.46
ADIPOR2	0.982	3.531	0	0	0.982	0	0.571	1.977
ADK	0.306	10.984	0	0	0.306	0.779	0	9.899
ADM	0	4.161	0	0	0	0	1.301	2.859
ADM2	0.105	3.934	0	0	0.105	0.356	0.387	3.086
ADNP	0	10.769	0	0	0	1.31	2.093	7.366
ADNP2	0.12	6.321	0	0.12	0	1.625	1.761	2.815
ADO	0	2.397	0	0	0	0.834	0	1.563
ADORA1	0	1.045	0	0	0	0.069	0	0.977
ADORA2A	0	3.225	0	0	0	0	0	3.225
ADORA2B	0.413	2.445	0	0	0.413	0	0.601	1.431
ADORA3	0.272	10.308	0.272	0	0	2.851	0	7.185
ADPGK	0	7.16	0	0	0	4.026	0	3.133
ADPRH	3.052	36.889	3.052	0	0	19.038	0	14.798
ADPRHL1	4.609	33.951	4.036	0	0.574	6.128	2.554	20.66
ADPRHL2	0.435	2.361	0	0	0.435	0.528	0	1.397
ADPRM	0.282	14.992	0	0	0.282	6.556	0.611	7.543
ADRA1A	0.939	5.777	0	0.939	0	0	1.416	3.423
ADRA1B	0	6.342	0	0	0	0.779	1.171	4.392
ADRA1D	0	7.546	0	0	0	4.861	0	2.685
ADRA2A	0	3.75	0	0	0	1.711	1.421	0.618
ADRA2B	0	2.817	0	0	0	0.346	0.532	1.939
ADRA2C	0	8.675	0	0	0	6.817	0	1.858
ADRB1	0	5.038	0	0	0	1.763	0	3.274
ADRB2	0.28	2.048	0	0	0.28	0.467	0	1.302
ADRB3	0	15.622	0	0	0	4.309	4.9	6.413
ADRM1	0	22.803	0	0	0	1.177	3.316	18.31
ADSL	1.117	17.256	0	0	1.117	0.323	1.573	14.243
ADSS	1.405	7.889	0.978	0	0.428	1.783	0	4.7
ADSSL1	0.376	4.665	0.376	0	0	0	0	4.289
ADTRP	1.163	13.17	0	0.102	1.06	8.543	1.542	1.922
AEBP1	1.487	11.047	0.863	0	0.624	1.857	0.25	7.454
AEBP2	0.454	32.694	0	0	0.454	6.208	0.681	25.351
AEN	3.148	14.409	2.593	0	0.556	1.455	1.214	8.592
AES	1.98	79.25	0	0	1.98	4.122	0	73.148
AFAP1	0.108	17.035	0	0.108	0	7.824	0	9.103
AFAP1L1	0.472	16.996	0	0.124	0.348	3.105	1.624	11.796
AFAP1L2	0	21.268	0	0	0	14.868	3.712	2.688
AFF1	1.368	17.564	0	0	1.368	1.665	0	14.531
AFF3	0	8.8	0	0	0	1.918	0	6.882
AFF4	1.596	20.034	0	0	1.596	2.348	0	16.09
AFG3L2	0.541	11.777	0	0	0.541	0	0	11.236
AFM	0.576	12.561	0	0	0.576	4.76	2.988	4.237
AFMID	0	27.448	0	0	0	0	0	27.448
AFP	0.486	8.904	0	0.243	0.243	0	1.454	6.963
AFTPH	0	10.013	0	0	0	2.894	1.868	5.252
AGA	0.267	5.117	0	0.267	0	0.964	1.001	2.886
AGAP1	0	96.266	0	0	0	21.473	42.358	32.436
AGAP2	0.136	8.896	0	0	0.136	4.635	0	4.126
AGAP3	0	17.186	0	0	0	2.751	2.84	11.595
AGBL1	0	13.223	0	0	0	7.574	0.782	4.867
AGBL2	1.139	13.704	0	0	1.139	2.856	0.856	8.853
AGBL3	2.586	12.94	2.106	0.336	0.144	2.057	2.814	5.482
AGBL4	0.693	11.404	0	0.693	0	1.331	8.363	1.017
AGBL5	4.457	22.233	0.723	0	3.734	0	1.119	16.657
AGER	0	0.616	0	0	0	0	0	0.616
AGFG1	0.102	15.629	0	0	0.102	0	5.629	9.898
AGFG2	0.247	4.815	0	0	0.247	0	0	4.568
AGGF1	0.514	10.096	0	0	0.514	2.671	0.895	6.016
AGK	0.427	4.577	0.427	0	0	3.311	0.678	0.161
AGL	0.919	10.307	0	0	0.919	3.198	0.319	5.872
AGMAT	12.641	46.853	9.636	0	3.005	0.612	0	33.6
AGMO	0.176	0.985	0.142	0.033	0	0.648	0.161	0
AGO1	0.038	0.782	0.038	0	0	0	0.128	0.617
AGO2	0	0	0	0	0	0	0	0
AGO3	0	2.616	0	0	0	0.22	0.074	2.322
AGO4	1.28	16.497	0	0.088	1.193	2.504	1.067	11.645
AGPAT1	0	4.919	0	0	0	0	1.175	3.744
AGPAT2	0.44	2.589	0	0	0.44	0	0.278	1.871
AGPAT3	0	15.844	0	0	0	1.279	3.27	11.295
AGPAT4	0.503	18.941	0	0	0.503	11.695	0	6.743
AGPAT5	0.919	13.125	0	0	0.919	2.235	0	9.972
AGPS	0.361	6.104	0.361	0	0	0	1.007	4.736
AGR2	0.123	2.23	0	0.123	0	0.304	0.433	1.37
AGR3	0	4.395	0	0	0	0	2.857	1.538
AGRN	8.054	46.32	7.6	0	0.455	38.265	0	0
AGRP	1.541	15.171	0	0	1.541	0	0	13.63
AGT	0.269	2.219	0.131	0	0.138	0.604	0	1.346
AGTPBP1	0.26	20.604	0.26	0	0	2.872	4.178	13.294
AGTR1	0	2.793	0	0	0	0	2.527	0.266
AGTR2	0	3.95	0	0	0	0	0	3.95
AGTRAP	1.827	11.845	0	0.216	1.611	0.108	0.981	8.929
AGXT	0	4.096	0	0	0	1.988	2.109	0
AGXT2	0.89	12.129	0	0.89	0	4.947	2.493	3.799
AHCTF1	0	7.15	0	0	0	3.924	0	3.226
AHCY	0.715	12.986	0	0.433	0.282	1.027	0	11.243
AHCYL1	0.319	8.538	0	0	0.319	4.506	0	3.713
AHCYL2	0.887	98.069	0	0	0.887	7.647	3.059	86.477
AHDC1	1.669	3.777	0	0	1.669	0	0	2.108
AHI1	0.728	12.775	0	0.328	0.4	4.947	4.172	2.928
AHNAK	1.207	36.438	0	0	1.207	8.756	0	26.474
AHR	0	5.982	0	0	0	2.882	1.442	1.659
AHRR	0	1.639	0	0	0	0.257	0	1.382
AHSA1	0.343	16.062	0	0	0.343	6.072	0.63	9.017
AHSG	0.317	4.716	0	0	0.317	0.415	0	3.985
AICDA	0.427	7.424	0	0	0.427	0	0.644	6.354
AIDA	0.087	4.44	0	0.087	0	1.637	0.184	2.531
AIF1	0.229	8.256	0	0	0.229	0.694	0	7.333
AIF1L	0.393	8.118	0	0	0.393	1.238	0	6.488
AIFM1	1.391	17.778	0	0.107	1.284	1.491	0.534	14.362
AIFM2	4.47	62.399	0	0	4.47	8.912	12.354	36.664
AIFM3	0.309	40.827	0	0	0.309	4.832	0	35.686
AIG1	0.163	2.81	0.041	0.122	0	1.867	0.654	0.126
