gene	total_signal_0-8	total_signal	LTR_0-8	LINE_0-8	SINE_0-8	LTR	LINE	SINE
ADCY10	0	8.411	0	0	0	1.541	0	6.869
ADCY2	0.337	0.94	0	0.337	0	0	0.266	0.337
ADCY3	0	11.405	0	0	0	3.639	0	7.766
ADCY4	0.204	1.217	0	0	0.204	0	0	1.013
ADCY5	0.162	2.22	0	0	0.162	0	0.633	1.425
ADCY6	9.358	74.627	0	0	9.358	16.853	6.668	41.748
ADCY7	2.871	215.71	0	0	2.871	20.994	45.039	146.806
ADCY8	0	2.986	0	0	0	1.823	0.153	1.01
ADCY9	0.936	12.402	0	0	0.936	1.472	0	9.994
ADCYAP1	0	0.648	0	0	0	0	0.648	0
ADCYAP1R1	0	0.373	0	0	0	0.217	0	0.156
ADD1	4.522	61.182	1.614	0	2.908	16.958	5.032	34.67
ADD2	0	33.97	0	0	0	16.113	1.718	16.14
ADD3	0	68.475	0	0	0	10.334	0.415	57.727
ADGB	0	4.797	0	0	0	2.161	1.028	1.608
ADGRA1	0	0	0	0	0	0	0	0
ADGRA2	0.627	15.707	0	0	0.627	2.297	1.157	11.627
ADGRA3	0.192	3.742	0	0	0.192	0.479	0.502	2.569
ADGRB1	0	0.161	0	0	0	0	0	0.161
ADGRB2	0	15.622	0	0	0	0	6.932	8.69
ADGRB3	0.593	3.064	0	0.593	0	1.186	0	1.285
ADGRD1	0	3.595	0	0	0	0.315	1.629	1.651
ADGRE1	0.99	22.868	0	0	0.99	12.277	5.228	4.373
ADGRE5	0	3.461	0	0	0	0	0.313	3.147
ADGRF1	0	7.464	0	0	0	1.169	1.27	5.025
ADGRF2	0	6.618	0	0	0	0.88	0	5.738
ADGRF3	0.781	13.891	0	0	0.781	0	4.239	8.872
ADGRF4	0.652	4.541	0	0.652	0	2.914	0.367	0.609
ADGRF5	0	2.053	0	0	0	0.712	0.121	1.22
ADGRG1	0.142	14.944	0	0	0.142	0.142	0.594	14.066
ADGRG2	0.39	16.665	0	0.39	0	1.753	9.526	4.996
ADGRG3	0	3.931	0	0	0	0	0.724	3.206
ADGRG5	0.236	17.55	0	0.236	0	0.458	3.981	12.875
ADGRG6	0	5.173	0	0	0	1.423	1.373	2.377
ADGRG7	3.009	10.675	1.326	1.395	0.287	3.603	2.983	1.081
ADGRL1	0	5.213	0	0	0	0	2.348	2.865
ADGRL2	0.196	1.532	0	0.196	0	0.141	0.605	0.59
ADGRL3	0.718	1.562	0	0.718	0	0.173	0	0.671
ADGRL4	0.752	3.237	0	0.752	0	0	1.564	0.921
ADGRV1	0	2.665	0	0	0	0.654	1.084	0.927
ADH1C	0	9.61	0	0	0	1.852	3.345	4.412
ADH4	0.348	8.215	0	0.348	0	0.783	1.18	5.903
ADH5	5.257	67.79	3.277	0	1.98	14.978	35.804	11.751
ADH7	0	8.39	0	0	0	1.906	3.467	3.018
ADHFE1	0.564	8.051	0	0	0.564	0	0	7.487
ADI1	4.86	32.274	0	0	4.86	10.151	0.899	16.363
ADIPOQ	1.492	12.853	0	0.746	0.746	1.243	2.199	7.919
ADIPOR1	2.502	32.816	0	0	2.502	0	1.244	29.07
ADIPOR2	0.2	2.283	0	0	0.2	0	0.628	1.455
ADK	1.188	99.073	0	0	1.188	10.131	0	87.755
ADM	0	4.241	0	0	0	0	0.393	3.849
ADM2	3.141	42.364	0	0	3.141	1.622	7.239	30.362
ADNP	0	14.944	0	0	0	1.56	1.752	11.631
ADNP2	0.157	4.864	0	0.157	0	1.163	1.828	1.716
ADO	0	2.3	0	0	0	0.712	0	1.588
ADORA1	0	3.292	0	0	0	0.452	0	2.84
ADORA2A	0	2.402	0	0	0	0	0	2.402
ADORA2B	2.482	10.144	0	0	2.482	0	0.528	7.134
ADORA3	0.453	35.461	0.453	0	0	7.029	0	27.98
ADPGK	0	34.677	0	0	0	20.618	0	14.059
ADPRH	0.091	4.26	0.091	0	0	1.486	0	2.683
ADPRHL1	0.439	2.815	0.246	0	0.194	0.296	0.072	2.008
ADPRHL2	0.538	3.622	0	0	0.538	1.529	0	1.555
ADPRM	0.257	4.252	0	0	0.257	2.217	0.234	1.545
ADRA1A	0.175	1.602	0	0.175	0	0	0.55	0.877
ADRA1B	0	11.915	0	0	0	2.311	2.087	7.516
ADRA1D	0	8.376	0	0	0	3.785	0	4.59
ADRA2A	0	5.704	0	0	0	2.319	1.727	1.659
ADRA2B	0	2.601	0	0	0	0.168	0	2.433
ADRA2C	0	2.069	0	0	0	1.904	0	0.164
ADRB1	0	2.355	0	0	0	0.617	0	1.738
ADRB2	0.342	6.109	0	0	0.342	1.52	0	4.247
ADRB3	0	5.714	0	0	0	0.644	1.462	3.609
ADRM1	0	5.661	0	0	0	0.233	0.263	5.165
ADSL	2.704	32.164	0	0	2.704	1.865	1.669	25.926
ADSS	1.89	11.407	0.709	0	1.181	1.92	0	7.597
ADSSL1	0.959	11.324	0.959	0	0	0	0	10.366
ADTRP	0.815	11.842	0	0.408	0.408	5.627	4.992	0.408
AEBP1	2.146	13.504	0.366	0	1.781	1.173	0.951	9.234
AEBP2	2.279	149.132	0	0	2.279	21.034	1.831	123.988
AEN	0.817	10.116	0.484	0	0.333	1.576	0.771	6.952
AES	0.274	17.339	0	0	0.274	0.902	0	16.163
AFAP1	0	2.575	0	0	0	0.678	0	1.898
AFAP1L1	0.928	32.898	0	0.359	0.569	4.609	7.423	19.938
AFAP1L2	0	4.225	0	0	0	0.869	2.614	0.742
AFF1	4.66	67.012	0	0	4.66	9.949	0	52.403
AFF3	0	6.028	0	0	0	0.56	0	5.468
AFF4	4.69	51.676	0	0	4.69	1.727	0	45.259
AFG3L2	2.312	29.342	0	0	2.312	0	0	27.031
AFM	0.309	3.875	0	0	0.309	1.684	0.954	0.928
AFMID	0	13.67	0	0	0	0	0	13.67
AFP	0.814	8.595	0	0.814	0	0	0.78	7.001
AFTPH	0	17.511	0	0	0	4.547	2.847	10.116
AGA	0.186	9.766	0	0.186	0	1.596	1.802	6.183
AGAP1	0	6.351	0	0	0	1.278	2.562	2.51
AGAP2	0.242	4.216	0	0	0.242	1.09	0	2.884
AGAP3	0	13.636	0	0	0	2.501	1.615	9.52
AGBL1	0	2.347	0	0	0	0.867	0.224	1.256
AGBL2	3.148	20.843	0	0	3.148	5.375	0.893	11.427
AGBL3	0.943	5.633	0.237	0.387	0.319	1.314	1.695	1.681
AGBL4	0.306	8.072	0	0	0.306	1.358	6.408	0
AGBL5	9.898	64.264	1.773	0	8.125	0	22.567	31.799
AGER	0	2.37	0	0	0	0	0	2.37
AGFG1	2.437	60.096	0	0	2.437	0	17.829	39.83
AGFG2	1.73	34.634	0	0	1.73	0	0	32.904
AGGF1	0.383	5.691	0	0	0.383	2.628	0.457	2.223
AGK	2.185	28.936	2.185	0	0	14.015	9.273	3.463
AGL	2.846	28.045	0	0	2.846	8.157	0.254	16.787
AGMAT	3.726	21.4	1.559	0	2.167	1.284	0	16.39
AGMO	0.615	9.534	0.307	0.307	0	8.611	0.307	0
AGO1	0.274	7.623	0.274	0	0	0	1.887	5.462
AGO2	0	0	0	0	0	0	0	0
AGO3	0	3.794	0	0	0	0.448	0.624	2.721
AGO4	1.267	30.826	0	0.776	0.491	2.578	3.584	23.398
AGPAT1	0	5.718	0	0	0	0	1.662	4.056
AGPAT2	0.627	2.12	0	0	0.627	0	0.951	0.542
AGPAT3	0	6.949	0	0	0	0.321	1.856	4.773
AGPAT4	2.646	25.901	0	0	2.646	6.315	0	16.94
AGPAT5	0.946	10.578	0	0	0.946	1.5	0	8.131
AGPS	0.787	23.389	0.787	0	0	0	5.308	17.294
AGR2	0.472	16.064	0	0.472	0	5.24	0.624	9.728
AGR3	0	3.941	0	0	0	0	2.786	1.156
AGRN	0.327	7.185	0.327	0	0	6.858	0	0
AGRP	4.156	39.671	0	0	4.156	0	0	35.516
AGT	1.062	8.483	0.852	0	0.21	3.067	0	4.354
AGTPBP1	0.925	25.987	0.925	0	0	5.047	6.542	13.473
AGTR1	0	17.289	0	0	0	0	16.841	0.448
AGTR2	0	2.119	0	0	0	0	0	2.119
AGTRAP	2.438	24.769	0	0.565	1.873	1.656	0.505	20.17
AGXT	0	2.995	0	0	0	0.307	2.688	0
AGXT2	3.357	10.413	0	3.357	0	3.913	1.043	2.101
AHCTF1	0	14.913	0	0	0	5.123	0	9.789
AHCY	2.057	23.746	0	0	2.057	3.179	0	18.51
AHCYL1	0	15.899	0	0	0	8.639	0	7.259
AHCYL2	0.071	18.591	0	0	0.071	0.352	1.566	16.602
AHDC1	12.995	34.818	0	0	12.995	0	0	21.823
AHI1	2.15	28.936	0	1.561	0.589	8.049	11.297	7.44
AHNAK	0.15	12.222	0	0	0.15	2.157	0	9.916
AHR	0	7.481	0	0	0	3.77	2.147	1.564
AHRR	0	1.285	0	0	0	0.946	0	0.338
AHSA1	0.358	9.522	0	0	0.358	2.245	1.302	5.617
AHSG	1.205	8.813	0	0	1.205	1.506	0	6.101
AICDA	0	35.113	0	0	0	0	4.197	30.916
AIDA	0.62	7.995	0	0.62	0	1.592	1.022	4.761
AIF1	8.797	57.181	0	0	8.797	6.298	0	42.087
AIF1L	0.171	6.087	0	0	0.171	0.55	0	5.366
AIFM1	0.871	5.447	0	0	0.871	0	0.52	4.056
AIFM2	2.524	44.472	0	0	2.524	6.189	5.405	30.354
AIFM3	2.063	80.859	0	0	2.063	9.9	0	68.896
AIG1	0.115	2.571	0.115	0	0	2.109	0.231	0.115
AIM2	2.253	13.893	0.298	1.955	0	2.853	4.198	4.588
AIMP1	0.327	17.549	0	0.327	0	11.097	0	6.125
AIMP2	1.223	31.332	0	0	1.223	0	0	30.11
