gene	total_signal_0-8	total_signal	LTR_0-8	LINE_0-8	SINE_0-8	LTR	LINE	SINE
ACSL1	0.397	10.623	0	0.288	0.108	2.625	0	7.602
ACSL3	0.746	17.379	0	0	0.746	5.33	0	11.303
ACSL4	2.276	18.281	0	0	2.276	2.442	4.118	9.446
ACSL5	0.67	15.904	0	0	0.67	0	3.395	11.839
ACSL6	0.751	6.988	0	0.751	0	2.423	0.807	3.006
ACSM1	0	2.051	0	0	0	0.478	0.238	1.335
ACSM2A	0.248	13.61	0.248	0	0	6.858	3.054	3.45
ACSM3	1.945	12.316	1.556	0	0.389	0.778	7.258	2.334
ACSM4	0	6.568	0	0	0	0.936	2.438	3.194
ACSM5	0	5.956	0	0	0	2.303	0.632	3.022
ACSS1	2.475	39.048	0	2.475	0	8.532	12.194	15.847
ACSS2	0	15.478	0	0	0	0	3.209	12.27
ACSS3	0	3.681	0	0	0	0.949	1.98	0.752
ACTA1	2.174	6.05	0.429	0	1.745	1.509	0	2.367
ACTA2	0	4.436	0	0	0	0.735	0	3.701
ACTB	0.959	36.089	0	0	0.959	4.436	2.574	28.12
ACTBL2	0.057	0.821	0	0.057	0	0	0.509	0.255
ACTC1	0	3.41	0	0	0	0.336	0	3.074
ACTG1	3.3	17.165	0	0	3.3	0	0	13.865
ACTG2	0	6.193	0	0	0	0.313	0.502	5.377
ACTL10	4.69	45.338	0	0	4.69	1.315	5.689	33.645
ACTL6A	0.931	28.258	0	0	0.931	13.132	0	14.194
ACTL6B	2.204	29.378	0	0	2.204	3.84	2.595	20.739
ACTL7A	0	15.024	0	0	0	8.691	1.818	4.516
ACTL7B	0.339	8.303	0	0.339	0	1.113	4.112	2.739
ACTL9	0.301	4.947	0	0.301	0	0.269	1.745	2.632
ACTN1	0	26.51	0	0	0	0.759	1.807	23.944
ACTN2	1.467	13.688	0.55	0	0.917	0.327	0	11.894
ACTN4	0	7.672	0	0	0	0	0	7.672
ACTR10	0.358	23.13	0.358	0	0	1.576	1.434	19.762
ACTR1A	0	13.827	0	0	0	0	0.757	13.07
ACTR1B	0.723	33.642	0	0	0.723	9.218	3.689	20.013
ACTR2	0.537	21.233	0	0	0.537	10.397	0.841	9.458
ACTR3	0.992	36.458	0	0	0.992	2.787	11.41	21.269
ACTR3B	2.32	33.289	0	0	2.32	5.975	5.852	19.142
ACTR5	0.791	40.048	0	0	0.791	1.582	10.799	26.876
ACTR6	1.826	75.909	0	0.363	1.462	21.408	1.236	51.44
ACTR8	5.218	61.157	0	0	5.218	12.696	0	43.242
ACTRT1	0	4.139	0	0	0	0.272	3.595	0.272
ACTRT2	0	0.318	0	0	0	0.191	0	0.127
ACTRT3	0	10.29	0	0	0	1.185	0	9.105
ACVR1	0	3.955	0	0	0	0.864	0.426	2.666
ACVR1B	0	4.99	0	0	0	0.815	1.36	2.815
ACVR1C	0	1.836	0	0	0	0	0	1.836
ACVR2A	0	6.623	0	0	0	0	3.777	2.847
ACVR2B	0	17.853	0	0	0	6.36	0	11.493
ACVRL1	0	5.606	0	0	0	1.234	0.305	4.068
ACY1	0.955	13.819	0	0	0.955	0	0.5	12.364
ACY3	0.371	6.434	0	0	0.371	1.634	1.266	3.163
ACYP1	2.649	53.175	0	0	2.649	19.435	4.677	26.415
ACYP2	1.803	14.905	1.153	0	0.65	5.918	6.586	0.598
ADA	0	24.413	0	0	0	6.322	1.824	16.267
ADAD1	0	2.147	0	0	0	1.235	0.645	0.267
ADAD2	0.11	1.675	0	0	0.11	1.217	0	0.348
ADAL	0.197	5.105	0	0	0.197	1.416	0	3.492
ADAM10	0.545	52.593	0	0	0.545	2.363	0.717	48.968
ADAM11	0.681	1.997	0	0	0.681	0	0	1.317
ADAM12	0	0	0	0	0	0	0	0
ADAM15	0.449	6.469	0	0	0.449	0	0.356	5.664
ADAM17	4.392	19.807	0	0	4.392	2.435	0	12.98
ADAM18	1.41	6.387	0	1.41	0	2.147	0	2.83
ADAM19	7.96	78.886	0	0	7.96	14.88	7.605	48.44
ADAM2	2.108	13.097	1.246	0	0.862	1.711	1.533	7.745
ADAM20	0.407333333333333	2.39233333333333	0	0.407333333333333	0	0.836666666666667	1.14833333333333	0
ADAM21	0.808	2.912	0	0.323	0.485	1.44	0	0.664
ADAM22	0	10.236	0	0	0	1.386	4.548	4.302
ADAM23	0	4.073	0	0	0	3.414	0	0.66
ADAM28	1.078	28.441	0	0	1.078	21.254	0	6.108
ADAM29	0	13.512	0	0	0	2.719	7.299	3.494
ADAM30	0.309	3.6	0.309	0	0	1.45	1.002	0.837
ADAM32	0	7.396	0	0	0	3.853	1.722	1.822
ADAM33	0.505	18.171	0	0	0.505	9.883	0	7.783
ADAM7	0	2.761	0	0	0	0	1.473	1.288
ADAM8	0	5.503	0	0	0	0	0	5.503
ADAM9	0.408	25.017	0	0	0.408	0	19.142	5.467
ADAMDEC1	0	10.402	0	0	0	5.47	1.56	3.372
ADAMTS1	0	6.559	0	0	0	1.735	1.458	3.366
ADAMTS10	0	8.726	0	0	0	1.775	1.264	5.687
ADAMTS12	0.664	7.642	0	0	0.664	5.153	0.332	1.492
ADAMTS13	0.431	16.113	0	0	0.431	6.06	2.313	7.309
ADAMTS14	0.831	14.511	0.831	0	0	0.444	4.529	8.706
ADAMTS15	0	2.298	0	0	0	1.013	0.816	0.469
ADAMTS16	0	5.032	0	0	0	3.489	1.266	0.277
ADAMTS17	0	5.065	0	0	0	0.851	1.571	2.643
ADAMTS18	0	12.532	0	0	0	3.039	0	9.493
ADAMTS19	0.933	9.043	0	0.466	0.466	3.451	2.327	2.332
ADAMTS2	0	1.357	0	0	0	0.372	0	0.985
ADAMTS20	0.292	20.723	0.292	0	0	2.463	3.468	14.5
ADAMTS3	2.448	9.739	0	2.448	0	1.489	1.158	4.644
ADAMTS4	0	48.307	0	0	0	8.015	10.772	29.52
ADAMTS5	1.195	4.043	0	1.195	0	0.922	1.447	0.479
ADAMTS6	0	14.9	0	0	0	2.499	1.108	11.294
ADAMTS7	0.361	7.001	0	0	0.361	4.445	0.65	1.545
ADAMTS8	0	2.085	0	0	0	0	0	2.085
ADAMTS9	0.227	14.387	0	0	0.227	1.582	10.27	2.308
ADAMTSL1	0.084	0.411	0	0.084	0	0	0	0.327
ADAMTSL2	0.368	2.548	0	0.368	0	0.368	0	1.813
ADAMTSL3	0	10.623	0	0	0	7.912	0	2.711
ADAMTSL4	0.563	39.969	0	0	0.563	4.592	0	34.815
ADAMTSL5	0.332	9.386	0	0	0.332	0.683	0.2	8.171
ADAP1	1.448	6.99	0	0	1.448	0	0.113	5.429
ADAP2	0.532	4.623	0	0	0.532	0.355	0	3.736
ADAR	0.313	49.655	0	0.313	0	13.963	4.335	31.044
ADARB1	2.441	7.858	0	0	2.441	1.853	0	3.564
ADARB2	0.497	1.614	0	0	0.497	0	0.745	0.373
ADAT1	5.644	69.46	0	0	5.644	20.185	2.159	41.473
ADAT2	0.305	33.917	0	0	0.305	12.943	6.543	14.126
ADAT3	2.808	24.565	0	0	2.808	5.389	0	16.368
ADCK1	2.085	12.025	2.085	0	0	2.682	2.061	5.198
ADCK2	0.754	37.38	0.754	0	0	6.439	0	30.187
ADCK5	3.408	17.881	0	0	3.408	3.079	0	11.394
ADCY1	0	2.471	0	0	0	1.394	0	1.078
ADCY10	0	35.179	0	0	0	4.801	0	30.378
ADCY2	0.281	1.143	0	0.281	0	0	0.355	0.507
ADCY3	0	16.3	0	0	0	4.31	0	11.99
ADCY4	0	0.73	0	0	0	0	0	0.73
ADCY5	0.338	2.384	0	0	0.338	0	0.466	1.579
ADCY6	3.981	25.182	0	0	3.981	4.274	1.909	15.018
ADCY7	1.428	117.952	0	0	1.428	8.549	26.603	81.372
ADCY8	0	2.684	0	0	0	1.385	0.609	0.69
ADCY9	0.93	10.683	0	0	0.93	0.605	0	9.148
ADCYAP1	0	2.758	0	0	0	0	2.758	0
ADCYAP1R1	0	1.72	0	0	0	0.618	0	1.102
ADD1	1.42	33.557	0.343	0	1.078	10.452	0.793	20.891
ADD2	0	12.15	0	0	0	5.468	0.728	5.954
ADD3	0	60.246	0	0	0	10.806	1.689	47.752
ADGB	0	12.739	0	0	0	5.474	4.397	2.867
ADGRA1	0	0.252	0	0	0	0	0	0.252
ADGRA2	1.277	12.342	0	0	1.277	3.193	1.492	6.379
ADGRA3	0.047	0.679	0	0	0.047	0.094	0.105	0.433
ADGRB1	0	0.397	0	0	0	0	0	0.397
ADGRB2	0	4.112	0	0	0	0	0.744	3.368
ADGRB3	0.36	4.102	0	0.36	0	2.591	1.151	0
ADGRD1	0	3.407	0	0	0	0.269	1.554	1.584
ADGRE1	0	2.149	0	0	0	0.935	0.861	0.353
ADGRE5	0	14.812	0	0	0	0	1.221	13.59
ADGRF1	0	8.871	0	0	0	1.08	0.553	7.237
ADGRF2	0	6.392	0	0	0	2.205	0	4.187
ADGRF3	1.147	46.621	0	0	1.147	0	14.14	31.333
ADGRF4	0.513	5.087	0	0.513	0	3.266	0.571	0.738
ADGRF5	0	7.571	0	0	0	2.751	1.832	2.988
ADGRG1	0.335	10.712	0	0	0.335	0.671	0.277	9.428
ADGRG2	0.133	6.751	0	0.133	0	0.265	4.05	2.303
ADGRG3	0	2.763	0	0	0	0	0.186	2.577
ADGRG5	0.114	4.723	0	0.114	0	0.126	1.492	2.99
ADGRG6	0	3.627	0	0	0	0.535	1.189	1.903
ADGRG7	4.325	18.073	0.602	2.682	1.042	5.825	3.856	4.067
ADGRL1	0	3.658	0	0	0	0	0.896	2.762
ADGRL2	0.837	3.811	0	0.837	0	0.627	0.732	1.614
ADGRL3	0.184	1.09	0	0.184	0	0.497	0	0.409
ADGRL4	0.187	1.214	0	0.187	0	0	0.467	0.56
ADGRV1	0	20.718	0	0	0	5.874	8.337	6.507
ADH1C	0	9.913	0	0	0	2.052	4.295	3.567
ADH4	0.964	7.506	0	0.964	0	0.321	2.016	4.204
ADH5	2.124	50.412	0.527	0	1.597	13.068	19.169	16.05
ADH7	0	4.195	0	0	0	1.048	1.232	1.915
ADHFE1	0.599	10.39	0	0	0.599	0	0	9.791
ADI1	2.009	29.572	0	0	2.009	8.81	0.598	18.155
ADIPOQ	0.15	1.51	0	0	0.15	0.225	0.203	0.933
ADIPOR1	1.195	28.671	0	0	1.195	0	1.136	26.339
ADIPOR2	1.291	7.954	0	0	1.291	0	0.19	6.473
ADK	1.869	67.077	0	0	1.869	5.556	0	59.652
ADM	0	2.43	0	0	0	0	0.628	1.802
ADM2	1.895	25.485	0	0	1.895	3.205	3.618	16.767
ADNP	0	49.065	0	0	0	6.208	4.303	38.554
ADNP2	0.923	20.924	0	0.923	0	5.323	6.852	7.826
ADO	0	2.421	0	0	0	1.044	0	1.377
ADORA1	0	2.159	0	0	0	0.466	0	1.693
ADORA2A	0	1.948	0	0	0	0	0	1.948
ADORA2B	0.367	3.263	0	0	0.367	0	0.454	2.443
ADORA3	0.54	13.778	0.54	0	0	3.812	0	9.425
ADPGK	0	23.129	0	0	0	16.161	0	6.968
ADPRH	0.981	15.646	0.981	0	0	5.293	0	9.372
ADPRHL1	0.627	3.698	0.542	0	0.085	0.476	0.233	2.362
ADPRHL2	5.813	24.91	0	0	5.813	5.385	0	13.712
ADPRM	0.344	10.404	0	0	0.344	4.298	0.873	4.889
ADRA1A	0.297	1.005	0	0.297	0	0	0.41	0.297
ADRA1B	0	5.468	0	0	0	0.732	1.516	3.22
ADRA1D	0	4.441	0	0	0	1.39	0	3.051
ADRA2A	0	3.734	0	0	0	1.964	1.072	0.698
ADRA2B	0	2.956	0	0	0	0.365	0	2.591
ADRA2C	0	1.046	0	0	0	1.046	0	0
ADRB1	0	2.567	0	0	0	0.29	0	2.277
ADRB2	0.548	4.767	0	0	0.548	0.885	0	3.333
ADRB3	0	12.344	0	0	0	3.565	3.287	5.492
ADRM1	0	16.673	0	0	0	0.833	3.217	12.623
ADSL	6.169	58.474	0	0	6.169	0.847	1.377	50.081
ADSS	5.688	36.578	1.859	0	3.829	6.058	0	24.832
ADSSL1	0.343	4.546	0.343	0	0	0	0	4.203
ADTRP	0.393	5.538	0	0	0.393	2.897	1.463	0.785
AEBP1	0.613	7.395	0.32	0	0.293	1.312	0.817	4.653
AEBP2	0.815	68.337	0	0	0.815	11.44	5.063	51.019
AEN	1.102	6.706	0.739	0	0.363	1.446	0.889	3.269
AES	0.642	40.628	0	0	0.642	0.4	0	39.586
AFAP1	0.597	20.793	0	0.597	0	4.003	0	16.194
AFAP1L1	0.266	13.499	0	0	0.266	0.611	2.12	10.502
AFAP1L2	0	5.387	0	0	0	0.601	4.066	0.721
AFF1	2.084	27.735	0	0	2.084	3.023	0	22.628
AFF3	0	9.681	0	0	0	0.657	0	9.023
AFF4	4.134	42.314	0	0	4.134	1.222	0	36.958
AFG3L2	2.971	51.06	0	0	2.971	0	0	48.089
AFM	0	12.073	0	0	0	4.351	2.95	4.771
AFMID	0	15.738	0	0	0	0	0	15.738
AFP	1.232	8.297	0	0.835	0.397	0	0.603	6.462
AFTPH	0	28.764	0	0	0	3.524	9.856	15.384
AGA	0.442	3.548	0	0.442	0	1.038	0.412	1.656
AGAP1	0	3.69	0	0	0	0.615	1.732	1.342
AGAP2	0.157	1.536	0	0	0.157	0.29	0	1.088
AGAP3	0	13.381	0	0	0	2.937	5.113	5.331
AGBL1	0	4.406	0	0	0	1.629	0.605	2.173
AGBL2	2.234	66.144	0	0	2.234	6.788	4.986	52.136
AGBL3	0.865	3.736	0.449	0.301	0.115	0.786	1.119	0.966
AGBL4	0.793	14.569	0	0.793	0	1.526	11.271	0.98
AGBL5	4.52	36.879	1.288	0	3.232	0	12.658	19.702
AGER	0	4.684	0	0	0	0	0	4.684
AGFG1	1.929	31.51	0	0	1.929	0	6.668	22.914
AGFG2	1.352	27.264	0	0	1.352	0	0	25.912
AGGF1	0.557	11.441	0	0	0.557	4.436	2.391	4.057
AGK	2.181	20.467	2.181	0	0	8.746	8.595	0.946
AGL	1.478	27.267	0	0	1.478	5.586	0.826	19.378
AGMAT	1.595	6.019	0.683	0	0.913	0.152	0	4.272
AGMO	0.338	6.757	0	0.338	0	5.744	0.675	0
AGO1	0.183	9.044	0.183	0	0	0	1.59	7.27
AGO2	0	0	0	0	0	0	0	0
AGO3	0	49.761	0	0	0	4.358	7.953	37.45
AGO4	1.63	23.647	0	1.035	0.596	2.155	3.189	16.673
AGPAT1	0	9.349	0	0	0	0	2.234	7.114
AGPAT2	0.17	1.827	0	0	0.17	0	0.673	0.984
AGPAT3	0	11.595	0	0	0	0.546	3.101	7.948
AGPAT4	0.891	11.039	0	0	0.891	3.655	0	6.494
AGPAT5	1.074	10.907	0	0	1.074	0.261	0	9.572
AGPS	0.811	9.45	0.811	0	0	0	0.992	7.647
AGR2	0.499	10.003	0	0.499	0	2.702	0.282	6.52
AGR3	0	2.229	0	0	0	0	1.584	0.645
AGRN	1.501	30.75	0.819	0	0.682	29.248	0	0
AGRP	2.437	38.09	0	0	2.437	0	0	35.653
AGT	1.828	8.715	1.828	0	0	3.076	0	3.812
AGTPBP1	0.554	42.037	0.554	0	0	9.552	8.584	23.347
AGTR1	0	5.547	0	0	0	0	3.807	1.74
AGTR2	0	1.658	0	0	0	0	0	1.658
AGTRAP	0.43	3.428	0	0.12	0.309	0.251	0.438	2.31
AGXT	0	4.172	0	0	0	1.533	2.638	0
AGXT2	5.23	24.396	0	5.23	0	8.686	2.325	8.155
AHCTF1	0	33.296	0	0	0	4.217	0	29.079
AHCY	4.25	47.949	0	0.611	3.639	3.848	0	39.852
AHCYL1	0.654	63.309	0	0	0.654	28.233	0	34.422
AHCYL2	0.114	19.77	0	0	0.114	0.823	1.15	17.684
AHDC1	1.649	6.151	0	0	1.649	0	0	4.502
AHI1	1.805	25.11	0	1.185	0.621	3.933	10.863	8.509
AHNAK	0.103	3.79	0	0	0.103	0.418	0	3.269
AHR	0	6.536	0	0	0	2.87	1.895	1.771
AHRR	0	7.156	0	0	0	5.158	0	1.998
AHSA1	0.337	12.613	0	0	0.337	2.806	0.702	8.769
AHSG	0.775	7.106	0	0	0.775	0	0	6.331
AICDA	0.417	12.424	0	0	0.417	0	1.015	10.993
AIDA	0.236	13.764	0	0.236	0	1.252	0.874	11.402
AIF1	1.969	18.059	0	0	1.969	2.272	0	13.818
AIF1L	0	6.45	0	0	0	1.303	0	5.148
AIFM1	2.027	20.023	0	0	2.027	1.815	0.264	15.916
AIFM2	6.43	40.031	0	0	6.43	2.231	5.202	26.168
AIFM3	0.426	21.018	0	0	0.426	2.278	0	18.314
AIG1	0.782	10.034	0.391	0.391	0	5.576	2.894	0.782
AIM2	0.52	4.761	0.284	0.236	0	1.34	1.607	1.294
AIMP1	0.895	52.832	0	0.895	0	34.291	0	17.647
AIMP2	0.913	56.858	0	0	0.913	0	0	55.945
