gene	total_signal_0-8	total_signal	LTR_0-8	LINE_0-8	SINE_0-8	LTR	LINE	SINE
ABCC10	0	3.971	0	0	0	2.072	0	1.9
ABCC12	0	14.397	0	0	0	10.386	0	4.01
ABCC2	0	3.504	0	0	0	0.941	0.256	2.307
ABCC3	0	3.847	0	0	0	0	0	3.847
ABCC4	1.476	14.74	0	1.476	0	0	3.208	10.055
ABCC5	2.99	13.588	0.824	0	2.167	1.523	5.076	3.998
ABCC6	0	17.754	0	0	0	14.27	1.369	2.116
ABCC8	0	5.089	0	0	0	2.704	0	2.385
ABCC9	1.183	5.494	0	0	1.183	0	1.971	2.341
ABCD1	0.208	3.116	0	0	0.208	0.596	0.44	1.872
ABCD2	0	7.777	0	0	0	3.905	0.524	3.348
ABCD3	0.1	1.798	0.1	0	0	1.128	0.208	0.362
ABCD4	0	5.704	0	0	0	1.415	0	4.289
ABCE1	0	11.837	0	0	0	0.582	3.046	8.209
ABCF1	2.422	13.374	0	0	2.422	1.631	0	9.321
ABCF2	3.049	9.967	0.442	0	2.607	0	0	6.918
ABCF3	0.52	19.614	0	0	0.52	1.104	2.29	15.699
ABCG1	0.964	2.32	0	0.964	0	1.356	0	0
ABCG2	0	2.685	0	0	0	1.777	0	0.908
ABCG4	0	11.68	0	0	0	0	0	11.68
ABCG5	0.656	15.262	0	0	0.656	4.869	0	9.737
ABCG8	0	11.406	0	0	0	2.295	2.687	6.425
ABHD10	0.855	14.15	0	0	0.855	3.274	3.905	6.115
ABHD11	0	19.579	0	0	0	4.723	0	14.856
ABHD12	0	1.383	0	0	0	0	0.384	0.999
ABHD12B	0.911	5.056	0	0	0.911	1.138	0.245	2.762
ABHD13	0	7.253	0	0	0	6.826	0	0.427
ABHD14A	0.06	0.989	0	0	0.06	0.052	0	0.877
ABHD14B	0.061	0.607	0	0	0.061	0.101	0	0.445
ABHD15	0.789	6.221	0	0	0.789	0.259	0	5.173
ABHD16A	1.03	15.292	0	0	1.03	4.252	0.775	9.235
ABHD16B	1.67	22.677	1.082	0	0.588	3.483	0	17.524
ABHD17A	1.009	8.363	0	0	1.009	0	0	7.355
ABHD17B	0.957	32.628	0	0	0.957	3.332	4.981	23.358
ABHD17C	0.491	5.334	0	0	0.491	3.261	0.397	1.184
ABHD18	0	1.402	0	0	0	0.181	0	1.221
ABHD2	0.487	9.412	0	0	0.487	0.232	3.409	5.284
ABHD3	0.931	15.035	0	0	0.931	2.241	1.348	10.515
ABHD4	0.362	7.154	0	0	0.362	0.489	2.159	4.144
ABHD5	0	7.818	0	0	0	2.914	0	4.904
ABHD6	0.161	1.966	0	0	0.161	0.472	0.128	1.205
ABHD8	1.507	35.204	0	0	1.507	22.799	0	10.898
ABI1	0.45	3.25	0	0.062	0.388	0.76	0.441	1.599
ABI2	0	6.158	0	0	0	1.562	0	4.596
ABI3	0	3.938	0	0	0	0	0	3.938
ABL1	0.383	22.436	0	0	0.383	2.017	0	20.035
ABL2	0.038	2.36	0	0	0.038	0.374	0.372	1.575
ABLIM1	0	11.67	0	0	0	1.51	2.892	7.268
ABLIM2	0	2.746	0	0	0	0.477	0.298	1.971
ABLIM3	0.06	1.413	0.06	0	0	0.4	0.229	0.724
ABO	1.253	3.336	1.253	0	0	0.594	0	1.489
ABR	0.556	8.271	0	0	0.556	0	0	7.715
ABRA	0	1.381	0	0	0	0	0	1.381
ABRACL	1.04	14.118	1.04	0	0	5.847	0.37	6.861
ABT1	0.333	5.697	0	0	0.333	2.588	0.844	1.932
ABTB1	0	20.247	0	0	0	6.789	0.53	12.928
ABTB2	0	7.735	0	0	0	3.369	0.483	3.883
ACAA1	0	4.03	0	0	0	0	0	4.03
ACAA2	0.335	23.547	0	0	0.335	5.579	6.959	10.674
ACACA	0.355	9.295	0	0	0.355	0.432	0.744	7.765
ACACB	1.318	12.936	0	0	1.318	2	0.763	8.855
ACAD10	2.075	17.651	0	0	2.075	1.886	0.225	13.465
ACAD11	0.964	6.894	0	0	0.964	0.349	0.349	5.232
ACAD8	0	12.459	0	0	0	6.514	3.291	2.654
ACAD9	0	63.705	0	0	0	18.832	5.126	39.747
ACADL	0	12.825	0	0	0	4.384	3.669	4.773
ACADM	0.466	2.524	0.121	0	0.345	0.74	0.105	1.213
ACADS	3.686	8.694	0	0.459	3.228	0	0.63	4.377
ACADSB	0.692	8.385	0	0	0.692	2.592	1.516	3.585
ACADVL	0	6.128	0	0	0	1.608	0	4.52
ACAP1	0	5.377	0	0	0	0	0	5.377
ACAP2	3.191	4.555	2.477	0.714	0	0	0	1.364
ACAP3	0	0	0	0	0	0	0	0
ACAT1	0	23.318	0	0	0	6.49	2.646	14.182
ACAT2	0.293	15.951	0	0	0.293	4.7355	0	10.923
ACBD3	0	17.969	0	0	0	2.739	0	15.23
ACBD4	2.675	17.325	0	0	2.675	0	0	14.649
ACBD5	2.883	27.446	0	0	2.883	2.106	0.963	21.495
ACBD6	0	1.257	0	0	0	0.419	0.021	0.816
ACBD7	0.282	2.137	0	0	0.282	0.268	0	1.588
ACCS	0.533	3.07	0.533	0	0	0.159	0.353	2.025
ACCSL	0.425	11.852	0	0	0.425	4.716	0	6.711
ACD	0.292	1.831	0	0	0.292	0	0	1.539
ACE	0	6.749	0	0	0	0	0.373	6.376
ACE2	0	0.567	0	0	0	0	0.48	0.088
ACER1	1.574	23.646	0.451	0	1.124	5.915	1.051	15.106
ACER2	0	12.099	0	0	0	3.098	0	9.001
ACER3	0.826	6.034	0.413	0	0.413	1.563	0	3.645
ACHE	0.093	2.73	0	0	0.093	1.01	0	1.627
ACIN1	0	2.105	0	0	0	0	0	2.105
ACKR1	0	1.02	0	0	0	0	0.282	0.738
ACKR2	0	23.215	0	0	0	8.748	1.172	13.295
ACKR3	0	5.414	0	0	0	4.491	0	0.923
ACKR4	0	7.006	0	0	0	0	1.968	5.038
ACLY	2.725	30.223	0	0	2.725	6.657	2.677	18.164
ACMSD	0	14.444	0	0	0	3.268	3.333	7.843
ACO1	0.818	8.094	0.818	0	0	6.928	0	0.348
ACO2	0	33.896	0	0	0	0.319	2.066	31.511
ACOD1	0	6.524	0	0	0	0	5.598	0.925
ACOT1	1.379	3.32	0.59	0	0.789	1.066	0	0.875
ACOT11	0	10.152	0	0	0	1.283	0	8.869
ACOT12	0	7.187	0	0	0	4.477	0.904	1.805
ACOT13	1.122	33.05	0	0	1.122	3.418	3.178	25.331
ACOT2	1.194	13.117	0	0	1.194	6.052	0.31	5.561
ACOT4	1.343	8.057	0	0.302	1.041	3.413	0	3.3
ACOT7	0	7.785	0	0	0	2.112	0.497	5.175
ACOT8	0.275	11.768	0	0	0.275	0	0	11.493
ACOT9	0	3.007	0	0	0	0.874	0.0725	2.0605
ACOX1	1.142	17.496	0	0	1.142	6.775	1.507	8.072
ACOX2	0	8.856	0	0	0	0	3.22	5.636
ACOX3	2.947	17.5	0.658	0	2.289	3.782	0	10.772
ACOXL	0	8.832	0	0	0	4.444	2.082	2.306
ACP1	0.102	1.108	0	0	0.102	0	0	1.007
ACP2	0.173	1.721	0	0	0.173	0.202	0	1.346
ACP6	0	3.112	0	0	0	0	0	3.112
ACP7	0.649	25.545	0	0	0.649	0.667	1.553	22.676
ACPP	1.982	17.207	0	0	1.982	2.768	4.534	7.922
ACR	0	1.405	0	0	0	0.302	0	1.103
ACRBP	1.485	15.237	0	0	1.485	2.062	0	11.689
ACRV1	0	11.519	0	0	0	0	0.521	10.998
ACSBG1	0.133	16.075	0	0	0.133	3.314	0	12.628
ACSBG2	0.27	10.161	0	0	0.27	7.298	0	2.594
ACSF2	2.049	13.55	0	0	2.049	4.746	1.182	5.574
ACSF3	0.573	7.473	0.573	0	0	1.618	0.68	4.6
ACSL1	0.086	1.919	0	0.086	0	0.748	0	1.085
ACSL3	0.772	13.776	0	0	0.772	4.601	0	8.403
ACSL4	0.073	1.04	0	0	0.073	0	0.421	0.547
ACSL5	0.95	27.45	0	0	0.95	0	4.266	22.234
ACSL6	0.498	12.773	0	0.498	0	2.555	4.453	5.267
ACSM1	0	1.129	0	0	0	0.429	0.17	0.531
ACSM2A	0.063	2.381	0.063	0	0	0.944	0.826	0.549
ACSM3	0.547	7.998	0	0	0.547	0.595	6.409	0.447
ACSM4	0	7.554	0	0	0	0.742	2.917	3.894
ACSM5	0	5.897	0	0	0	2.511	0.463	2.923
ACSS1	0.057	1.756	0	0.057	0	0.213	0.108	1.379
ACSS2	0	6.207	0	0	0	0	0.649	5.558
ACSS3	0	0.677	0	0	0	0.076	0.276	0.326
ACTA1	3.242	10.146	1.021	0	2.221	3.145	0	3.759
ACTA2	0	4.611	0	0	0	0.467	0	4.144
ACTB	0.902	17.127	0	0	0.902	0.843	3.111	12.271
ACTBL2	0.609	2.838	0	0.609	0	0	0.439	1.791
ACTC1	0	0.547	0	0	0	0.16	0	0.386
ACTG1	0.747	6.137	0	0	0.747	0	0	5.39
ACTG2	0	20.493	0	0	0	1.844	1.783	16.866
ACTL10	0.545	10.224	0	0	0.545	0.468	0.972	8.239
ACTL6A	1.248	18.054	0	0	1.248	14.129	0	2.677
ACTL6B	0.657	21.459	0	0	0.657	2.339	1.666	16.798
ACTL7A	0	8.639	0	0	0	5.506	2.16	0.973
ACTL7B	0.825	7.952	0	0.825	0	1.155	2.117	3.855
ACTL9	0	1.431	0	0	0	0	0.722	0.709
ACTN1	0	6.964	0	0	0	1.485	0.3	5.179
ACTN2	1.426	9.482	0.998	0	0.428	0.943	0	7.114
ACTN4	0	3.291	0	0	0	0	0	3.291
ACTR10	0.7	13.322	0.355	0	0.344	3.309	1.32	7.993
ACTR1A	0	0.756	0	0	0	0	0.088	0.669
ACTR1B	0.431	9.989	0	0	0.431	1.514	1.941	6.104
ACTR2	0.518	12.336	0	0	0.518	6.395	1.371	4.052
ACTR3	0.678	18.435	0	0	0.678	1.01	4.439	12.309
ACTR3B	2.004	26.058	0	0	2.004	9.982	8.123	5.949
ACTR5	0.456	13.177	0	0	0.456	1.559	2.927	8.235
ACTR6	1.686	21.778	0	0	1.686	7.075	0.616	12.4
ACTR8	1.85	22.694	0	0	1.85	2.741	0	18.103
ACTRT1	0	1.75	0	0	0	0.441	1.309	0
ACTRT2	0	0.412	0	0	0	0.13	0	0.283
ACTRT3	0	13.755	0	0	0	4.049	0	9.707
ACVR1	0	2.079	0	0	0	0.34	0.401	1.339
ACVR1B	0	12.176	0	0	0	2.758	2.452	6.967
ACVR1C	0	3.545	0	0	0	0.45	1.014	2.08
ACVR2A	0	8.334	0	0	0	0	3.64	4.695
ACVR2B	0.518	9.249	0	0	0.518	0.971	0	7.76
ACVRL1	0	5.069	0	0	0	2.108	0.296	2.666
ACY1	0.163	3.101	0	0	0.163	0	0.551	2.387
ACY3	0.403	5.97	0	0	0.403	2.52	0.946	2.101
ACYP1	0.675	11.09	0	0	0.675	2.629	1.779	6.005
ACYP2	0.503	2.442	0.263	0	0.241	1.002	0.937	0
ADA	0	20.168	0	0	0	2.582	2.25	15.335
ADAD1	0	6.648	0	0	0	5.907	0.37	0.37
ADAD2	0.372	2.177	0	0	0.372	1.151	0	0.654
ADAL	0.504	10.159	0	0	0.504	5.369	0	4.287
ADAM10	0.698	4.522	0	0	0.698	0.426	0.201	3.197
ADAM11	0.289	2.371	0	0	0.289	0	0	2.082
ADAM12	0	2.247	0	0	0	0	0	2.247
ADAM15	0.323	5.399	0	0	0.323	0	0.686	4.39
ADAM17	3.265	16.976	0	0	3.265	0.953	0	12.758
ADAM18	0	10.471	0	0	0	5.14	1.037	4.295
ADAM19	3.952	50.112	0	0	3.952	2.027	8.383	35.749
ADAM2	1.409	14.69	1.409	0	0	3.027	0	10.254
ADAM20	0.313	2.20366666666667	0	0.313	0	1.059	0.831666666666667	0
ADAM21	1.544	6.613	0	1.176	0.367	3.135	0	1.934
ADAM22	0	0.551	0	0	0	0	0.211	0.34
ADAM23	0.393	4.263	0	0	0.393	2.465	0.718	0.687
ADAM28	2.616	25.27	0	0	2.616	18.336	0	4.318
ADAM29	0	3.195	0	0	0	0.629	2.566	0
ADAM30	0.478	7.23	0.478	0	0	4.125	1.872	0.755
ADAM32	0	1.128	0	0	0	0.41	0.472	0.246
ADAM33	0.171	3.686	0	0	0.171	1.377	0	2.138
ADAM7	0	4.167	0	0	0	0	0.646	3.52
ADAM8	0.388	5.002	0	0	0.388	0	0	4.614
ADAM9	0	9.149	0	0	0	0	5.062	4.087
ADAMDEC1	0	7.613	0	0	0	3.931	0	3.682
ADAMTS1	0	6.764	0	0	0	3.014	1.4	2.35
ADAMTS10	0	1.112	0	0	0	0.077	0.169	0.866
ADAMTS12	0	4.437	0	0	0	2.862	0	1.575
ADAMTS13	0.384	15.62	0.384	0	0	8.14	1.529	5.567
ADAMTS14	1.402	16.832	0.641	0	0.76	0.992	1.619	12.82
ADAMTS15	0	1.053	0	0	0	0.61	0.058	0.386
ADAMTS16	0	3.802	0	0	0	2.114	1.28	0.408
ADAMTS17	0	4.175	0	0	0	0.408	1.952	1.815
ADAMTS18	0	9.563	0	0	0	1.306	0	8.256
ADAMTS19	0.204	2.95	0	0	0.204	1.018	0.734	0.994
ADAMTS2	0	3.141	0	0	0	1.744	0	1.397
ADAMTS20	1.542	21.953	1.542	0	0	5.449	2.958	12.005
ADAMTS3	0	5.192	0	0	0	2.184	0.318	2.69
ADAMTS4	0	34.344	0	0	0	3.841	2.96	27.543
ADAMTS5	1.134	3.222	0	1.134	0	0.318	1.257	0.512
ADAMTS6	0.536	5.524	0	0	0.536	0.395	0.395	4.199
ADAMTS7	0.508	7.416	0	0	0.508	2.053	0.922	3.934
ADAMTS8	0	0.692	0	0	0	0	0	0.692
ADAMTS9	0	12.145	0	0	0	1.647	6.397	4.1
ADAMTSL1	0	0.147	0	0	0	0.099	0	0.048
ADAMTSL2	0.508	4.089	0	0.508	0	1.903	0	1.678
ADAMTSL3	0	19.659	0	0	0	16.668	0	2.99
ADAMTSL4	0.157	77.859	0	0	0.157	20.112	0	57.59
ADAMTSL5	0	2.062	0	0	0	0	0.169	1.894
ADAP1	0.375	11.512	0	0	0.375	0	0.562	10.575
ADAP2	0.503	7.617	0	0	0.503	0.538	0	6.576
ADAR	0.516	35.926	0	0.516	0	5.179	3.217	27.014
ADARB1	0.223	0.702	0	0	0.223	0.251	0	0.229
ADARB2	0.274	0.708	0	0	0.274	0	0	0.433
ADAT1	0.665	21.883	0	0	0.665	3.675	0.636	16.907
ADAT2	0	5.184	0	0	0	1.404	1.253	2.526
ADAT3	1.98	17.858	0	0	1.98	1.636	0	14.242
ADCK1	0.26	1.088	0.064	0.196	0	0.096	0.048	0.684
ADCK2	0.798	13.65	0.798	0	0	1.841	0	11.012
ADCK5	2.027	8.579	0	0	2.027	0.814	0	5.738
ADCY1	0	1.153	0	0	0	0.307	0	0.846
ADCY10	0	9.177	0	0	0	2.118	0	7.059
ADCY2	0.334	0.75	0	0.334	0	0	0.312	0.105
ADCY3	0	11.955	0	0	0	3.769	0	8.186
ADCY4	0	0.391	0	0	0	0	0	0.391
ADCY5	0.529	3.743	0	0	0.529	0	0	3.214
ADCY6	0.473	11.616	0	0	0.473	3.168	0.718	7.257
ADCY7	1.744	53.93	0	0	1.744	16.594	4.633	30.96
ADCY8	0	3.751	0	0	0	2.125	0.573	1.053
ADCY9	0.781	10.006	0	0	0.781	1.049	0	8.176
ADCYAP1	0	0.911	0	0	0	0	0.911	0
ADCYAP1R1	0	1.803	0	0	0	0.58	0	1.223
ADD1	0.537	8.106	0	0	0.537	2.5	0	5.07
ADD2	0	9.202	0	0	0	3.057	0.569	5.576
ADD3	0	15.977	0	0	0	3.296	0.599	12.082
ADGB	0	11.833	0	0	0	6.14	1.691	4.003
ADGRA1	0	0.081	0	0	0	0	0	0.081
ADGRA2	0.376	3.365	0	0	0.376	0.44	0.242	2.307
ADGRA3	0	3.228	0	0	0	1.306	0.552	1.37
ADGRB1	0	0.438	0	0	0	0	0	0.438
ADGRB2	0	7.035	0	0	0	0	2.318	4.716
ADGRB3	0.397	2.653	0	0.397	0	1.599	0.292	0.365
ADGRD1	0	4.075	0	0	0	0.331	1.951	1.793
ADGRE1	0.193	17.054	0	0.193	0	6.746	5.554	4.56
ADGRE5	0	1.231	0	0	0	0	0.29	0.941
ADGRF1	0	16.714	0	0	0	0	0	16.714
ADGRF2	0	5.595	0	0	0	2.21	0	3.385
ADGRF3	1.419	17.492	0	0	1.419	0	3.162	12.911
ADGRF4	0	5.078	0	0	0	1.58	0.722	2.775
ADGRF5	0.115	2.495	0	0	0.115	0	1.12	1.26
ADGRG1	0.069	3.573	0	0	0.069	0.1	0.108	3.296
ADGRG2	0	9.573	0	0	0	0	2.216	7.357
ADGRG3	0	0.722	0	0	0	0	0.101	0.621
ADGRG5	0	9.222	0	0	0	0.326	2.154	6.743
ADGRG6	0	2.084	0	0	0	0	1.385	0.699
ADGRG7	1.149	6.435	1.149	0	0	3.913	0.681	0.692
ADGRL1	0	1.411	0	0	0	0	0.249	1.162
ADGRL2	0.548	4.576	0	0.548	0	0.891	1.091	2.046
ADGRL3	0	0.709	0	0	0	0.709	0	0
ADGRL4	0.869	7.584	0	0.869	0	0	0.828	5.888
ADGRV1	0	8.826	0	0	0	3.339	2.305	3.181
ADH1C	0	8.051	0	0	0	3.013	2.31	2.728
ADH4	0	5.381	0	0	0	0.557	0.956	3.868
ADH5	0.768	19.626	0.768	0	0	6.21	6.99	5.659
ADH7	0	11.061	0	0	0	2.13	1.824	7.108
ADHFE1	0.946	5.98	0	0	0.946	0	0	5.034
ADI1	1.395	12.475	0	0	1.395	5.475	0.901	4.704
ADIPOQ	1.718	13.367	0	0.968	0.749	0.584	1.234	9.83
ADIPOR1	0	14.3	0	0	0	0	1.929	12.371
ADIPOR2	0.329	3.853	0	0	0.329	0	1.063	2.461
ADK	1.239	39.155	0	0	1.239	3.943	0	33.974
ADM	0	0.193	0	0	0	0	0.097	0.095
ADM2	0.404	12.298	0	0	0.404	1.011	1.274	9.608
ADNP	0	12.029	0	0	0	0.405	1.247	10.377
ADNP2	0.353	8.939	0	0.353	0	1.553	2.559	4.474
ADO	0	0.433	0	0	0	0.101	0	0.331
ADORA1	0	4.268	0	0	0	1.288	0	2.979
ADORA2A	0	1.013	0	0	0	0	0	1.013
ADORA2B	0	2.022	0	0	0	0	0	2.022
ADORA3	0.531	15.395	0.531	0	0	4.952	0	9.912
ADPGK	0	12.45	0	0	0	7.054	0	5.396
ADPRH	0.597	8.651	0.597	0	0	3.044	0	5.01
ADPRHL1	2.228	14.627	1.718	0	0.509	2.73	0.572	9.097
ADPRHL2	0.019	0.314	0	0	0.019	0.089	0	0.207
ADPRM	0.634	10.819	0	0	0.634	5.535	0.319	4.33
ADRA1A	0	1.319	0	0	0	0	0.785	0.534
ADRA1B	0	3.666	0	0	0	0.36	0.914	2.392
ADRA1D	0	4.131	0	0	0	1.815	0	2.316
ADRA2A	0	2.427	0	0	0	1.894	0	0.532
ADRA2B	0	2.264	0	0	0	0.291	0.454	1.518
ADRA2C	0	7.455	0	0	0	6.531	0	0.925
ADRB1	0	0.608	0	0	0	0	0	0.608
ADRB2	0.48	4.984	0	0	0.48	0.496	0	4.009
ADRB3	0	12.3	0	0	0	2.248	4.467	5.584
ADRM1	0	0.853	0	0	0	0.091	0.113	0.649
ADSL	3.21	29.064	0	0	3.21	1.347	2.618	21.889
ADSS	3.879	14.326	2.005	0	1.874	3.876	0	6.571
ADSSL1	5.501	35.496	5.501	0	0	0	0	29.995
ADTRP	0.636	9.409	0	0.239	0.396	4.24	0.929	3.604
AEBP1	0.505	3.543	0.163	0	0.342	0.885	0.329	1.825
AEBP2	0.73	662.807	0	0	0.73	111.633	1.274	549.169
AEN	1.013	5.35	0.523	0	0.491	0.828	0.494	3.015
AES	0.056	2.749	0	0	0.056	0.04	0	2.652
AFAP1	0.11	3.719	0	0.11	0	1.625	0	1.984
AFAP1L1	0.397	12.702	0	0	0.397	0.888	0.888	10.529
AFAP1L2	0	4.779	0	0	0	0.883	2.06	1.835
AFF1	13.35	189.289	0	0	13.35	23.847	0	152.093
AFF3	0	4.505	0	0	0	1.06	0	3.445
AFF4	1.427	14.827	0	0	1.427	2.08	0	11.32
AFG3L2	0.354	9.759	0	0	0.354	0	0	9.405
AFM	0	15.22	0	0	0	5.662	1.984	7.574
AFMID	0	4.074	0	0	0	0	0	4.074
AFP	0	7.023	0	0	0	0	0.694	6.329
AFTPH	0	16.035	0	0	0	3.556	2.543	9.935
AGA	0.687	10.168	0	0.687	0	6.211	0.261	3.009
AGAP1	0	2.153	0	0	0	0.54	0.779	0.834
AGAP2	0	0.295	0	0	0	0.207	0	0.088
AGAP3	0	0.711	0	0	0	0.112	0.205	0.394
AGBL1	0	11.662	0	0	0	5.832	0	5.83
AGBL2	4.969	33.557	0	0	4.969	3.752	2.718	22.118
AGBL3	0.925	6.47	0.743	0.182	0	1.087	0.888	3.57
AGBL4	0	2.008	0	0	0	0	2.008	0
AGBL5	7.048	29.032	2.108	0	4.94	0	1.83	20.154
AGER	0	2.079	0	0	0	0	0	2.079
AGFG1	0.385	27.446	0	0	0.385	0	10.104	16.956
AGFG2	0.481	12.807	0	0	0.481	0	0	12.326
AGGF1	0	0.664	0	0	0	0.231	0.111	0.321
AGK	2.326	9.182	2.326	0	0	4.759	1.693	0.404
AGL	1.499	15.706	0	0	1.499	0	0.998	13.209
AGMAT	1.866	10.226	1.334	0	0.532	0.533	0	7.828
AGMO	0.067	0.42	0.067	0	0	0.275	0.078	0
AGO1	0.022	0.174	0.022	0	0	0	0.056	0.097
AGO2	0	0	0	0	0	0	0	0
AGO3	0	5.369	0	0	0	0.549	0	4.82
AGO4	0.2	11.08	0	0.2	0	0.688	1.515	8.677
AGPAT1	0	16.279	0	0	0	0	4.248	12.031
AGPAT2	0.037	0.273	0	0	0.037	0	0.069	0.168
AGPAT3	0	8.425	0	0	0	0.548	2.301	5.576
AGPAT4	2.258	17.148	0	0	2.258	6.281	0	8.61
AGPAT5	0.111	1.73	0	0	0.111	0.212	0	1.406
AGPS	0.727	13.563	0.727	0	0	0	1.014	11.822
AGR2	0.808	4.986	0	0.808	0	0.378	0.84	2.96
AGR3	0	2.13	0	0	0	0	1.135	0.995
AGRN	0.97	12.769	0.97	0	0	11.799	0	0
AGRP	1.72	14.854	0	0	1.72	0	0	13.134
AGT	2.533	11.81	2.259	0	0.275	6.496	0	2.78
AGTPBP1	0	11.571	0	0	0	3.108	0.899	7.564
AGTR1	0	6.26	0	0	0	0	5.957	0.303
AGTR2	0	0.376	0	0	0	0	0	0.376
AGTRAP	1.242	7.164	0	0.471	0.771	0	1.062	4.86
AGXT	0	4.758	0	0	0	1.577	3.181	0
AGXT2	3.781	10.709	0	3.781	0	4.256	1.554	1.118
AHCTF1	0	13.073	0	0	0	6.959	0	6.114
AHCY	0.527	20.263	0	0.527	0	0.673	0	19.064
AHCYL1	0.972	21.785	0	0	0.972	15.599	0	5.214
AHCYL2	0.043	6.897	0	0	0.043	0.167	0.48	6.207
AHDC1	3.708	7.461	0	0	3.708	0	0	3.753
AHI1	2.048	12.555	0	1.18	0.868	1.48	5.412	3.616
AHNAK	0.042	5.04	0	0	0.042	1.689	0	3.309
AHR	0	0.573	0	0	0	0.197	0.182	0.194
AHRR	0	0.961	0	0	0	0.372	0	0.589
AHSA1	0.398	8.025	0	0	0.398	2.93	0.635	4.061
AHSG	0	4.339	0	0	0	0.614	0	3.724
AICDA	0.409	16.969	0	0	0.409	0	2.799	13.761
AIDA	0.282	6.908	0	0.282	0	1.34	0.265	5.021
AIF1	12.148	115.068	0	0	12.148	50.445	0	52.475
AIF1L	0.343	4.404	0	0	0.343	0.386	0	3.674
AIFM1	0.32	2.113	0	0.057	0.264	0.268	0.198	1.327
AIFM2	0.511	5.139	0	0	0.511	0.537	0.775	3.316
AIFM3	0	10.621	0	0	0	0.946	0	9.675
AIG1	1.339	10.502	0.945	0.394	0	5.04	4.123	0
AIM2	0.907	6.921	0	0.907	0	2.086	0.227	3.702
AIMP1	0.548	11.422	0	0.548	0	7.499	0	3.375
AIMP2	1.526	10.883	0	0	1.526	0	0	9.356
AIP	0.355	16.295	0	0	0.355	2.536	2.308	11.096
AIPL1	0	6.2	0	0	0	1.585	1.849	2.765
AIRE	2.964	9.5	0	0	2.964	1.053	0.481	5.002
AJAP1	0	3.975	0	0	0	1.701	0	2.274
AJUBA	0.554	7.274	0	0	0.554	0.861	0	5.858
AK1	0	31.924	0	0	0	0	6.032	25.893
AK2	0	8.878	0	0	0	1.171	0.39	7.316
AK3	0	14.149	0	0	0	0	0	14.149
AK4	3.238	41.262	0	1.233	2.005	0	0	38.023
